,score,project,explainer,model
4905,0.0,apache_activemq,PyExplainer,XGB
4914,0.0,apache_activemq,PyExplainer,XGB
4907,0.0,apache_activemq,PyExplainer,XGB
4919,0.0,apache_activemq,PyExplainer,XGB
4978,0.0,apache_activemq,PyExplainer,XGB
5008,0.0,apache_activemq,PyExplainer,XGB
4961,0.0,apache_activemq,PyExplainer,XGB
5014,0.0,apache_activemq,PyExplainer,XGB
5028,0.0,apache_activemq,PyExplainer,XGB
5027,0.0,apache_activemq,PyExplainer,XGB
5002,0.0,apache_activemq,PyExplainer,XGB
5052,0.0,apache_activemq,PyExplainer,XGB
5057,0.0,apache_activemq,PyExplainer,XGB
5073,0.0,apache_activemq,PyExplainer,XGB
5077,0.0,apache_activemq,PyExplainer,XGB
5129,0.0,apache_activemq,PyExplainer,XGB
4994,0.0,apache_activemq,PyExplainer,XGB
5060,0.0,apache_activemq,PyExplainer,XGB
5094,0.0,apache_activemq,PyExplainer,XGB
5138,0.0,apache_activemq,PyExplainer,XGB
5143,0.0,apache_activemq,PyExplainer,XGB
5161,0.0,apache_activemq,PyExplainer,XGB
5163,0.0,apache_activemq,PyExplainer,XGB
5169,0.0,apache_activemq,PyExplainer,XGB
5170,0.0,apache_activemq,PyExplainer,XGB
5171,0.0,apache_activemq,PyExplainer,XGB
5237,0.0,apache_activemq,PyExplainer,XGB
5249,0.0,apache_activemq,PyExplainer,XGB
5214,0.0,apache_activemq,PyExplainer,XGB
5250,0.0,apache_activemq,PyExplainer,XGB
5257,0.0,apache_activemq,PyExplainer,XGB
5274,0.0,apache_activemq,PyExplainer,XGB
5269,0.0,apache_activemq,PyExplainer,XGB
5283,0.0,apache_activemq,PyExplainer,XGB
5299,0.0,apache_activemq,PyExplainer,XGB
5180,0.0,apache_activemq,PyExplainer,XGB
5294,0.0,apache_activemq,PyExplainer,XGB
5245,0.0,apache_activemq,PyExplainer,XGB
5333,0.0,apache_activemq,PyExplainer,XGB
5322,0.0,apache_activemq,PyExplainer,XGB
5319,0.0,apache_activemq,PyExplainer,XGB
5321,0.0,apache_activemq,PyExplainer,XGB
5337,0.0,apache_activemq,PyExplainer,XGB
5356,0.0,apache_activemq,PyExplainer,XGB
5424,0.0,apache_activemq,PyExplainer,XGB
5389,0.0,apache_activemq,PyExplainer,XGB
5416,0.0,apache_activemq,PyExplainer,XGB
5390,0.0,apache_activemq,PyExplainer,XGB
5441,0.0,apache_activemq,PyExplainer,XGB
5437,0.0,apache_activemq,PyExplainer,XGB
5486,0.0,apache_activemq,PyExplainer,XGB
5499,0.0,apache_activemq,PyExplainer,XGB
5481,0.0,apache_activemq,PyExplainer,XGB
5509,0.0,apache_activemq,PyExplainer,XGB
5444,0.0,apache_activemq,PyExplainer,XGB
5564,0.0,apache_activemq,PyExplainer,XGB
5466,0.0,apache_activemq,PyExplainer,XGB
5478,0.0,apache_activemq,PyExplainer,XGB
5585,0.0,apache_activemq,PyExplainer,XGB
5630,0.0,apache_activemq,PyExplainer,XGB
5684,0.0,apache_activemq,PyExplainer,XGB
5594,0.0,apache_activemq,PyExplainer,XGB
5631,0.0,apache_activemq,PyExplainer,XGB
5706,0.0,apache_activemq,PyExplainer,XGB
5729,0.0,apache_activemq,PyExplainer,XGB
5528,0.0,apache_activemq,PyExplainer,XGB
5599,0.0,apache_activemq,PyExplainer,XGB
5774,0.0,apache_activemq,PyExplainer,XGB
5760,0.0,apache_activemq,PyExplainer,XGB
5770,0.0,apache_activemq,PyExplainer,XGB
5717,0.0,apache_activemq,PyExplainer,XGB
5863,0.0,apache_activemq,PyExplainer,XGB
5790,0.0,apache_activemq,PyExplainer,XGB
5784,0.0,apache_activemq,PyExplainer,XGB
5918,0.0,apache_activemq,PyExplainer,XGB
5936,0.0,apache_activemq,PyExplainer,XGB
5015,0.0,apache_activemq,PyExplainer,XGB
5817,0.0,apache_activemq,PyExplainer,XGB
4976,0.0,apache_activemq,PyExplainer,XGB
6003,0.0,apache_activemq,PyExplainer,XGB
5985,0.0,apache_activemq,PyExplainer,XGB
5090,0.0,apache_activemq,PyExplainer,XGB
5379,0.0,apache_activemq,PyExplainer,XGB
5236,0.0,apache_activemq,PyExplainer,XGB
4965,0.0,apache_activemq,PyExplainer,XGB
5759,0.0,apache_activemq,PyExplainer,XGB
4911,0.0,apache_activemq,PyExplainer,XGB
5386,0.0,apache_activemq,PyExplainer,XGB
5811,0.0,apache_activemq,PyExplainer,XGB
5871,0.0,apache_activemq,PyExplainer,XGB
5859,0.0,apache_activemq,PyExplainer,XGB
5507,0.0,apache_activemq,PyExplainer,XGB
5988,0.0,apache_activemq,PyExplainer,XGB
19102,0.0,apache_camel,PyExplainer,XGB
18896,0.0,apache_camel,PyExplainer,XGB
20177,0.0,apache_camel,PyExplainer,XGB
18909,0.0,apache_camel,PyExplainer,XGB
19565,0.0,apache_camel,PyExplainer,XGB
20249,0.0,apache_camel,PyExplainer,XGB
21395,0.0,apache_camel,PyExplainer,XGB
6567,0.0,apache_cassandra,PyExplainer,XGB
6757,0.0,apache_cassandra,PyExplainer,XGB
6678,0.0,apache_cassandra,PyExplainer,XGB
6842,0.0,apache_cassandra,PyExplainer,XGB
7059,0.0,apache_cassandra,PyExplainer,XGB
7671,0.0,apache_cassandra,PyExplainer,XGB
6586,0.0,apache_cassandra,PyExplainer,XGB
6638,0.0,apache_cassandra,PyExplainer,XGB
6612,0.0,apache_cassandra,PyExplainer,XGB
6657,0.0,apache_cassandra,PyExplainer,XGB
6659,0.0,apache_cassandra,PyExplainer,XGB
6797,0.0,apache_cassandra,PyExplainer,XGB
6827,0.0,apache_cassandra,PyExplainer,XGB
6887,0.0,apache_cassandra,PyExplainer,XGB
6929,0.0,apache_cassandra,PyExplainer,XGB
6936,0.0,apache_cassandra,PyExplainer,XGB
6937,0.0,apache_cassandra,PyExplainer,XGB
6989,0.0,apache_cassandra,PyExplainer,XGB
7036,0.0,apache_cassandra,PyExplainer,XGB
7025,0.0,apache_cassandra,PyExplainer,XGB
7052,0.0,apache_cassandra,PyExplainer,XGB
7102,0.0,apache_cassandra,PyExplainer,XGB
7167,0.0,apache_cassandra,PyExplainer,XGB
7227,0.0,apache_cassandra,PyExplainer,XGB
7262,0.0,apache_cassandra,PyExplainer,XGB
7326,0.0,apache_cassandra,PyExplainer,XGB
7425,0.0,apache_cassandra,PyExplainer,XGB
7539,0.0,apache_cassandra,PyExplainer,XGB
7791,0.0,apache_cassandra,PyExplainer,XGB
8068,0.0,apache_cassandra,PyExplainer,XGB
6728,0.0,apache_cassandra,PyExplainer,XGB
6553,0.0,apache_cassandra,PyExplainer,XGB
6690,0.0,apache_cassandra,PyExplainer,XGB
6750,0.0,apache_cassandra,PyExplainer,XGB
6798,0.0,apache_cassandra,PyExplainer,XGB
7051,0.0,apache_cassandra,PyExplainer,XGB
6958,0.0,apache_cassandra,PyExplainer,XGB
7104,0.0,apache_cassandra,PyExplainer,XGB
7219,0.0,apache_cassandra,PyExplainer,XGB
7938,0.0,apache_cassandra,PyExplainer,XGB
8147,0.0,apache_cassandra,PyExplainer,XGB
9496,0.0,apache_flink,PyExplainer,XGB
9557,0.0,apache_flink,PyExplainer,XGB
9720,0.0,apache_flink,PyExplainer,XGB
9824,0.0,apache_flink,PyExplainer,XGB
9938,0.0,apache_flink,PyExplainer,XGB
9957,0.0,apache_flink,PyExplainer,XGB
9877,0.0,apache_flink,PyExplainer,XGB
9892,0.0,apache_flink,PyExplainer,XGB
10060,0.0,apache_flink,PyExplainer,XGB
10887,0.0,apache_flink,PyExplainer,XGB
10824,0.0,apache_flink,PyExplainer,XGB
10741,0.0,apache_flink,PyExplainer,XGB
11304,0.0,apache_flink,PyExplainer,XGB
11616,0.0,apache_flink,PyExplainer,XGB
11468,0.0,apache_flink,PyExplainer,XGB
11531,0.0,apache_flink,PyExplainer,XGB
9371,0.0,apache_flink,PyExplainer,XGB
9374,0.0,apache_flink,PyExplainer,XGB
9384,0.0,apache_flink,PyExplainer,XGB
9469,0.0,apache_flink,PyExplainer,XGB
9445,0.0,apache_flink,PyExplainer,XGB
9393,0.0,apache_flink,PyExplainer,XGB
9473,0.0,apache_flink,PyExplainer,XGB
9523,0.0,apache_flink,PyExplainer,XGB
9432,0.0,apache_flink,PyExplainer,XGB
9617,0.0,apache_flink,PyExplainer,XGB
9561,0.0,apache_flink,PyExplainer,XGB
9685,0.0,apache_flink,PyExplainer,XGB
9719,0.0,apache_flink,PyExplainer,XGB
9812,0.0,apache_flink,PyExplainer,XGB
9723,0.0,apache_flink,PyExplainer,XGB
9872,0.0,apache_flink,PyExplainer,XGB
9844,0.0,apache_flink,PyExplainer,XGB
9982,0.0,apache_flink,PyExplainer,XGB
9909,0.0,apache_flink,PyExplainer,XGB
10027,0.0,apache_flink,PyExplainer,XGB
10008,0.0,apache_flink,PyExplainer,XGB
10105,0.0,apache_flink,PyExplainer,XGB
10108,0.0,apache_flink,PyExplainer,XGB
10189,0.0,apache_flink,PyExplainer,XGB
10325,0.0,apache_flink,PyExplainer,XGB
10401,0.0,apache_flink,PyExplainer,XGB
10470,0.0,apache_flink,PyExplainer,XGB
10250,0.0,apache_flink,PyExplainer,XGB
10577,0.0,apache_flink,PyExplainer,XGB
10383,0.0,apache_flink,PyExplainer,XGB
11037,0.0,apache_flink,PyExplainer,XGB
10909,0.0,apache_flink,PyExplainer,XGB
11137,0.0,apache_flink,PyExplainer,XGB
11276,0.0,apache_flink,PyExplainer,XGB
9753,0.0,apache_flink,PyExplainer,XGB
9358,0.0,apache_flink,PyExplainer,XGB
11151,0.0,apache_flink,PyExplainer,XGB
9822,0.0,apache_flink,PyExplainer,XGB
11268,0.0,apache_flink,PyExplainer,XGB
10118,0.0,apache_flink,PyExplainer,XGB
10493,0.0,apache_flink,PyExplainer,XGB
10257,0.0,apache_flink,PyExplainer,XGB
10420,0.0,apache_flink,PyExplainer,XGB
10258,0.0,apache_flink,PyExplainer,XGB
6487,0.0,apache_groovy,PyExplainer,XGB
7192,0.0,apache_groovy,PyExplainer,XGB
7014,0.0,apache_groovy,PyExplainer,XGB
7220,0.0,apache_groovy,PyExplainer,XGB
6636,0.0,apache_groovy,PyExplainer,XGB
8012,0.0,apache_groovy,PyExplainer,XGB
6672,0.0,apache_groovy,PyExplainer,XGB
7013,0.0,apache_groovy,PyExplainer,XGB
7153,0.0,apache_groovy,PyExplainer,XGB
6789,0.0,apache_groovy,PyExplainer,XGB
7639,0.0,apache_groovy,PyExplainer,XGB
7194,0.0,apache_groovy,PyExplainer,XGB
7962,0.0,apache_groovy,PyExplainer,XGB
7741,0.0,apache_groovy,PyExplainer,XGB
2354,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2364,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2371,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2383,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2382,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2413,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2410,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2454,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2459,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2479,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2491,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2511,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2539,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2577,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2579,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2587,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2598,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2630,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2636,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2650,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2635,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2690,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2699,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2673,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2715,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2727,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2733,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2725,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2744,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2752,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2739,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2759,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2763,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2783,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2776,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2796,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2802,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2791,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2821,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2815,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2853,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2864,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2885,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2893,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2886,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2900,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2904,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2894,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2340,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2339,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2379,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2399,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2391,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2417,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2442,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2434,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2467,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2480,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2470,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2503,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2522,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2540,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2537,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2518,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2548,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2544,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2555,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2558,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2578,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2616,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2611,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2606,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2618,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2617,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2633,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2640,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2651,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2622,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2658,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2721,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2734,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2726,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2751,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2740,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2747,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2803,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2812,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2845,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2859,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2848,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2865,0.0,apache_hadoop-hdfs,PyExplainer,XGB
2866,0.0,apache_hadoop-hdfs,PyExplainer,XGB
