,score,project,explainer,model
7282,0.0,apache_cassandra,LIME,CatB
7273,0.0,apache_cassandra,LIME,CatB
7418,0.0,apache_cassandra,LIME,CatB
7464,0.0,apache_cassandra,LIME,CatB
7621,0.0,apache_cassandra,LIME,CatB
7631,0.0,apache_cassandra,LIME,CatB
7567,0.0,apache_cassandra,LIME,CatB
7684,0.0,apache_cassandra,LIME,CatB
7744,0.0,apache_cassandra,LIME,CatB
7381,0.0,apache_cassandra,LIME,CatB
7766,0.0,apache_cassandra,LIME,CatB
7792,0.0,apache_cassandra,LIME,CatB
7871,0.0,apache_cassandra,LIME,CatB
7942,0.0,apache_cassandra,LIME,CatB
8121,0.0,apache_cassandra,LIME,CatB
9403,0.0,apache_flink,LIME,CatB
9469,0.0,apache_flink,LIME,CatB
9450,0.0,apache_flink,LIME,CatB
9374,0.0,apache_flink,LIME,CatB
9489,0.0,apache_flink,LIME,CatB
9432,0.0,apache_flink,LIME,CatB
9393,0.0,apache_flink,LIME,CatB
9371,0.0,apache_flink,LIME,CatB
9498,0.0,apache_flink,LIME,CatB
9358,0.0,apache_flink,LIME,CatB
9361,0.0,apache_flink,LIME,CatB
9378,0.0,apache_flink,LIME,CatB
9356,0.0,apache_flink,LIME,CatB
9438,0.0,apache_flink,LIME,CatB
9465,0.0,apache_flink,LIME,CatB
9523,0.0,apache_flink,LIME,CatB
9376,0.0,apache_flink,LIME,CatB
9532,0.0,apache_flink,LIME,CatB
9496,0.0,apache_flink,LIME,CatB
9473,0.0,apache_flink,LIME,CatB
9397,0.0,apache_flink,LIME,CatB
9400,0.0,apache_flink,LIME,CatB
9406,0.0,apache_flink,LIME,CatB
9533,0.0,apache_flink,LIME,CatB
9536,0.0,apache_flink,LIME,CatB
9551,0.0,apache_flink,LIME,CatB
9558,0.0,apache_flink,LIME,CatB
9561,0.0,apache_flink,LIME,CatB
9550,0.0,apache_flink,LIME,CatB
9564,0.0,apache_flink,LIME,CatB
9582,0.0,apache_flink,LIME,CatB
9579,0.0,apache_flink,LIME,CatB
9586,0.0,apache_flink,LIME,CatB
9597,0.0,apache_flink,LIME,CatB
9680,0.0,apache_flink,LIME,CatB
9704,0.0,apache_flink,LIME,CatB
9719,0.0,apache_flink,LIME,CatB
9711,0.0,apache_flink,LIME,CatB
9753,0.0,apache_flink,LIME,CatB
9781,0.0,apache_flink,LIME,CatB
9812,0.0,apache_flink,LIME,CatB
9822,0.0,apache_flink,LIME,CatB
9806,0.0,apache_flink,LIME,CatB
9836,0.0,apache_flink,LIME,CatB
9824,0.0,apache_flink,LIME,CatB
9841,0.0,apache_flink,LIME,CatB
9844,0.0,apache_flink,LIME,CatB
9864,0.0,apache_flink,LIME,CatB
9872,0.0,apache_flink,LIME,CatB
9949,0.0,apache_flink,LIME,CatB
9877,0.0,apache_flink,LIME,CatB
9900,0.0,apache_flink,LIME,CatB
9909,0.0,apache_flink,LIME,CatB
9911,0.0,apache_flink,LIME,CatB
9950,0.0,apache_flink,LIME,CatB
9963,0.0,apache_flink,LIME,CatB
9977,0.0,apache_flink,LIME,CatB
9979,0.0,apache_flink,LIME,CatB
10006,0.0,apache_flink,LIME,CatB
10017,0.0,apache_flink,LIME,CatB
10029,0.0,apache_flink,LIME,CatB
10054,0.0,apache_flink,LIME,CatB
10060,0.0,apache_flink,LIME,CatB
10064,0.0,apache_flink,LIME,CatB
10089,0.0,apache_flink,LIME,CatB
10092,0.0,apache_flink,LIME,CatB
10093,0.0,apache_flink,LIME,CatB
10108,0.0,apache_flink,LIME,CatB
10109,0.0,apache_flink,LIME,CatB
10105,0.0,apache_flink,LIME,CatB
10143,0.0,apache_flink,LIME,CatB
10118,0.0,apache_flink,LIME,CatB
10163,0.0,apache_flink,LIME,CatB
10189,0.0,apache_flink,LIME,CatB
10192,0.0,apache_flink,LIME,CatB
10209,0.0,apache_flink,LIME,CatB
10250,0.0,apache_flink,LIME,CatB
10201,0.0,apache_flink,LIME,CatB
10257,0.0,apache_flink,LIME,CatB
10319,0.0,apache_flink,LIME,CatB
10327,0.0,apache_flink,LIME,CatB
10325,0.0,apache_flink,LIME,CatB
10376,0.0,apache_flink,LIME,CatB
10362,0.0,apache_flink,LIME,CatB
10470,0.0,apache_flink,LIME,CatB
10383,0.0,apache_flink,LIME,CatB
10577,0.0,apache_flink,LIME,CatB
10490,0.0,apache_flink,LIME,CatB
10740,0.0,apache_flink,LIME,CatB
10741,0.0,apache_flink,LIME,CatB
10753,0.0,apache_flink,LIME,CatB
10887,0.0,apache_flink,LIME,CatB
10959,0.0,apache_flink,LIME,CatB
10996,0.0,apache_flink,LIME,CatB
11022,0.0,apache_flink,LIME,CatB
10958,0.0,apache_flink,LIME,CatB
11151,0.0,apache_flink,LIME,CatB
11268,0.0,apache_flink,LIME,CatB
11271,0.0,apache_flink,LIME,CatB
11304,0.0,apache_flink,LIME,CatB
11301,0.0,apache_flink,LIME,CatB
11346,0.0,apache_flink,LIME,CatB
11422,0.0,apache_flink,LIME,CatB
11425,0.0,apache_flink,LIME,CatB
11468,0.0,apache_flink,LIME,CatB
11435,0.0,apache_flink,LIME,CatB
11475,0.0,apache_flink,LIME,CatB
11542,0.0,apache_flink,LIME,CatB
11565,0.0,apache_flink,LIME,CatB
11575,0.0,apache_flink,LIME,CatB
11616,0.0,apache_flink,LIME,CatB
6551,0.0,apache_groovy,LIME,CatB
7192,0.0,apache_groovy,LIME,CatB
7614,0.0,apache_groovy,LIME,CatB
6984,0.0,apache_groovy,LIME,CatB
6672,0.0,apache_groovy,LIME,CatB
7153,0.0,apache_groovy,LIME,CatB
6836,0.0,apache_groovy,LIME,CatB
6746,0.0,apache_groovy,LIME,CatB
7097,0.0,apache_groovy,LIME,CatB
6625,0.0,apache_groovy,LIME,CatB
7963,0.0,apache_groovy,LIME,CatB
7120,0.0,apache_groovy,LIME,CatB
7259,0.0,apache_groovy,LIME,CatB
7013,0.0,apache_groovy,LIME,CatB
6789,0.0,apache_groovy,LIME,CatB
7217,0.0,apache_groovy,LIME,CatB
6581,0.0,apache_groovy,LIME,CatB
7198,0.0,apache_groovy,LIME,CatB
7162,0.0,apache_groovy,LIME,CatB
7014,0.0,apache_groovy,LIME,CatB
7962,0.0,apache_groovy,LIME,CatB
2355,0.0,apache_hadoop-hdfs,LIME,CatB
2349,0.0,apache_hadoop-hdfs,LIME,CatB
2353,0.0,apache_hadoop-hdfs,LIME,CatB
2370,0.0,apache_hadoop-hdfs,LIME,CatB
2360,0.0,apache_hadoop-hdfs,LIME,CatB
2371,0.0,apache_hadoop-hdfs,LIME,CatB
2375,0.0,apache_hadoop-hdfs,LIME,CatB
2376,0.0,apache_hadoop-hdfs,LIME,CatB
2391,0.0,apache_hadoop-hdfs,LIME,CatB
2399,0.0,apache_hadoop-hdfs,LIME,CatB
2415,0.0,apache_hadoop-hdfs,LIME,CatB
2417,0.0,apache_hadoop-hdfs,LIME,CatB
2410,0.0,apache_hadoop-hdfs,LIME,CatB
2418,0.0,apache_hadoop-hdfs,LIME,CatB
2424,0.0,apache_hadoop-hdfs,LIME,CatB
2433,0.0,apache_hadoop-hdfs,LIME,CatB
2441,0.0,apache_hadoop-hdfs,LIME,CatB
2456,0.0,apache_hadoop-hdfs,LIME,CatB
2448,0.0,apache_hadoop-hdfs,LIME,CatB
2445,0.0,apache_hadoop-hdfs,LIME,CatB
2436,0.0,apache_hadoop-hdfs,LIME,CatB
2454,0.0,apache_hadoop-hdfs,LIME,CatB
2467,0.0,apache_hadoop-hdfs,LIME,CatB
2466,0.0,apache_hadoop-hdfs,LIME,CatB
2470,0.0,apache_hadoop-hdfs,LIME,CatB
2483,0.0,apache_hadoop-hdfs,LIME,CatB
2486,0.0,apache_hadoop-hdfs,LIME,CatB
2495,0.0,apache_hadoop-hdfs,LIME,CatB
2497,0.0,apache_hadoop-hdfs,LIME,CatB
2501,0.0,apache_hadoop-hdfs,LIME,CatB
2508,0.0,apache_hadoop-hdfs,LIME,CatB
2543,0.0,apache_hadoop-hdfs,LIME,CatB
2535,0.0,apache_hadoop-hdfs,LIME,CatB
2530,0.0,apache_hadoop-hdfs,LIME,CatB
2561,0.0,apache_hadoop-hdfs,LIME,CatB
2565,0.0,apache_hadoop-hdfs,LIME,CatB
2564,0.0,apache_hadoop-hdfs,LIME,CatB
2572,0.0,apache_hadoop-hdfs,LIME,CatB
2575,0.0,apache_hadoop-hdfs,LIME,CatB
2578,0.0,apache_hadoop-hdfs,LIME,CatB
2571,0.0,apache_hadoop-hdfs,LIME,CatB
2596,0.0,apache_hadoop-hdfs,LIME,CatB
2598,0.0,apache_hadoop-hdfs,LIME,CatB
2583,0.0,apache_hadoop-hdfs,LIME,CatB
2607,0.0,apache_hadoop-hdfs,LIME,CatB
2611,0.0,apache_hadoop-hdfs,LIME,CatB
2613,0.0,apache_hadoop-hdfs,LIME,CatB
2616,0.0,apache_hadoop-hdfs,LIME,CatB
2620,0.0,apache_hadoop-hdfs,LIME,CatB
2622,0.0,apache_hadoop-hdfs,LIME,CatB
2636,0.0,apache_hadoop-hdfs,LIME,CatB
2624,0.0,apache_hadoop-hdfs,LIME,CatB
2633,0.0,apache_hadoop-hdfs,LIME,CatB
2638,0.0,apache_hadoop-hdfs,LIME,CatB
2661,0.0,apache_hadoop-hdfs,LIME,CatB
2664,0.0,apache_hadoop-hdfs,LIME,CatB
2672,0.0,apache_hadoop-hdfs,LIME,CatB
2674,0.0,apache_hadoop-hdfs,LIME,CatB
2666,0.0,apache_hadoop-hdfs,LIME,CatB
2685,0.0,apache_hadoop-hdfs,LIME,CatB
2693,0.0,apache_hadoop-hdfs,LIME,CatB
2701,0.0,apache_hadoop-hdfs,LIME,CatB
2702,0.0,apache_hadoop-hdfs,LIME,CatB
2707,0.0,apache_hadoop-hdfs,LIME,CatB
2694,0.0,apache_hadoop-hdfs,LIME,CatB
2704,0.0,apache_hadoop-hdfs,LIME,CatB
2691,0.0,apache_hadoop-hdfs,LIME,CatB
2720,0.0,apache_hadoop-hdfs,LIME,CatB
2721,0.0,apache_hadoop-hdfs,LIME,CatB
2703,0.0,apache_hadoop-hdfs,LIME,CatB
2726,0.0,apache_hadoop-hdfs,LIME,CatB
2740,0.0,apache_hadoop-hdfs,LIME,CatB
2751,0.0,apache_hadoop-hdfs,LIME,CatB
2756,0.0,apache_hadoop-hdfs,LIME,CatB
2739,0.0,apache_hadoop-hdfs,LIME,CatB
2748,0.0,apache_hadoop-hdfs,LIME,CatB
2764,0.0,apache_hadoop-hdfs,LIME,CatB
2757,0.0,apache_hadoop-hdfs,LIME,CatB
2765,0.0,apache_hadoop-hdfs,LIME,CatB
2766,0.0,apache_hadoop-hdfs,LIME,CatB
2786,0.0,apache_hadoop-hdfs,LIME,CatB
2776,0.0,apache_hadoop-hdfs,LIME,CatB
2792,0.0,apache_hadoop-hdfs,LIME,CatB
2771,0.0,apache_hadoop-hdfs,LIME,CatB
2785,0.0,apache_hadoop-hdfs,LIME,CatB
2806,0.0,apache_hadoop-hdfs,LIME,CatB
2808,0.0,apache_hadoop-hdfs,LIME,CatB
2800,0.0,apache_hadoop-hdfs,LIME,CatB
2812,0.0,apache_hadoop-hdfs,LIME,CatB
2747,0.0,apache_hadoop-hdfs,LIME,CatB
2821,0.0,apache_hadoop-hdfs,LIME,CatB
2813,0.0,apache_hadoop-hdfs,LIME,CatB
2824,0.0,apache_hadoop-hdfs,LIME,CatB
2791,0.0,apache_hadoop-hdfs,LIME,CatB
2826,0.0,apache_hadoop-hdfs,LIME,CatB
2825,0.0,apache_hadoop-hdfs,LIME,CatB
2847,0.0,apache_hadoop-hdfs,LIME,CatB
2848,0.0,apache_hadoop-hdfs,LIME,CatB
2815,0.0,apache_hadoop-hdfs,LIME,CatB
2855,0.0,apache_hadoop-hdfs,LIME,CatB
2843,0.0,apache_hadoop-hdfs,LIME,CatB
2877,0.0,apache_hadoop-hdfs,LIME,CatB
2865,0.0,apache_hadoop-hdfs,LIME,CatB
2866,0.0,apache_hadoop-hdfs,LIME,CatB
2892,0.0,apache_hadoop-hdfs,LIME,CatB
2896,0.0,apache_hadoop-hdfs,LIME,CatB
2897,0.0,apache_hadoop-hdfs,LIME,CatB
1069,0.0,apache_hadoop-mapreduce,LIME,CatB
1077,0.0,apache_hadoop-mapreduce,LIME,CatB
1066,0.0,apache_hadoop-mapreduce,LIME,CatB
1084,0.0,apache_hadoop-mapreduce,LIME,CatB
1091,0.0,apache_hadoop-mapreduce,LIME,CatB
1100,0.0,apache_hadoop-mapreduce,LIME,CatB
1117,0.0,apache_hadoop-mapreduce,LIME,CatB
1126,0.0,apache_hadoop-mapreduce,LIME,CatB
1145,0.0,apache_hadoop-mapreduce,LIME,CatB
1180,0.0,apache_hadoop-mapreduce,LIME,CatB
1187,0.0,apache_hadoop-mapreduce,LIME,CatB
1243,0.0,apache_hadoop-mapreduce,LIME,CatB
1248,0.0,apache_hadoop-mapreduce,LIME,CatB
6993,0.0,apache_hbase,LIME,CatB
7107,0.0,apache_hbase,LIME,CatB
7019,0.0,apache_hbase,LIME,CatB
7171,0.0,apache_hbase,LIME,CatB
7180,0.0,apache_hbase,LIME,CatB
7207,0.0,apache_hbase,LIME,CatB
7262,0.0,apache_hbase,LIME,CatB
7331,0.0,apache_hbase,LIME,CatB
7323,0.0,apache_hbase,LIME,CatB
7402,0.0,apache_hbase,LIME,CatB
7321,0.0,apache_hbase,LIME,CatB
7368,0.0,apache_hbase,LIME,CatB
7436,0.0,apache_hbase,LIME,CatB
7451,0.0,apache_hbase,LIME,CatB
7457,0.0,apache_hbase,LIME,CatB
7509,0.0,apache_hbase,LIME,CatB
7398,0.0,apache_hbase,LIME,CatB
7540,0.0,apache_hbase,LIME,CatB
7542,0.0,apache_hbase,LIME,CatB
7593,0.0,apache_hbase,LIME,CatB
7548,0.0,apache_hbase,LIME,CatB
7620,0.0,apache_hbase,LIME,CatB
7481,0.0,apache_hbase,LIME,CatB
7635,0.0,apache_hbase,LIME,CatB
7664,0.0,apache_hbase,LIME,CatB
7704,0.0,apache_hbase,LIME,CatB
7720,0.0,apache_hbase,LIME,CatB
7730,0.0,apache_hbase,LIME,CatB
7665,0.0,apache_hbase,LIME,CatB
7768,0.0,apache_hbase,LIME,CatB
7774,0.0,apache_hbase,LIME,CatB
7778,0.0,apache_hbase,LIME,CatB
7787,0.0,apache_hbase,LIME,CatB
7747,0.0,apache_hbase,LIME,CatB
7826,0.0,apache_hbase,LIME,CatB
7863,0.0,apache_hbase,LIME,CatB
7904,0.0,apache_hbase,LIME,CatB
7933,0.0,apache_hbase,LIME,CatB
7972,0.0,apache_hbase,LIME,CatB
8033,0.0,apache_hbase,LIME,CatB
8093,0.0,apache_hbase,LIME,CatB
8110,0.0,apache_hbase,LIME,CatB
8138,0.0,apache_hbase,LIME,CatB
8139,0.0,apache_hbase,LIME,CatB
8229,0.0,apache_hbase,LIME,CatB
8162,0.0,apache_hbase,LIME,CatB
8440,0.0,apache_hbase,LIME,CatB
8417,0.0,apache_hbase,LIME,CatB
8716,0.0,apache_hbase,LIME,CatB
5571,0.0,apache_hive,LIME,CatB
6437,0.0,apache_hive,LIME,CatB
9632,0.0,apache_ignite,LIME,CatB
10199,0.0,apache_ignite,LIME,CatB
9917,0.0,apache_ignite,LIME,CatB
9651,0.0,apache_ignite,LIME,CatB
9710,0.0,apache_ignite,LIME,CatB
9825,0.0,apache_ignite,LIME,CatB
9836,0.0,apache_ignite,LIME,CatB
9878,0.0,apache_ignite,LIME,CatB
9977,0.0,apache_ignite,LIME,CatB
9659,0.0,apache_ignite,LIME,CatB
9870,0.0,apache_ignite,LIME,CatB
9965,0.0,apache_ignite,LIME,CatB
9787,0.0,apache_ignite,LIME,CatB
9810,0.0,apache_ignite,LIME,CatB
9695,0.0,apache_ignite,LIME,CatB
9680,0.0,apache_ignite,LIME,CatB
9898,0.0,apache_ignite,LIME,CatB
9803,0.0,apache_ignite,LIME,CatB
9924,0.0,apache_ignite,LIME,CatB
9922,0.0,apache_ignite,LIME,CatB
9966,0.0,apache_ignite,LIME,CatB
9896,0.0,apache_ignite,LIME,CatB
9944,0.0,apache_ignite,LIME,CatB
9744,0.0,apache_ignite,LIME,CatB
9894,0.0,apache_ignite,LIME,CatB
10006,0.0,apache_ignite,LIME,CatB
9838,0.0,apache_ignite,LIME,CatB
9755,0.0,apache_ignite,LIME,CatB
9851,0.0,apache_ignite,LIME,CatB
9729,0.0,apache_ignite,LIME,CatB
10022,0.0,apache_ignite,LIME,CatB
9906,0.0,apache_ignite,LIME,CatB
9839,0.0,apache_ignite,LIME,CatB
9821,0.0,apache_ignite,LIME,CatB
9688,0.0,apache_ignite,LIME,CatB
10117,0.0,apache_ignite,LIME,CatB
10152,0.0,apache_ignite,LIME,CatB
9644,0.0,apache_ignite,LIME,CatB
9629,0.0,apache_ignite,LIME,CatB
9886,0.0,apache_ignite,LIME,CatB
10047,0.0,apache_ignite,LIME,CatB
9869,0.0,apache_ignite,LIME,CatB
9871,0.0,apache_ignite,LIME,CatB
10080,0.0,apache_ignite,LIME,CatB
9862,0.0,apache_ignite,LIME,CatB
9663,0.0,apache_ignite,LIME,CatB
9691,0.0,apache_ignite,LIME,CatB
9829,0.0,apache_ignite,LIME,CatB
9788,0.0,apache_ignite,LIME,CatB
10107,0.0,apache_ignite,LIME,CatB
9887,0.0,apache_ignite,LIME,CatB
9932,0.0,apache_ignite,LIME,CatB
9857,0.0,apache_ignite,LIME,CatB
9636,0.0,apache_ignite,LIME,CatB
9904,0.0,apache_ignite,LIME,CatB
9804,0.0,apache_ignite,LIME,CatB
9923,0.0,apache_ignite,LIME,CatB
9890,0.0,apache_ignite,LIME,CatB
9872,0.0,apache_ignite,LIME,CatB
10202,0.0,apache_ignite,LIME,CatB
10213,0.0,apache_ignite,LIME,CatB
10138,0.0,apache_ignite,LIME,CatB
10228,0.0,apache_ignite,LIME,CatB
10121,0.0,apache_ignite,LIME,CatB
10120,0.0,apache_ignite,LIME,CatB
10195,0.0,apache_ignite,LIME,CatB
10219,0.0,apache_ignite,LIME,CatB
10248,0.0,apache_ignite,LIME,CatB
10245,0.0,apache_ignite,LIME,CatB
10257,0.0,apache_ignite,LIME,CatB
10265,0.0,apache_ignite,LIME,CatB
10137,0.0,apache_ignite,LIME,CatB
10255,0.0,apache_ignite,LIME,CatB
10282,0.0,apache_ignite,LIME,CatB
10274,0.0,apache_ignite,LIME,CatB
10283,0.0,apache_ignite,LIME,CatB
10277,0.0,apache_ignite,LIME,CatB
10287,0.0,apache_ignite,LIME,CatB
10297,0.0,apache_ignite,LIME,CatB
10247,0.0,apache_ignite,LIME,CatB
10286,0.0,apache_ignite,LIME,CatB
10321,0.0,apache_ignite,LIME,CatB
10323,0.0,apache_ignite,LIME,CatB
10081,0.0,apache_ignite,LIME,CatB
10353,0.0,apache_ignite,LIME,CatB
10359,0.0,apache_ignite,LIME,CatB
10310,0.0,apache_ignite,LIME,CatB
10238,0.0,apache_ignite,LIME,CatB
10372,0.0,apache_ignite,LIME,CatB
10285,0.0,apache_ignite,LIME,CatB
10375,0.0,apache_ignite,LIME,CatB
10377,0.0,apache_ignite,LIME,CatB
10368,0.0,apache_ignite,LIME,CatB
10380,0.0,apache_ignite,LIME,CatB
10232,0.0,apache_ignite,LIME,CatB
10392,0.0,apache_ignite,LIME,CatB
10320,0.0,apache_ignite,LIME,CatB
10374,0.0,apache_ignite,LIME,CatB
10386,0.0,apache_ignite,LIME,CatB
10367,0.0,apache_ignite,LIME,CatB
10404,0.0,apache_ignite,LIME,CatB
10405,0.0,apache_ignite,LIME,CatB
10414,0.0,apache_ignite,LIME,CatB
10407,0.0,apache_ignite,LIME,CatB
10408,0.0,apache_ignite,LIME,CatB
10379,0.0,apache_ignite,LIME,CatB
10423,0.0,apache_ignite,LIME,CatB
10418,0.0,apache_ignite,LIME,CatB
10411,0.0,apache_ignite,LIME,CatB
10435,0.0,apache_ignite,LIME,CatB
10438,0.0,apache_ignite,LIME,CatB
10446,0.0,apache_ignite,LIME,CatB
10419,0.0,apache_ignite,LIME,CatB
10452,0.0,apache_ignite,LIME,CatB
10454,0.0,apache_ignite,LIME,CatB
10410,0.0,apache_ignite,LIME,CatB
10450,0.0,apache_ignite,LIME,CatB
10478,0.0,apache_ignite,LIME,CatB
10428,0.0,apache_ignite,LIME,CatB
10482,0.0,apache_ignite,LIME,CatB
10425,0.0,apache_ignite,LIME,CatB
10457,0.0,apache_ignite,LIME,CatB
10494,0.0,apache_ignite,LIME,CatB
10340,0.0,apache_ignite,LIME,CatB
10480,0.0,apache_ignite,LIME,CatB
10485,0.0,apache_ignite,LIME,CatB
10517,0.0,apache_ignite,LIME,CatB
10464,0.0,apache_ignite,LIME,CatB
10415,0.0,apache_ignite,LIME,CatB
10526,0.0,apache_ignite,LIME,CatB
10528,0.0,apache_ignite,LIME,CatB
10534,0.0,apache_ignite,LIME,CatB
10498,0.0,apache_ignite,LIME,CatB
10506,0.0,apache_ignite,LIME,CatB
10525,0.0,apache_ignite,LIME,CatB
10556,0.0,apache_ignite,LIME,CatB
10561,0.0,apache_ignite,LIME,CatB
10564,0.0,apache_ignite,LIME,CatB
10570,0.0,apache_ignite,LIME,CatB
10540,0.0,apache_ignite,LIME,CatB
10580,0.0,apache_ignite,LIME,CatB
10552,0.0,apache_ignite,LIME,CatB
10486,0.0,apache_ignite,LIME,CatB
10586,0.0,apache_ignite,LIME,CatB
