project,test_idx,distance
apache_activemq,4905,
apache_activemq,4907,
apache_activemq,4908,0.6218925119773104
apache_activemq,4911,
apache_activemq,4914,
apache_activemq,4961,
apache_activemq,4965,
apache_activemq,4971,3.603555931964045
apache_activemq,4974,6.219102638042419
apache_activemq,4976,0.836000899012695
apache_activemq,4978,
apache_activemq,4987,
apache_activemq,4993,7.100382810545172
apache_activemq,5002,2.056622851111676
apache_activemq,5014,6.08455229183601
apache_activemq,5015,8.706018949437514
apache_activemq,5027,
apache_activemq,5028,
apache_activemq,5060,
apache_activemq,5087,2.9849841241090953
apache_activemq,5090,0.6218978129675746
apache_activemq,5129,
apache_activemq,5138,
apache_activemq,5163,8.744069017613912
apache_activemq,5170,
apache_activemq,5171,
apache_activemq,5180,
apache_activemq,5187,0.8636471716114146
apache_activemq,5214,
apache_activemq,5236,
apache_activemq,5237,
apache_activemq,5245,
apache_activemq,5250,19.899515865783187
apache_activemq,5257,8.706018949437514
apache_activemq,5274,8.705899086149048
apache_activemq,5283,
apache_activemq,5294,
apache_activemq,5319,
apache_activemq,5321,8.706018949437514
apache_activemq,5322,8.569287657322908
apache_activemq,5333,7.462243917974719
apache_activemq,5337,
apache_activemq,5356,8.706018949437514
apache_activemq,5379,2.4874099284267697
apache_activemq,5390,
apache_activemq,5398,7.46229708779382
apache_activemq,5416,
apache_activemq,5441,
apache_activemq,5444,
apache_activemq,5466,
apache_activemq,5481,
apache_activemq,5486,
apache_activemq,5499,19.759032757167653
apache_activemq,5528,3.2700183053480685
apache_activemq,5564,1.7548293833930726
apache_activemq,5583,8.706018949437514
apache_activemq,5594,
apache_activemq,5599,
apache_activemq,5631,
apache_activemq,5634,
apache_activemq,5684,
apache_activemq,5706,
apache_activemq,5717,7.46229708779382
apache_activemq,5729,
apache_activemq,5760,1.084802616178732
apache_activemq,5770,
apache_activemq,5774,
apache_activemq,5784,
apache_activemq,5790,1.8395442511543627
apache_activemq,5811,
apache_activemq,5817,
apache_activemq,5859,
apache_activemq,5863,
apache_activemq,5871,1.754828797703078
apache_activemq,5909,2.487478839275072
apache_activemq,5918,7.613106247015843
apache_activemq,5936,0.6218978129675746
apache_activemq,5985,
apache_activemq,5988,
apache_activemq,6003,
apache_camel,18376,
apache_camel,18896,
apache_camel,18909,1.2437575520082653
apache_camel,18915,
apache_camel,19073,
apache_camel,19312,1.2436886412100894
apache_camel,20030,1.2437575520082653
apache_camel,20249,2.4874099284267697
apache_camel,21395,
apache_camel,21445,
apache_camel,22089,
apache_cassandra,6527,
apache_cassandra,6529,
apache_cassandra,6530,
apache_cassandra,6531,
apache_cassandra,6532,1.1978717766997504
apache_cassandra,6533,
apache_cassandra,6537,
apache_cassandra,6540,
apache_cassandra,6543,
apache_cassandra,6544,
apache_cassandra,6545,
apache_cassandra,6546,
apache_cassandra,6547,0.4278658033342776
apache_cassandra,6550,
apache_cassandra,6551,
apache_cassandra,6553,
apache_cassandra,6555,
apache_cassandra,6559,
apache_cassandra,6563,
apache_cassandra,6569,
apache_cassandra,6580,
apache_cassandra,6581,
apache_cassandra,6582,
apache_cassandra,6585,
apache_cassandra,6586,
apache_cassandra,6590,0.30347539179152394
apache_cassandra,6593,0.5178266127901815
apache_cassandra,6594,
apache_cassandra,6595,0.17488480852591837
apache_cassandra,6596,
apache_cassandra,6598,
apache_cassandra,6599,
apache_cassandra,6604,
apache_cassandra,6608,
apache_cassandra,6610,
apache_cassandra,6619,
apache_cassandra,6621,
apache_cassandra,6632,
apache_cassandra,6637,
apache_cassandra,6638,
apache_cassandra,6642,
apache_cassandra,6643,
apache_cassandra,6644,
apache_cassandra,6656,
apache_cassandra,6657,0.22884047668386526
apache_cassandra,6659,
apache_cassandra,6670,
apache_cassandra,6671,
apache_cassandra,6678,
apache_cassandra,6681,
apache_cassandra,6683,0.002178450220813463
apache_cassandra,6691,
apache_cassandra,6696,
apache_cassandra,6700,
apache_cassandra,6707,
apache_cassandra,6709,0.02123752835893533
apache_cassandra,6710,
apache_cassandra,6718,
apache_cassandra,6719,
apache_cassandra,6728,
apache_cassandra,6732,
apache_cassandra,6733,
apache_cassandra,6734,
apache_cassandra,6745,
apache_cassandra,6750,
apache_cassandra,6755,
apache_cassandra,6758,
apache_cassandra,6765,
apache_cassandra,6766,
apache_cassandra,6772,
apache_cassandra,6773,
apache_cassandra,6775,
apache_cassandra,6776,
apache_cassandra,6781,
apache_cassandra,6784,
apache_cassandra,6791,
apache_cassandra,6794,
apache_cassandra,6795,
apache_cassandra,6797,0.624718646648712
apache_cassandra,6802,
apache_cassandra,6807,
apache_cassandra,6813,0.20156712764285578
apache_cassandra,6814,
apache_cassandra,6818,
apache_cassandra,6819,
apache_cassandra,6829,
apache_cassandra,6834,
apache_cassandra,6841,
apache_cassandra,6843,
apache_cassandra,6845,
apache_cassandra,6846,
apache_cassandra,6847,
apache_cassandra,6851,
apache_cassandra,6853,
apache_cassandra,6855,0.10972825075593821
apache_cassandra,6861,
apache_cassandra,6881,
apache_cassandra,6887,
apache_cassandra,6890,
apache_cassandra,6894,
apache_cassandra,6896,
apache_cassandra,6898,
apache_cassandra,6903,
apache_cassandra,6905,
apache_cassandra,6907,
apache_cassandra,6910,0.20766678440635158
apache_cassandra,6912,
apache_cassandra,6913,
apache_cassandra,6915,
apache_cassandra,6916,0.0019099209036973037
apache_cassandra,6918,
apache_cassandra,6919,
apache_cassandra,6922,
apache_cassandra,6927,
apache_cassandra,6929,
apache_cassandra,6930,
apache_cassandra,6935,
apache_cassandra,6936,
apache_cassandra,6937,
apache_cassandra,6945,
apache_cassandra,6948,
apache_cassandra,6951,
apache_cassandra,6953,
apache_cassandra,6957,
apache_cassandra,6958,0.05603219866050195
apache_cassandra,6959,
apache_cassandra,6961,
apache_cassandra,6962,
apache_cassandra,6963,
apache_cassandra,6964,
apache_cassandra,6966,
apache_cassandra,6968,
apache_cassandra,6970,
apache_cassandra,6972,
apache_cassandra,6975,
apache_cassandra,6979,
apache_cassandra,6980,
apache_cassandra,6984,
apache_cassandra,6989,
apache_cassandra,6990,
apache_cassandra,6991,0.010792712847467278
apache_cassandra,6992,
apache_cassandra,6999,
apache_cassandra,7000,
apache_cassandra,7005,
apache_cassandra,7006,
apache_cassandra,7007,
apache_cassandra,7008,
apache_cassandra,7011,
apache_cassandra,7015,
apache_cassandra,7025,
apache_cassandra,7034,
apache_cassandra,7035,
apache_cassandra,7036,
apache_cassandra,7037,
apache_cassandra,7044,
apache_cassandra,7045,
apache_cassandra,7051,
apache_cassandra,7052,
apache_cassandra,7054,
apache_cassandra,7064,
apache_cassandra,7074,
apache_cassandra,7075,
apache_cassandra,7081,
apache_cassandra,7089,
apache_cassandra,7098,
apache_cassandra,7100,
apache_cassandra,7105,
apache_cassandra,7108,0.6714351278830454
apache_cassandra,7117,
apache_cassandra,7120,
apache_cassandra,7121,
apache_cassandra,7123,
apache_cassandra,7129,
apache_cassandra,7130,
apache_cassandra,7137,
apache_cassandra,7140,
apache_cassandra,7151,
apache_cassandra,7154,
apache_cassandra,7156,
apache_cassandra,7161,
apache_cassandra,7165,
apache_cassandra,7166,
apache_cassandra,7167,
apache_cassandra,7175,
apache_cassandra,7176,
apache_cassandra,7179,
apache_cassandra,7182,
apache_cassandra,7184,0.9345260821278415
apache_cassandra,7186,
apache_cassandra,7188,
apache_cassandra,7189,
apache_cassandra,7192,
apache_cassandra,7193,
apache_cassandra,7194,
apache_cassandra,7201,
apache_cassandra,7202,
apache_cassandra,7204,
apache_cassandra,7210,
apache_cassandra,7217,
apache_cassandra,7219,
apache_cassandra,7221,
apache_cassandra,7222,
apache_cassandra,7225,
apache_cassandra,7247,
apache_cassandra,7249,
apache_cassandra,7250,
apache_cassandra,7259,
apache_cassandra,7263,
apache_cassandra,7266,
apache_cassandra,7267,
apache_cassandra,7269,
apache_cassandra,7271,0.8988658507812042
apache_cassandra,7272,
apache_cassandra,7273,
apache_cassandra,7274,
apache_cassandra,7280,
apache_cassandra,7281,
apache_cassandra,7282,
apache_cassandra,7283,
apache_cassandra,7290,
apache_cassandra,7293,
apache_cassandra,7299,
apache_cassandra,7312,
apache_cassandra,7318,
apache_cassandra,7325,0.4145237820429359
apache_cassandra,7328,
apache_cassandra,7333,
apache_cassandra,7338,
apache_cassandra,7348,
apache_cassandra,7362,
apache_cassandra,7369,
apache_cassandra,7376,
apache_cassandra,7377,
apache_cassandra,7381,
apache_cassandra,7393,
apache_cassandra,7413,
apache_cassandra,7414,
apache_cassandra,7418,0.7604764779195433
apache_cassandra,7423,
apache_cassandra,7425,
apache_cassandra,7432,
apache_cassandra,7441,
apache_cassandra,7448,
apache_cassandra,7451,
apache_cassandra,7464,
apache_cassandra,7466,
apache_cassandra,7487,0.002883774426323072
apache_cassandra,7492,
apache_cassandra,7496,0.09906152813290899
apache_cassandra,7497,
apache_cassandra,7502,
apache_cassandra,7506,0.4393587518283383
apache_cassandra,7508,
apache_cassandra,7509,
apache_cassandra,7520,
apache_cassandra,7525,
apache_cassandra,7539,
apache_cassandra,7541,
apache_cassandra,7543,
apache_cassandra,7547,
apache_cassandra,7560,
apache_cassandra,7567,
apache_cassandra,7570,
apache_cassandra,7573,
apache_cassandra,7606,
apache_cassandra,7609,
apache_cassandra,7610,
apache_cassandra,7617,
apache_cassandra,7621,
apache_cassandra,7628,0.5347756906771025
apache_cassandra,7631,
apache_cassandra,7646,
apache_cassandra,7656,
apache_cassandra,7665,
apache_cassandra,7673,
apache_cassandra,7675,
apache_cassandra,7676,
apache_cassandra,7684,
apache_cassandra,7685,
apache_cassandra,7692,
apache_cassandra,7693,
apache_cassandra,7705,
apache_cassandra,7709,
apache_cassandra,7713,
apache_cassandra,7724,
apache_cassandra,7738,
apache_cassandra,7744,0.029753587084649973
apache_cassandra,7752,
apache_cassandra,7758,1.0966282261401736
apache_cassandra,7766,
apache_cassandra,7770,
apache_cassandra,7772,
apache_cassandra,7773,
apache_cassandra,7774,
apache_cassandra,7787,
apache_cassandra,7791,0.14057681425544105
apache_cassandra,7792,1.0742849428710282
apache_cassandra,7796,
apache_cassandra,7797,
apache_cassandra,7805,
apache_cassandra,7806,
apache_cassandra,7813,
apache_cassandra,7814,
apache_cassandra,7815,
apache_cassandra,7825,0.29260305521443575
apache_cassandra,7827,
apache_cassandra,7837,
apache_cassandra,7856,
apache_cassandra,7858,
apache_cassandra,7866,
apache_cassandra,7868,
apache_cassandra,7870,
apache_cassandra,7875,
apache_cassandra,7877,
apache_cassandra,7881,
apache_cassandra,7894,
apache_cassandra,7896,1.920069828511516
apache_cassandra,7897,0.690494538806556
apache_cassandra,7900,
apache_cassandra,7911,0.04654074684939774
apache_cassandra,7912,
apache_cassandra,7916,
apache_cassandra,7928,
apache_cassandra,7929,
apache_cassandra,7938,
apache_cassandra,7942,
apache_cassandra,7943,
apache_cassandra,7945,
apache_cassandra,7947,
apache_cassandra,7951,0.09688147465620918
apache_cassandra,7956,
apache_cassandra,7977,
apache_cassandra,7993,
apache_cassandra,7995,
apache_cassandra,7996,
apache_cassandra,7997,
apache_cassandra,8000,
apache_cassandra,8001,
apache_cassandra,8005,
apache_cassandra,8008,
apache_cassandra,8017,0.03098514533617248
apache_cassandra,8025,
apache_cassandra,8034,
apache_cassandra,8042,0.4749308276352915
apache_cassandra,8044,
apache_cassandra,8049,
apache_cassandra,8050,
apache_cassandra,8056,
apache_cassandra,8058,0.14995706184011232
apache_cassandra,8068,
apache_cassandra,8072,
apache_cassandra,8074,
apache_cassandra,8078,
apache_cassandra,8082,
apache_cassandra,8083,
apache_cassandra,8085,
apache_cassandra,8090,
apache_cassandra,8091,
apache_cassandra,8093,
apache_cassandra,8094,
apache_cassandra,8101,
apache_cassandra,8105,
apache_cassandra,8106,
apache_cassandra,8121,0.3129302817442716
apache_cassandra,8123,
apache_cassandra,8137,
apache_cassandra,8141,
apache_cassandra,8146,
apache_cassandra,8147,
apache_cassandra,8153,
apache_flink,9358,0.052123758384850234
apache_flink,9361,0.02520792517459905
apache_flink,9370,1.2436886412100894
apache_flink,9371,1.2436886412100894
apache_flink,9374,0.07073769965127445
apache_flink,9378,
apache_flink,9393,
apache_flink,9397,0.06986165978683014
apache_flink,9400,
apache_flink,9403,
apache_flink,9406,
apache_flink,9432,
apache_flink,9438,
apache_flink,9450,
apache_flink,9465,
apache_flink,9469,
apache_flink,9489,0.025416469683672546
apache_flink,9496,2.4874099284267697
apache_flink,9523,0.045555596621616415
apache_flink,9532,0.08017251025198768
apache_flink,9533,
apache_flink,9536,1.2436886412100894
apache_flink,9550,0.05540820507952112
apache_flink,9551,0.10600192009787913
apache_flink,9552,
apache_flink,9561,
apache_flink,9564,
apache_flink,9582,
apache_flink,9586,0.8506284154861292
apache_flink,9597,0.0022509891951160797
apache_flink,9606,
apache_flink,9616,
apache_flink,9617,
apache_flink,9630,
apache_flink,9655,0.3660479527353085
apache_flink,9680,1.2436886412100894
apache_flink,9685,
apache_flink,9704,0.0021990621732843733
apache_flink,9711,
apache_flink,9719,
apache_flink,9720,0.00176628188263827
apache_flink,9750,
apache_flink,9753,0.012778393762991763
apache_flink,9763,
apache_flink,9781,
apache_flink,9812,
apache_flink,9822,3.1092707529812667
apache_flink,9824,1.2436886412100894
apache_flink,9836,0.14148868976214166
apache_flink,9844,
apache_flink,9862,
apache_flink,9864,
apache_flink,9909,
apache_flink,9911,
apache_flink,9949,
apache_flink,9950,
apache_flink,9955,2.4874099284267697
apache_flink,9957,1.2438627527172543
apache_flink,9977,
apache_flink,9979,
apache_flink,9982,
apache_flink,10006,
apache_flink,10017,0.054917476502460046
apache_flink,10029,
apache_flink,10054,0.001997093166498981
apache_flink,10060,1.2436886412100894
apache_flink,10064,
apache_flink,10092,0.027831262254191354
apache_flink,10093,
apache_flink,10105,0.06854761261925778
apache_flink,10108,0.044898846656027266
apache_flink,10109,
apache_flink,10112,0.05278063088458142
apache_flink,10118,
apache_flink,10143,
apache_flink,10163,
apache_flink,10192,0.10797334667157471
apache_flink,10193,
apache_flink,10209,0.018656447768865096
apache_flink,10210,
apache_flink,10217,
apache_flink,10257,
apache_flink,10258,0.05425927454345885
apache_flink,10319,
apache_flink,10325,0.05146689494948349
apache_flink,10327,
apache_flink,10362,
apache_flink,10380,0.13929812224111912
apache_flink,10383,1.2436886412100894
apache_flink,10401,1.2437232511995675
apache_flink,10403,0.0019302275003249818
apache_flink,10447,1.2436886412100894
apache_flink,10483,0.0019913510034699883
apache_flink,10490,
apache_flink,10577,
apache_flink,10740,
apache_flink,10741,
apache_flink,10753,
apache_flink,10783,
apache_flink,10818,
apache_flink,10887,0.0018339319058769813
apache_flink,10893,
apache_flink,10900,
apache_flink,10916,
apache_flink,10958,
apache_flink,10959,
apache_flink,10996,1.2436886412100894
apache_flink,11022,
apache_flink,11151,0.002098665182832783
apache_flink,11159,0.2965888900144761
apache_flink,11268,
apache_flink,11278,1.2436886412100894
apache_flink,11301,1.0477552039107878
apache_flink,11346,
apache_flink,11370,0.024224626580568114
apache_flink,11386,
apache_flink,11422,
apache_flink,11425,
apache_flink,11435,0.05475129950747877
apache_flink,11468,
apache_flink,11475,
apache_flink,11542,2.3279348131837647
apache_flink,11565,0.09088801860129904
apache_flink,11575,
apache_flink,11578,
apache_flink,11616,1.2436886412100894
apache_groovy,6551,1.2436886412100894
apache_groovy,6625,3.7311316177453073
apache_groovy,6672,2.4874099284267697
apache_groovy,6746,1.2436886412100894
apache_groovy,6789,2.4874099284267697
apache_groovy,6836,1.4273529130139555
apache_groovy,6984,2.4874099284267697
apache_groovy,7014,1.2436886412100894
apache_groovy,7120,1.2436886412100894
apache_groovy,7153,2.4874099284267697
apache_groovy,7162,
apache_groovy,7192,
apache_groovy,7614,1.2436886412100894
apache_groovy,7962,2.4874099284267697
apache_hadoop-hdfs,2325,
apache_hadoop-hdfs,2326,
apache_hadoop-hdfs,2328,
apache_hadoop-hdfs,2329,
apache_hadoop-hdfs,2331,
apache_hadoop-hdfs,2332,
apache_hadoop-hdfs,2333,
apache_hadoop-hdfs,2334,
apache_hadoop-hdfs,2335,
apache_hadoop-hdfs,2336,
apache_hadoop-hdfs,2338,
apache_hadoop-hdfs,2339,
apache_hadoop-hdfs,2340,
apache_hadoop-hdfs,2341,
apache_hadoop-hdfs,2343,
apache_hadoop-hdfs,2344,
apache_hadoop-hdfs,2345,
apache_hadoop-hdfs,2348,
apache_hadoop-hdfs,2349,
apache_hadoop-hdfs,2350,
apache_hadoop-hdfs,2352,
apache_hadoop-hdfs,2353,
apache_hadoop-hdfs,2354,
apache_hadoop-hdfs,2355,
apache_hadoop-hdfs,2356,
apache_hadoop-hdfs,2358,
apache_hadoop-hdfs,2359,
apache_hadoop-hdfs,2360,
apache_hadoop-hdfs,2361,
apache_hadoop-hdfs,2363,3.4799614554629383
apache_hadoop-hdfs,2364,
apache_hadoop-hdfs,2365,
apache_hadoop-hdfs,2366,
