project,test_idx,distance
apache_activemq,4911,3.6005283402894337
apache_activemq,4914,5.38602953367181
apache_activemq,4965,2.209743835577433
apache_activemq,4987,2.236276451127651
apache_activemq,5002,3.3953390182912755
apache_activemq,5014,2.0728697586480753
apache_activemq,5028,8.434935800941254
apache_activemq,5060,2.5616024223122964
apache_activemq,5094,2.2349750304288993
apache_activemq,5129,4.059868684174733
apache_activemq,5138,2.5482908322394926
apache_activemq,5187,2.2299947684028365
apache_activemq,5214,2.070460320363523
apache_activemq,5236,2.2999039364558014
apache_activemq,5245,5.473992038236188
apache_activemq,5283,8.335339144702727
apache_activemq,5294,3.425010784193559
apache_activemq,5299,3.4415216847657115
apache_activemq,5319,2.2315446287193645
apache_activemq,5337,8.321458603438064
apache_activemq,5390,2.2431911299029994
apache_activemq,5424,2.289322443012415
apache_activemq,5437,2.311902537895696
apache_activemq,5438,2.342456093924247
apache_activemq,5466,2.3166771037399236
apache_activemq,5486,3.226550301423554
apache_activemq,5594,2.3620171282122486
apache_activemq,5599,2.2463587629913317
apache_activemq,5630,2.380252060495984
apache_activemq,5684,3.5994305495721575
apache_activemq,5717,2.8762902712430645
apache_activemq,5760,3.443101525793132
apache_activemq,5784,9.418171231329383
apache_activemq,5790,2.748778900765902
apache_activemq,5811,2.22183708295103
apache_activemq,5817,2.2313791115852677
apache_activemq,5918,2.8729286306292097
apache_activemq,5936,3.0275010505722575
apache_activemq,5985,2.4690362250475344
apache_activemq,5988,2.2891039498823877
apache_camel,18376,2.076194416754456
apache_camel,18423,2.8224092642188867
apache_camel,18896,2.704102209480074
apache_camel,18909,3.9732846006086726
apache_camel,18915,3.7015486905511157
apache_camel,19184,3.6280108123155963
apache_camel,19565,2.360399602721548
apache_camel,19705,4.111891595794054
apache_camel,20180,3.735240874424295
apache_camel,20570,3.7002559651471096
apache_cassandra,6527,10.120318287455746
apache_cassandra,6529,2.164282937184553
apache_cassandra,6530,3.994953490175351
apache_cassandra,6531,2.2000078774718923
apache_cassandra,6532,2.344073202474365
apache_cassandra,6533,2.357871457970211
apache_cassandra,6537,3.923647387682595
apache_cassandra,6540,2.2507287881396714
apache_cassandra,6543,2.3177452285894535
apache_cassandra,6544,2.207716441881009
apache_cassandra,6545,2.2141015996968787
apache_cassandra,6546,2.4302223081029144
apache_cassandra,6550,2.3713456528158368
apache_cassandra,6555,2.2874210572549742
apache_cassandra,6559,3.6475212119900227
apache_cassandra,6569,3.476209469516125
apache_cassandra,6581,2.518508132022094
apache_cassandra,6582,2.2629478141883337
apache_cassandra,6585,2.254431146347649
apache_cassandra,6586,2.175351242749702
apache_cassandra,6594,2.4662840838206073
apache_cassandra,6599,2.261195146520486
apache_cassandra,6604,2.3898742098691548
apache_cassandra,6608,2.633394331610843
apache_cassandra,6611,7.892302439914329
apache_cassandra,6612,2.1341321504718773
apache_cassandra,6620,6.4140872274829634
apache_cassandra,6621,5.080410434735451
apache_cassandra,6638,2.5574206209860284
apache_cassandra,6639,2.178211040264014
apache_cassandra,6642,2.275387131775768
apache_cassandra,6643,2.1731898818936113
apache_cassandra,6644,2.3847299037675898
apache_cassandra,6646,2.475529851868135
apache_cassandra,6656,7.371073069731016
apache_cassandra,6659,2.2476864119227464
apache_cassandra,6670,2.1200871107348815
apache_cassandra,6672,2.424546138925522
apache_cassandra,6675,3.167720548301632
apache_cassandra,6681,2.89361914893696
apache_cassandra,6691,2.3808577334710677
apache_cassandra,6692,2.404609841322042
apache_cassandra,6700,2.1758504235471627
apache_cassandra,6707,2.354710811118169
apache_cassandra,6710,3.9975430868894204
apache_cassandra,6718,2.133208679227587
apache_cassandra,6719,2.1405173293601205
apache_cassandra,6728,2.288170233094417
apache_cassandra,6732,2.249197218611283
apache_cassandra,6733,2.332512286845558
apache_cassandra,6734,3.8525052431926814
apache_cassandra,6745,2.2689346607644154
apache_cassandra,6758,2.2085477952398818
apache_cassandra,6765,2.3657018979269417
apache_cassandra,6766,2.421240969402698
apache_cassandra,6772,3.3470031887142464
apache_cassandra,6773,2.3057762294391106
apache_cassandra,6776,9.88315123229862
apache_cassandra,6778,2.247768126362612
apache_cassandra,6781,10.414826051036869
apache_cassandra,6784,2.260485180315346
apache_cassandra,6794,2.0728851255962835
apache_cassandra,6795,2.4297459211562944
apache_cassandra,6798,2.1917240199758132
apache_cassandra,6802,2.166130185893707
apache_cassandra,6814,2.589199991093158
apache_cassandra,6818,4.375594117201486
apache_cassandra,6819,2.207655969422809
apache_cassandra,6825,3.8656018055735912
apache_cassandra,6829,2.3307605907274036
apache_cassandra,6832,2.442565445329712
apache_cassandra,6834,2.2363360957462657
apache_cassandra,6841,2.276743544019033
apache_cassandra,6845,2.1851754762053375
apache_cassandra,6846,2.191967610730619
apache_cassandra,6851,2.264086575442921
apache_cassandra,6861,2.3719662216935316
apache_cassandra,6881,2.2939099837986263
apache_cassandra,6887,6.3155696391289435
apache_cassandra,6890,2.5546527065014533
apache_cassandra,6898,2.5616910443848013
apache_cassandra,6903,3.901102260631126
apache_cassandra,6913,2.1874481682150235
apache_cassandra,6915,2.612828314131272
apache_cassandra,6918,2.8259476761729556
apache_cassandra,6919,2.2580140564917874
apache_cassandra,6927,2.3390262761728504
apache_cassandra,6930,6.265179172376487
apache_cassandra,6933,6.1628098751531
apache_cassandra,6936,2.2555081571827005
apache_cassandra,6937,2.2555081571827005
apache_cassandra,6945,2.361282210418033
apache_cassandra,6951,2.374726116429368
apache_cassandra,6957,3.8840583122626398
apache_cassandra,6959,2.729605658259482
apache_cassandra,6963,2.4085711095710702
apache_cassandra,6964,2.1945230971387057
apache_cassandra,6968,2.212158837800807
apache_cassandra,6970,2.235170643525047
apache_cassandra,6972,2.777560281696209
apache_cassandra,6975,2.2274476851872085
apache_cassandra,6984,3.2348943051587575
apache_cassandra,6989,7.7401442451937985
apache_cassandra,6990,2.4617195531298166
apache_cassandra,6999,2.292180340497186
apache_cassandra,7005,2.2087451132038125
apache_cassandra,7008,3.950456258490187
apache_cassandra,7011,2.724358187790748
apache_cassandra,7015,2.1505417122668677
apache_cassandra,7034,2.3542211512353157
apache_cassandra,7035,6.274853764870914
apache_cassandra,7036,2.0532982657455943
apache_cassandra,7037,2.111108520754759
apache_cassandra,7044,3.8709560808946066
apache_cassandra,7045,2.2917005360713905
apache_cassandra,7051,5.251456067807114
apache_cassandra,7052,2.2963256737179316
apache_cassandra,7074,2.264828400303931
apache_cassandra,7075,3.9978272460486126
apache_cassandra,7081,2.5060515899188087
apache_cassandra,7098,2.232188254018839
apache_cassandra,7100,2.2285272023821094
apache_cassandra,7102,6.092819200303354
apache_cassandra,7105,2.4846071412024298
apache_cassandra,7117,2.386361080663217
apache_cassandra,7120,2.1289774523168004
apache_cassandra,7123,2.305926047484552
apache_cassandra,7130,2.2639177487735056
apache_cassandra,7131,3.6540402084089267
apache_cassandra,7135,2.216420549550015
apache_cassandra,7136,2.451800975334442
apache_cassandra,7137,2.4513910810468267
apache_cassandra,7140,2.1270429873970245
apache_cassandra,7151,4.98598763803483
apache_cassandra,7154,3.7194395218094014
apache_cassandra,7161,6.265591573433897
apache_cassandra,7166,3.9470585295696914
apache_cassandra,7167,2.2498396154806835
apache_cassandra,7175,2.2281448658445995
apache_cassandra,7176,2.1236244916105513
apache_cassandra,7184,4.030530957911033
apache_cassandra,7186,3.28769669162669
apache_cassandra,7188,2.3861258318419556
apache_cassandra,7189,6.353868645472999
apache_cassandra,7192,2.9744773702670457
apache_cassandra,7193,2.3785571961789476
apache_cassandra,7194,2.153619384574445
apache_cassandra,7201,11.182533716185821
apache_cassandra,7202,2.4474879141097787
apache_cassandra,7204,2.1490135367903616
apache_cassandra,7210,2.5629759288237235
apache_cassandra,7212,4.183480739120379
apache_cassandra,7217,2.1817090526792047
apache_cassandra,7221,2.223396723132103
apache_cassandra,7222,2.1905160885978474
apache_cassandra,7225,3.7663570462920286
apache_cassandra,7227,2.252289098777363
apache_cassandra,7247,2.2077798935005872
apache_cassandra,7249,2.592080009341764
apache_cassandra,7259,9.73756203404483
apache_cassandra,7263,2.328602402621121
apache_cassandra,7266,2.5277344206049266
apache_cassandra,7267,2.9537596297457314
apache_cassandra,7271,2.1698571862941862
apache_cassandra,7272,6.2602551470897785
apache_cassandra,7273,2.0840220332586514
apache_cassandra,7274,2.197742337997249
apache_cassandra,7280,2.206985025007091
apache_cassandra,7281,2.3350665543614118
apache_cassandra,7282,4.241974582410844
apache_cassandra,7283,3.8957579739067523
apache_cassandra,7293,2.2086364669660314
apache_cassandra,7299,3.825085096643001
apache_cassandra,7312,2.470982879551367
apache_cassandra,7328,3.203999797155062
apache_cassandra,7333,6.351020455545758
apache_cassandra,7338,7.030621736514589
apache_cassandra,7348,3.913744317782577
apache_cassandra,7351,3.8930082625048406
apache_cassandra,7362,5.9746753142566575
apache_cassandra,7369,3.9026006451979427
apache_cassandra,7376,3.9059811884483224
apache_cassandra,7377,2.1238921372930886
apache_cassandra,7393,2.322121329047424
apache_cassandra,7403,3.7041726575130647
apache_cassandra,7412,3.9527315618515115
apache_cassandra,7413,2.2872736761337817
apache_cassandra,7418,2.417854128881187
apache_cassandra,7423,2.2858770197077916
apache_cassandra,7425,2.5437919753366907
apache_cassandra,7432,3.8815226249426025
apache_cassandra,7435,3.771068412805425
apache_cassandra,7444,2.3965138483834356
apache_cassandra,7448,2.5028271865191116
apache_cassandra,7466,2.283212219420662
apache_cassandra,7492,2.4560626058085684
apache_cassandra,7496,2.2260176871911708
apache_cassandra,7497,2.1290107540928327
apache_cassandra,7502,2.386330836698599
apache_cassandra,7508,3.893199428358052
apache_cassandra,7509,3.914368278544564
apache_cassandra,7510,2.5539257454841677
apache_cassandra,7520,2.2014113655534695
apache_cassandra,7525,6.162395170603136
apache_cassandra,7539,2.292587453828824
apache_cassandra,7541,3.8454035277172425
apache_cassandra,7543,2.6899136033434825
apache_cassandra,7547,2.2991240414592884
apache_cassandra,7560,2.4110925202973066
apache_cassandra,7573,2.1897204322493553
apache_cassandra,7610,3.7603417243659893
apache_cassandra,7617,3.9128208047716933
apache_cassandra,7631,2.8138292809111336
apache_cassandra,7646,2.2124237965356506
apache_cassandra,7656,3.733127707793969
apache_cassandra,7665,4.061326829043003
apache_cassandra,7673,2.3714966183118897
apache_cassandra,7675,2.1625585274186694
apache_cassandra,7676,2.262223998780478
apache_cassandra,7683,2.370781631617402
apache_cassandra,7684,2.4069582758428605
apache_cassandra,7685,2.3596141268087405
apache_cassandra,7686,2.301621752951088
apache_cassandra,7692,3.8897739796568724
apache_cassandra,7693,2.3467918285467375
apache_cassandra,7705,2.424830049552808
apache_cassandra,7709,3.3810940751881504
apache_cassandra,7713,2.4011878407197305
apache_cassandra,7724,2.493496471319996
apache_cassandra,7736,3.8136985456188035
apache_cassandra,7738,3.8652278478533804
apache_cassandra,7752,2.455761621117653
apache_cassandra,7760,2.2865915351736916
apache_cassandra,7766,2.319633914398853
apache_cassandra,7770,3.92226062826261
apache_cassandra,7772,2.3996341872191707
apache_cassandra,7773,2.623863745267687
apache_cassandra,7774,2.2326989748564516
apache_cassandra,7787,6.258987305361593
apache_cassandra,7791,4.025443114624331
apache_cassandra,7794,2.7594483255024858
apache_cassandra,7796,2.9791119395057573
apache_cassandra,7797,2.265929330298615
apache_cassandra,7805,5.5959270247487
apache_cassandra,7814,2.3178483032790194
apache_cassandra,7815,3.822709641485891
apache_cassandra,7825,2.064701270828799
apache_cassandra,7827,5.581824574124207
apache_cassandra,7856,2.6113620528302453
apache_cassandra,7858,2.1839386676691963
apache_cassandra,7866,12.642489509722232
apache_cassandra,7868,3.6306929993974855
apache_cassandra,7870,3.736784584951369
apache_cassandra,7871,3.8275373198895477
apache_cassandra,7875,2.1424618022231554
apache_cassandra,7877,5.001602928403372
apache_cassandra,7881,2.613858431841568
apache_cassandra,7894,2.2070540494598263
apache_cassandra,7896,2.3964397768457295
apache_cassandra,7900,2.4295067215508346
apache_cassandra,7928,2.344813047650422
apache_cassandra,7942,2.1555237043744246
apache_cassandra,7943,2.4271907873565666
apache_cassandra,7947,2.8323025861741984
apache_cassandra,7950,2.6742694344629863
apache_cassandra,7956,3.6567853298187525
apache_cassandra,7962,2.584507050616515
apache_cassandra,7993,2.807491132155866
apache_cassandra,7995,3.6324257348072657
apache_cassandra,7996,2.4741579407580088
apache_cassandra,7997,2.3462875964411336
apache_cassandra,8000,2.6500674982095127
apache_cassandra,8008,2.2068279868507252
apache_cassandra,8025,2.6004269374667794
apache_cassandra,8034,2.632716037759763
apache_cassandra,8042,3.8791336537587027
apache_cassandra,8044,2.4433656666079044
apache_cassandra,8049,2.951479328444886
apache_cassandra,8050,3.8899229680880474
apache_cassandra,8051,4.085739971296067
apache_cassandra,8052,2.140337382917114
apache_cassandra,8056,2.2255456323671297
apache_cassandra,8065,2.2946212382079185
apache_cassandra,8068,2.4521845262147766
apache_cassandra,8074,3.912428845770424
apache_cassandra,8083,2.373162775106799
apache_cassandra,8088,2.49807498639496
apache_cassandra,8090,2.38313256610995
apache_cassandra,8091,2.217237032385728
apache_cassandra,8093,3.896135783209635
apache_cassandra,8094,2.658694859749887
apache_cassandra,8097,2.1312997261062008
apache_cassandra,8101,2.272137090936811
apache_cassandra,8106,3.3745780719351277
apache_cassandra,8123,2.542593092917313
apache_cassandra,8137,2.4580339842447567
apache_cassandra,8141,3.9589561577611296
apache_cassandra,8146,2.1344311723607423
apache_flink,9356,2.556862988904235
apache_flink,9358,3.0193251881562824
apache_flink,9361,3.104012528945658
apache_flink,9370,4.153451392244496
apache_flink,9374,2.191225139257318
apache_flink,9376,3.1522223732486787
apache_flink,9378,3.078493520641073
apache_flink,9393,3.103433534296474
apache_flink,9397,3.1070956665514173
apache_flink,9400,3.116262769006632
apache_flink,9403,3.138579269539299
apache_flink,9406,5.818564632131167
apache_flink,9430,2.9839673313071344
apache_flink,9431,4.233457019374768
apache_flink,9432,3.0846397264693675
apache_flink,9438,3.097473879819692
apache_flink,9465,3.091430216186421
apache_flink,9469,2.9955959887632218
apache_flink,9489,2.280145110975644
apache_flink,9491,3.1327849059106243
apache_flink,9496,3.313732686352267
apache_flink,9498,3.5432338698351873
apache_flink,9523,3.2183072157065973
apache_flink,9532,2.183536099047933
apache_flink,9533,3.0853337252015853
apache_flink,9541,3.079142373580623
apache_flink,9550,3.0910946075562613
apache_flink,9552,3.7139318544895614
apache_flink,9558,3.0865745835914224
apache_flink,9561,2.6075443108282905
apache_flink,9564,2.6071883275951646
apache_flink,9579,2.5745436954302106
apache_flink,9582,2.199508351061602
apache_flink,9586,3.9866221385450604
apache_flink,9591,5.375341313254278
apache_flink,9597,2.1008134170502024
apache_flink,9606,4.468990907427795
apache_flink,9616,2.541412126674292
apache_flink,9617,2.5798103759226465
apache_flink,9630,2.7683282639585856
apache_flink,9680,3.1314022906720353
apache_flink,9685,2.179348217464112
apache_flink,9704,2.555472646415533
apache_flink,9738,2.6119961615867697
apache_flink,9750,2.7336627820788166
apache_flink,9779,2.6170272304805127
apache_flink,9781,2.4798599625170312
apache_flink,9806,3.0913749410250544
apache_flink,9808,3.2856451198208942
apache_flink,9812,2.6082430279433013
apache_flink,9836,3.079953589436055
apache_flink,9862,2.842761653883009
apache_flink,9872,3.1334742757926777
apache_flink,9911,2.6042309785469557
apache_flink,9942,3.0806926739078033
apache_flink,9949,4.000008310537936
apache_flink,9950,2.1230614961364966
apache_flink,9977,3.0943844019856868
apache_flink,9979,3.0693693476239883
apache_flink,10006,2.540676108949886
apache_flink,10017,7.8132680491201265
apache_flink,10029,2.7990685965730386
apache_flink,10054,5.945155576083591
apache_flink,10064,2.5625276291632924
apache_flink,10089,2.0725877696384694
apache_flink,10092,3.0863001365348075
apache_flink,10093,3.055878572557032
apache_flink,10105,3.0991189031723523
apache_flink,10108,3.0282005416370694
apache_flink,10112,4.3243183792506725
apache_flink,10143,2.1798015657504117
apache_flink,10163,3.3296104672899034
apache_flink,10192,3.061929216469351
apache_flink,10193,3.085069238770086
apache_flink,10201,2.9989362583900663
apache_flink,10210,2.214895877284614
apache_flink,10217,2.5801411407534816
apache_flink,10225,3.0867620308817734
apache_flink,10257,3.1108949636230334
apache_flink,10258,2.166385934245094
apache_flink,10319,3.1323367006803444
apache_flink,10325,3.0836332722625697
apache_flink,10327,2.157635514796436
apache_flink,10380,2.165688657919384
apache_flink,10401,2.1808501805222273
apache_flink,10403,2.231739826233828
apache_flink,10470,2.5886405207769534
apache_flink,10483,2.184632747147856
apache_flink,10490,3.1587542345006088
apache_flink,10499,3.444773943585976
apache_flink,10550,2.7542375294695365
apache_flink,10740,2.1370912055442526
apache_flink,10753,2.1827236434136035
apache_flink,10783,2.689325399889027
apache_flink,10818,2.143624881858093
apache_flink,10893,2.148196044398401
apache_flink,10900,2.1621535096963087
apache_flink,10916,2.5806169002714268
apache_flink,10958,3.1547183840511877
apache_flink,10959,6.895179465019434
apache_flink,11022,2.1672330297912112
apache_flink,11156,3.4810301724530164
apache_flink,11159,3.122986186619683
apache_flink,11249,3.218073071571721
