project,test_idx,distance
apache_activemq,4905,2.8528664799176227
apache_activemq,4907,2.8682248666496117
apache_activemq,4911,6.096398068677482
apache_activemq,4914,4.804644146254806
apache_activemq,4919,2.052724655742001
apache_activemq,4923,2.0580700666922804
apache_activemq,4961,6.75160493613733
apache_activemq,4965,2.537431115656505
apache_activemq,4971,2.546851302925146
apache_activemq,4974,2.0996010960525306
apache_activemq,4976,2.6749578934945246
apache_activemq,4978,2.2104016771721104
apache_activemq,4987,2.5511698094204163
apache_activemq,4993,2.2903951371630797
apache_activemq,4994,2.5521775160805817
apache_activemq,5002,2.0447853227042376
apache_activemq,5008,2.547222473797983
apache_activemq,5014,2.0996917828212474
apache_activemq,5015,2.0715199129499013
apache_activemq,5027,2.0527408317202216
apache_activemq,5028,7.686733798012347
apache_activemq,5052,2.5509639795642536
apache_activemq,5057,2.3203786726309232
apache_activemq,5060,2.6098534713841595
apache_activemq,5073,2.237061486523507
apache_activemq,5077,2.6678611122342626
apache_activemq,5090,2.5656195629155394
apache_activemq,5094,3.6859860629044436
apache_activemq,5129,4.1877033997261845
apache_activemq,5138,3.5671425645997075
apache_activemq,5143,2.224575687529736
apache_activemq,5161,2.564158954604178
apache_activemq,5163,2.222109383916779
apache_activemq,5169,2.224611093922773
apache_activemq,5170,2.0785046726813166
apache_activemq,5171,3.531465666027323
apache_activemq,5180,2.8556830048851474
apache_activemq,5214,2.692074771186064
apache_activemq,5236,3.53097173755532
apache_activemq,5237,2.316051891534678
apache_activemq,5245,4.807880256325362
apache_activemq,5249,2.321436938193989
apache_activemq,5250,2.0577197545421178
apache_activemq,5257,3.0531079511447357
apache_activemq,5269,2.140083868617617
apache_activemq,5274,11.140613107981881
apache_activemq,5283,7.6649280448974055
apache_activemq,5294,2.157693664945785
apache_activemq,5299,2.9613782384804
apache_activemq,5319,2.54885161254012
apache_activemq,5321,2.1335369883557886
apache_activemq,5322,2.2446256630469157
apache_activemq,5333,2.8796118595728974
apache_activemq,5337,7.507982415872334
apache_activemq,5356,2.130879066164426
apache_activemq,5379,7.461060508752794
apache_activemq,5386,2.1061419906265706
apache_activemq,5389,2.2832071999956516
apache_activemq,5390,2.5503869561732677
apache_activemq,5416,28.8733589278876
apache_activemq,5424,5.146160425436673
apache_activemq,5437,2.296538611414104
apache_activemq,5441,11.323020823798696
apache_activemq,5444,6.171518176848169
apache_activemq,5466,3.6611099039441837
apache_activemq,5478,2.241175275505831
apache_activemq,5481,2.869618394266647
apache_activemq,5486,2.134638167458331
apache_activemq,5499,2.2116910583583627
apache_activemq,5507,2.2454416144063383
apache_activemq,5509,2.225509862399657
apache_activemq,5528,2.1186266789911468
apache_activemq,5564,2.663031281619943
apache_activemq,5585,2.2539251795671
apache_activemq,5594,3.53714441321525
apache_activemq,5599,4.759715270800536
apache_activemq,5630,2.57363783132154
apache_activemq,5631,2.544308986779057
apache_activemq,5684,2.6539756883674888
apache_activemq,5706,10.78655772464141
apache_activemq,5717,2.5696957445113964
apache_activemq,5729,2.882904240694273
apache_activemq,5759,2.572881372580371
apache_activemq,5760,2.531808436074899
apache_activemq,5770,7.672590422269212
apache_activemq,5774,2.881734281534909
apache_activemq,5784,4.316032783553185
apache_activemq,5790,2.88346076213015
apache_activemq,5811,2.5114645947098078
apache_activemq,5817,3.5822856815348896
apache_activemq,5859,2.237024492649419
apache_activemq,5863,2.898911593126818
apache_activemq,5871,2.88049788299582
apache_activemq,5918,2.5602069022183045
apache_activemq,5936,2.579046491776884
apache_activemq,5985,4.912374760226459
apache_activemq,5988,2.111943236372845
apache_activemq,6003,5.040228070535963
apache_camel,18167,4.0639544547405615
apache_camel,18376,4.011367997453925
apache_camel,18682,3.238636564084815
apache_camel,18803,2.8622817310923514
apache_camel,18896,6.141273885916461
apache_camel,18909,5.499980732937141
apache_camel,18915,3.70124966047062
apache_camel,19000,11.25952390487612
apache_camel,19073,2.65042355683911
apache_camel,19102,2.3332699937505543
apache_camel,19142,2.5312125319564567
apache_camel,19184,4.665191231219558
apache_camel,19565,3.9199672076930785
apache_camel,19608,1.953616494280905
apache_camel,19634,5.080404651377277
apache_camel,20177,4.433717842593637
apache_camel,20180,3.74730828743661
apache_camel,20249,5.654418098530712
apache_camel,20370,2.3974635853210433
apache_camel,20570,3.745772604651878
apache_camel,21395,14.731279794645557
apache_camel,22227,4.332811905852339
apache_cassandra,6527,2.78177642488806
apache_cassandra,6529,3.373749949907564
apache_cassandra,6530,7.036032436040755
apache_cassandra,6531,3.5567211928876175
