project,test_idx,distance
apache_activemq,4905,2.8645747685357033
apache_activemq,4911,6.090804132612704
apache_activemq,4914,4.847762309084148
apache_activemq,4919,2.6211953252491482
apache_activemq,4961,6.94503004635631
apache_activemq,4965,2.54942058467701
apache_activemq,4971,2.7083489515270753
apache_activemq,4974,2.1037307275681085
apache_activemq,4978,3.7919183485112713
apache_activemq,4987,2.586356383431075
apache_activemq,4993,2.203073648182004
apache_activemq,5002,2.15994172151134
apache_activemq,5027,3.0659732204821983
apache_activemq,5028,7.648468101176893
apache_activemq,5049,3.5740276960191375
apache_activemq,5051,3.556849974182889
apache_activemq,5052,2.656661257434227
apache_activemq,5057,2.2069628372420853
apache_activemq,5060,3.515403816237404
apache_activemq,5077,2.98066746416185
apache_activemq,5087,2.270050214531509
apache_activemq,5089,2.241849903374209
apache_activemq,5090,2.6674143492652553
apache_activemq,5094,3.730692830904291
apache_activemq,5129,4.154109320808816
apache_activemq,5138,3.8522934837764478
apache_activemq,5169,3.623343853107034
apache_activemq,5170,2.213932822028506
apache_activemq,5171,3.5163826104215015
apache_activemq,5180,3.081228567318532
apache_activemq,5187,2.414567146447319
apache_activemq,5214,3.727086867974345
apache_activemq,5236,3.836756439076261
apache_activemq,5245,4.822980566098376
apache_activemq,5249,5.85050003816652
apache_activemq,5250,2.590355260026987
apache_activemq,5251,3.6986336441293695
apache_activemq,5257,2.052707471649768
apache_activemq,5274,2.098571161380455
apache_activemq,5283,7.670863756438633
apache_activemq,5294,2.2526490523648235
apache_activemq,5299,2.297711613624732
apache_activemq,5319,2.538543249031408
apache_activemq,5321,2.139971667762079
apache_activemq,5322,2.358339336559953
apache_activemq,5337,7.560224268573776
apache_activemq,5356,2.1870488451476713
apache_activemq,5379,7.419053909981849
apache_activemq,5386,2.646030211910864
apache_activemq,5389,2.369923538113155
apache_activemq,5390,2.5362523504574805
apache_activemq,5416,28.758254794796798
apache_activemq,5424,5.4120899112243865
apache_activemq,5437,2.670758784924261
apache_activemq,5438,6.2293258552454684
apache_activemq,5441,11.438980653464123
apache_activemq,5444,6.283205034545749
apache_activemq,5466,3.7100122400793243
apache_activemq,5481,5.0637085805756925
apache_activemq,5486,2.6996053730325373
apache_activemq,5499,2.9198227933275493
apache_activemq,5523,3.2477617024858154
apache_activemq,5528,2.5666277656724277
apache_activemq,5564,2.6667613452999848
apache_activemq,5577,2.2812206388222975
apache_activemq,5583,2.3481790036256727
apache_activemq,5585,2.367312929944488
apache_activemq,5594,3.737106277477141
apache_activemq,5599,4.763445614267301
apache_activemq,5630,2.7838394819721053
apache_activemq,5634,4.7546013371213105
apache_activemq,5684,2.9263456303585196
apache_activemq,5706,10.784023285495824
apache_activemq,5717,2.5294983003592577
apache_activemq,5729,3.4257351415252684
apache_activemq,5760,3.1386582337102165
apache_activemq,5770,7.673980521195366
apache_activemq,5774,2.8323951531204568
apache_activemq,5784,4.310974374445067
apache_activemq,5790,2.950110504015824
apache_activemq,5811,2.485165162152429
apache_activemq,5815,2.4843327687797765
apache_activemq,5817,3.676852759420146
apache_activemq,5859,2.5861517788138926
apache_activemq,5871,2.945248565303215
apache_activemq,5909,4.156143101736128
apache_activemq,5918,2.7343604507960393
apache_activemq,5936,3.3500704680456126
apache_activemq,5985,5.690177612016373
apache_activemq,5988,2.8546328200057642
apache_activemq,6003,6.84706529616243
apache_camel,18376,4.770323875160075
apache_camel,18896,6.0161361647974525
apache_camel,18909,7.022004207372967
apache_camel,18915,6.057435394786196
apache_camel,19000,11.392762421245624
apache_camel,19102,3.2078465965952487
apache_camel,19125,2.056862581515846
apache_camel,19142,2.441768570217256
apache_camel,19184,4.668672289012129
apache_camel,19236,2.794415385139913
apache_camel,19565,4.695254711329851
apache_camel,19634,4.933470469822532
apache_camel,20180,4.109839985056265
apache_camel,20249,6.784820785480388
apache_camel,20570,6.118425150040205
apache_camel,21395,15.120528808709034
apache_camel,21445,6.2501700432116145
apache_camel,21934,11.642596449630336
apache_camel,22227,4.18487266085372
apache_cassandra,6527,2.6604461459445883
apache_cassandra,6529,3.307447832094517
apache_cassandra,6530,6.967678615685606
apache_cassandra,6531,5.0927105265226595
apache_cassandra,6532,2.264217667895226
apache_cassandra,6533,5.179022407284563
apache_cassandra,6537,4.310406354116757
apache_cassandra,6540,3.4344395133146794
apache_cassandra,6543,3.7914329886309006
apache_cassandra,6544,4.088031157374516
apache_cassandra,6545,4.880415362334766
apache_cassandra,6546,4.515152528060518
apache_cassandra,6547,2.106342667604808
apache_cassandra,6550,2.9256267820626336
apache_cassandra,6551,7.341090656793873
apache_cassandra,6553,2.905020923971757
apache_cassandra,6555,9.903124097969958
apache_cassandra,6556,4.504831953944704
apache_cassandra,6559,4.132711694631079
apache_cassandra,6563,2.29359957885707
apache_cassandra,6564,5.043033169044916
apache_cassandra,6569,4.245811677794097
apache_cassandra,6580,1.9896202809145382
apache_cassandra,6581,4.126643510649025
apache_cassandra,6582,2.2173316609911025
apache_cassandra,6584,3.694869455597998
apache_cassandra,6585,3.3590529097147384
apache_cassandra,6586,2.712541039628398
apache_cassandra,6587,2.098126373680085
apache_cassandra,6590,5.410148820597515
apache_cassandra,6593,10.283432018314944
apache_cassandra,6594,3.4050687168204146
apache_cassandra,6596,2.0538767293135964
apache_cassandra,6599,5.004670041005053
apache_cassandra,6604,4.407789834614258
apache_cassandra,6608,6.326543200677998
apache_cassandra,6610,5.210190853446935
apache_cassandra,6611,8.916187021764522
apache_cassandra,6612,2.1322808177262758
apache_cassandra,6619,11.27741563993299
apache_cassandra,6620,6.797617704907701
apache_cassandra,6621,6.210440060733283
apache_cassandra,6632,10.441376194065707
apache_cassandra,6637,1.9918595741049399
apache_cassandra,6638,3.4559533052408002
apache_cassandra,6639,2.5163561616346994
apache_cassandra,6642,3.5192222227331422
apache_cassandra,6643,4.602311117625615
apache_cassandra,6644,4.447467131874216
apache_cassandra,6646,4.843353032636726
apache_cassandra,6656,2.0588402886600594
apache_cassandra,6659,4.880139187005009
apache_cassandra,6670,3.620859339343007
apache_cassandra,6671,8.581549473766918
apache_cassandra,6672,5.589098238850356
apache_cassandra,6675,7.858637953769195
apache_cassandra,6681,5.386050479914115
apache_cassandra,6682,2.796296638234119
apache_cassandra,6683,4.095076983921566
apache_cassandra,6690,16.977391043283706
apache_cassandra,6691,4.869184421129725
apache_cassandra,6692,5.139886252471929
apache_cassandra,6696,10.946667967121892
apache_cassandra,6700,3.0153200642578932
apache_cassandra,6707,4.964068572367546
apache_cassandra,6710,4.35409286448112
apache_cassandra,6718,2.0993705331969417
apache_cassandra,6728,6.750926876276556
apache_cassandra,6732,4.075225666746008
apache_cassandra,6733,3.1681120799188958
apache_cassandra,6734,8.064815627972354
apache_cassandra,6745,4.52607308656805
apache_cassandra,6750,9.004104258144656
apache_cassandra,6755,6.0814281051526695
apache_cassandra,6758,4.366957799302614
apache_cassandra,6765,4.340059603433944
apache_cassandra,6766,4.280133083748904
apache_cassandra,6772,4.986853124449738
apache_cassandra,6773,4.440034869676918
apache_cassandra,6775,11.133252327497214
apache_cassandra,6776,8.61479105884244
apache_cassandra,6778,4.36977097133072
apache_cassandra,6781,3.46750817391415
apache_cassandra,6784,3.3616531090498927
apache_cassandra,6791,6.97917360750784
apache_cassandra,6794,2.3035770226148222
apache_cassandra,6795,3.5342166820403667
apache_cassandra,6797,7.229285536260142
apache_cassandra,6798,3.897512578985809
apache_cassandra,6802,3.0873384486173903
apache_cassandra,6814,4.728129987583541
apache_cassandra,6818,2.1200733119061264
apache_cassandra,6819,4.417234955394859
apache_cassandra,6825,4.193641700926217
apache_cassandra,6829,3.6796300214034727
apache_cassandra,6832,4.281964331554602
apache_cassandra,6834,6.76916370843641
apache_cassandra,6841,4.383762788741045
apache_cassandra,6843,11.593796233009662
apache_cassandra,6845,4.766401272701916
apache_cassandra,6846,2.4341295146937036
apache_cassandra,6847,11.420261867873208
apache_cassandra,6851,6.684214761767462
apache_cassandra,6853,2.146263550079662
apache_cassandra,6855,8.3411347281468
apache_cassandra,6859,8.659621623292288
apache_cassandra,6861,8.575068775510791
apache_cassandra,6877,11.578900644040274
apache_cassandra,6881,4.040701035623754
apache_cassandra,6886,8.881305319677187
apache_cassandra,6887,7.04107267732414
apache_cassandra,6890,3.6583746539962037
apache_cassandra,6891,2.449498991940341
apache_cassandra,6894,11.786789850880314
apache_cassandra,6896,7.145780792123433
apache_cassandra,6898,3.5875529619498847
apache_cassandra,6903,5.814241415898108
apache_cassandra,6905,8.81362459147356
apache_cassandra,6907,11.790954870847951
apache_cassandra,6910,7.805958480127052
apache_cassandra,6913,5.0745150246521655
apache_cassandra,6915,8.955650283123585
apache_cassandra,6916,18.24302872832292
apache_cassandra,6918,5.058086545024035
apache_cassandra,6919,9.16139224486889
apache_cassandra,6922,12.981772800914536
apache_cassandra,6927,2.8155215645923524
apache_cassandra,6929,6.089497737023168
apache_cassandra,6930,9.00473041682914
apache_cassandra,6933,7.08086551495039
apache_cassandra,6935,4.7788631020859835
apache_cassandra,6936,2.7149411375140278
apache_cassandra,6937,2.7108821993816816
apache_cassandra,6945,3.2339015528532964
apache_cassandra,6948,12.149917356389977
apache_cassandra,6951,5.4770372490185215
apache_cassandra,6952,12.331177165501275
apache_cassandra,6953,9.26321875018823
apache_cassandra,6957,4.880937842131999
apache_cassandra,6958,4.200155672653575
apache_cassandra,6959,4.4372359235756
apache_cassandra,6961,9.355548697563522
apache_cassandra,6963,9.641533966846128
