,nuc,arexp,ent,ndev,age,asexp,la,ld
6594,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6596,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6599,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6604,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6608,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6610,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6611,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6612,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6619,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6620,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6621,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6632,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6637,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6638,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6639,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6642,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6643,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6644,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6646,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6656,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6659,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6670,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6671,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6672,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6675,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6681,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6682,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6683,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6690,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6691,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6692,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6696,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6700,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6707,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6710,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6718,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6728,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6732,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6733,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6734,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6745,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6750,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6755,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6758,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6765,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6766,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6772,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6773,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6775,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6776,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6778,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6781,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6784,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6791,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6794,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6795,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6797,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6798,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6802,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6814,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6818,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6819,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6825,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6829,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6832,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6834,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6841,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6843,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6845,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6846,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6847,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6851,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6853,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6855,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6859,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6861,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6877,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6881,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6886,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6887,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6890,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6891,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6894,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6896,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6898,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6903,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6905,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6907,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6910,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6913,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6915,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6916,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6918,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6919,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6922,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6927,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6929,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6930,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6933,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6935,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6936,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6937,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6945,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6948,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6951,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6952,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6953,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6957,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6958,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6959,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6961,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6963,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6964,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6966,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6968,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6970,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6972,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6975,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6979,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6980,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6984,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6989,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6990,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6991,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6992,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
6999,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7000,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7005,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7007,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7008,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7011,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7015,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7025,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7034,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7035,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7036,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7037,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7041,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7044,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7045,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7051,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7052,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7054,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7064,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7074,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7075,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7081,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7086,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7089,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7098,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7100,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7102,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7105,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7107,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7108,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7117,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7120,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7121,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7123,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7129,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7130,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7131,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7135,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7136,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7137,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7140,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7146,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7148,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7151,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7153,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7154,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7156,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7161,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7165,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7166,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7167,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7175,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7176,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7182,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7184,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7186,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7188,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7189,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7192,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7193,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7194,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7201,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7202,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7204,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7209,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7210,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7212,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7217,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7219,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7221,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7222,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7223,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7225,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7227,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7247,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7249,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7250,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7259,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7263,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7266,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7267,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7269,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7271,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7272,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7273,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7274,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7279,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7280,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7281,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7282,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7283,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7290,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7293,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7299,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7312,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7318,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7325,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7328,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7333,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7338,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7348,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7351,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7362,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7366,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7369,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7376,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7377,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7381,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7393,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7403,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7413,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7414,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7418,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7423,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7425,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7432,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7434,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7435,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7441,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7444,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7448,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7451,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7464,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7466,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7482,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7483,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7487,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
7492,302.91666666666697,668.75,1.63700140270759,5.705882352941179,20.73055555555555,397.0,64.5,0
