,score,project,explainer,model
6537,0.0,apache_cassandra,LIME,RF
6532,0.6215331853485995,apache_cassandra,LIME,RF
6543,0.0,apache_cassandra,LIME,RF
6540,0.551821208668038,apache_cassandra,LIME,RF
6544,0.551821208668038,apache_cassandra,LIME,RF
6547,0.0,apache_cassandra,LIME,RF
6550,0.0,apache_cassandra,LIME,RF
6551,0.0,apache_cassandra,LIME,RF
6553,0.0,apache_cassandra,LIME,RF
6555,0.0,apache_cassandra,LIME,RF
6556,0.0,apache_cassandra,LIME,RF
6564,0.0,apache_cassandra,LIME,RF
6563,0.49843038647032395,apache_cassandra,LIME,RF
6580,0.6538086303939964,apache_cassandra,LIME,RF
6529,0.5367860354541292,apache_cassandra,LIME,RF
6582,0.7771649200220628,apache_cassandra,LIME,RF
6584,0.5509984280715995,apache_cassandra,LIME,RF
6585,0.04203606084483281,apache_cassandra,LIME,RF
6586,0.551821208668038,apache_cassandra,LIME,RF
6587,0.0,apache_cassandra,LIME,RF
6590,0.0,apache_cassandra,LIME,RF
6593,0.0,apache_cassandra,LIME,RF
6594,0.0,apache_cassandra,LIME,RF
6596,0.0,apache_cassandra,LIME,RF
6569,0.6124155835717868,apache_cassandra,LIME,RF
6533,0.7211167763211739,apache_cassandra,LIME,RF
6608,0.0,apache_cassandra,LIME,RF
6610,0.0,apache_cassandra,LIME,RF
6530,0.4416371779345855,apache_cassandra,LIME,RF
6612,0.7238657761169282,apache_cassandra,LIME,RF
6619,0.0,apache_cassandra,LIME,RF
6546,0.3892055033325167,apache_cassandra,LIME,RF
6545,0.3892055033325167,apache_cassandra,LIME,RF
6632,0.0,apache_cassandra,LIME,RF
6637,0.0,apache_cassandra,LIME,RF
6638,0.0,apache_cassandra,LIME,RF
6639,0.5021336161316597,apache_cassandra,LIME,RF
6559,0.39105931847556796,apache_cassandra,LIME,RF
6643,0.6801746025508033,apache_cassandra,LIME,RF
6644,0.0,apache_cassandra,LIME,RF
6642,0.4423208048617924,apache_cassandra,LIME,RF
6656,0.35861198490917917,apache_cassandra,LIME,RF
6659,0.551821208668038,apache_cassandra,LIME,RF
6599,0.6145461590440388,apache_cassandra,LIME,RF
6671,0.0,apache_cassandra,LIME,RF
6581,0.40866001062733465,apache_cassandra,LIME,RF
6675,0.0,apache_cassandra,LIME,RF
6611,0.5829528728509408,apache_cassandra,LIME,RF
6682,0.0,apache_cassandra,LIME,RF
6683,0.0,apache_cassandra,LIME,RF
6690,0.0,apache_cassandra,LIME,RF
6691,0.0,apache_cassandra,LIME,RF
6692,0.0,apache_cassandra,LIME,RF
6696,0.0,apache_cassandra,LIME,RF
6604,0.3892055033325167,apache_cassandra,LIME,RF
6707,0.0,apache_cassandra,LIME,RF
6710,0.0,apache_cassandra,LIME,RF
6700,0.5182777062174656,apache_cassandra,LIME,RF
6718,0.40093495458604783,apache_cassandra,LIME,RF
6732,0.0,apache_cassandra,LIME,RF
6733,0.5974087652237637,apache_cassandra,LIME,RF
6734,0.0,apache_cassandra,LIME,RF
6745,0.0,apache_cassandra,LIME,RF
6750,0.0,apache_cassandra,LIME,RF
6755,0.7771649200220628,apache_cassandra,LIME,RF
6621,0.7227134230453381,apache_cassandra,LIME,RF
6620,0.7592502991201446,apache_cassandra,LIME,RF
6766,0.551821208668038,apache_cassandra,LIME,RF
6758,0.45842496440778674,apache_cassandra,LIME,RF
6773,0.0,apache_cassandra,LIME,RF
6775,0.0,apache_cassandra,LIME,RF
6776,0.0,apache_cassandra,LIME,RF
6670,0.8110490675800242,apache_cassandra,LIME,RF
6728,0.18172807055531703,apache_cassandra,LIME,RF
6781,0.04203606084483281,apache_cassandra,LIME,RF
6681,0.7227134230453381,apache_cassandra,LIME,RF
6794,0.64245464300374,apache_cassandra,LIME,RF
6646,0.497429525466421,apache_cassandra,LIME,RF
6797,0.0,apache_cassandra,LIME,RF
6795,0.0,apache_cassandra,LIME,RF
6791,0.45842496440778674,apache_cassandra,LIME,RF
6798,0.5630077879758737,apache_cassandra,LIME,RF
6818,0.7771649200220628,apache_cassandra,LIME,RF
6672,0.7592502991201446,apache_cassandra,LIME,RF
6825,0.0,apache_cassandra,LIME,RF
6772,0.5367860354541292,apache_cassandra,LIME,RF
6778,0.5857818770404357,apache_cassandra,LIME,RF
6832,0.5028833994040263,apache_cassandra,LIME,RF
6841,0.551821208668038,apache_cassandra,LIME,RF
6843,0.0,apache_cassandra,LIME,RF
6802,0.5577413940273563,apache_cassandra,LIME,RF
6846,0.7238657761169282,apache_cassandra,LIME,RF
6847,0.05920205920205926,apache_cassandra,LIME,RF
6814,0.7211167763211739,apache_cassandra,LIME,RF
6853,0.0,apache_cassandra,LIME,RF
6855,0.0,apache_cassandra,LIME,RF
6859,0.0,apache_cassandra,LIME,RF
6861,0.0,apache_cassandra,LIME,RF
6877,0.0,apache_cassandra,LIME,RF
6765,0.40866001062733465,apache_cassandra,LIME,RF
6886,0.0,apache_cassandra,LIME,RF
6881,0.0,apache_cassandra,LIME,RF
6890,0.0,apache_cassandra,LIME,RF
6891,0.0,apache_cassandra,LIME,RF
6894,0.0,apache_cassandra,LIME,RF
6887,0.3988489047752558,apache_cassandra,LIME,RF
6896,0.5607908132304649,apache_cassandra,LIME,RF
6903,0.04203606084483281,apache_cassandra,LIME,RF
6905,0.0,apache_cassandra,LIME,RF
6907,0.0,apache_cassandra,LIME,RF
6910,0.0,apache_cassandra,LIME,RF
6829,0.03364257660159368,apache_cassandra,LIME,RF
6915,1.0,apache_cassandra,LIME,RF
6916,0.0,apache_cassandra,LIME,RF
6819,0.3892055033325167,apache_cassandra,LIME,RF
6919,0.0,apache_cassandra,LIME,RF
6922,0.0,apache_cassandra,LIME,RF
6927,0.0,apache_cassandra,LIME,RF
6929,0.0,apache_cassandra,LIME,RF
6930,0.0,apache_cassandra,LIME,RF
6834,0.7592502991201446,apache_cassandra,LIME,RF
6935,0.551821208668038,apache_cassandra,LIME,RF
6933,0.09546078691884777,apache_cassandra,LIME,RF
6936,0.09546078691884777,apache_cassandra,LIME,RF
6898,0.5857818770404357,apache_cassandra,LIME,RF
6945,0.0,apache_cassandra,LIME,RF
6948,0.04203606084483281,apache_cassandra,LIME,RF
6952,0.0,apache_cassandra,LIME,RF
6953,0.473269691672096,apache_cassandra,LIME,RF
6957,0.551821208668038,apache_cassandra,LIME,RF
6958,0.0,apache_cassandra,LIME,RF
6959,1.0,apache_cassandra,LIME,RF
6961,0.8753447324875897,apache_cassandra,LIME,RF
6963,0.0,apache_cassandra,LIME,RF
6964,0.551821208668038,apache_cassandra,LIME,RF
6966,0.0,apache_cassandra,LIME,RF
6968,0.8368130336263397,apache_cassandra,LIME,RF
6784,0.49370280257823185,apache_cassandra,LIME,RF
6970,0.0,apache_cassandra,LIME,RF
6972,0.551821208668038,apache_cassandra,LIME,RF
6845,0.7211167763211739,apache_cassandra,LIME,RF
6980,0.0,apache_cassandra,LIME,RF
6979,0.0,apache_cassandra,LIME,RF
6984,0.0,apache_cassandra,LIME,RF
6989,0.7298779659340598,apache_cassandra,LIME,RF
6991,0.0,apache_cassandra,LIME,RF
6990,0.0,apache_cassandra,LIME,RF
6999,1.0,apache_cassandra,LIME,RF
7000,0.0,apache_cassandra,LIME,RF
6951,0.0,apache_cassandra,LIME,RF
7007,0.0,apache_cassandra,LIME,RF
7008,0.0,apache_cassandra,LIME,RF
7011,0.0,apache_cassandra,LIME,RF
6975,0.45842496440778674,apache_cassandra,LIME,RF
6937,0.09546078691884777,apache_cassandra,LIME,RF
7025,0.0,apache_cassandra,LIME,RF
7034,0.0,apache_cassandra,LIME,RF
7035,0.45842496440778674,apache_cassandra,LIME,RF
7036,0.5607908132304649,apache_cassandra,LIME,RF
7041,0.0,apache_cassandra,LIME,RF
7044,0.7771649200220628,apache_cassandra,LIME,RF
7045,0.0,apache_cassandra,LIME,RF
7051,0.0,apache_cassandra,LIME,RF
7052,0.0,apache_cassandra,LIME,RF
7037,0.45842496440778674,apache_cassandra,LIME,RF
7064,0.0,apache_cassandra,LIME,RF
6918,0.7592502991201446,apache_cassandra,LIME,RF
7075,0.0,apache_cassandra,LIME,RF
7005,0.48133941895129934,apache_cassandra,LIME,RF
7086,0.0,apache_cassandra,LIME,RF
7089,0.0,apache_cassandra,LIME,RF
7098,0.0,apache_cassandra,LIME,RF
7074,0.45842496440778674,apache_cassandra,LIME,RF
6992,0.19907939221007082,apache_cassandra,LIME,RF
7105,0.0,apache_cassandra,LIME,RF
7107,0.0,apache_cassandra,LIME,RF
7100,0.0,apache_cassandra,LIME,RF
7108,0.0,apache_cassandra,LIME,RF
7117,0.0,apache_cassandra,LIME,RF
7054,0.11821777281572662,apache_cassandra,LIME,RF
7121,0.0,apache_cassandra,LIME,RF
7129,0.0,apache_cassandra,LIME,RF
7102,0.0811733365807696,apache_cassandra,LIME,RF
7131,0.0,apache_cassandra,LIME,RF
6851,0.16901958022366423,apache_cassandra,LIME,RF
7136,0.0,apache_cassandra,LIME,RF
7137,0.0,apache_cassandra,LIME,RF
7140,0.5050560764846479,apache_cassandra,LIME,RF
7146,0.0,apache_cassandra,LIME,RF
7148,0.0,apache_cassandra,LIME,RF
7015,0.3892055033325167,apache_cassandra,LIME,RF
7153,0.0,apache_cassandra,LIME,RF
7154,0.0,apache_cassandra,LIME,RF
7156,0.8817520843589719,apache_cassandra,LIME,RF
7161,0.0,apache_cassandra,LIME,RF
7165,0.0,apache_cassandra,LIME,RF
7166,0.0,apache_cassandra,LIME,RF
7167,0.0,apache_cassandra,LIME,RF
7175,0.551821208668038,apache_cassandra,LIME,RF
7130,0.3892055033325167,apache_cassandra,LIME,RF
7182,0.0,apache_cassandra,LIME,RF
7184,0.0,apache_cassandra,LIME,RF
7186,0.7771649200220628,apache_cassandra,LIME,RF
7188,0.04203606084483281,apache_cassandra,LIME,RF
7189,0.0,apache_cassandra,LIME,RF
7192,0.7771649200220628,apache_cassandra,LIME,RF
7193,0.7771649200220628,apache_cassandra,LIME,RF
7135,0.0,apache_cassandra,LIME,RF
7081,0.45458601708781016,apache_cassandra,LIME,RF
7151,0.4416371779345855,apache_cassandra,LIME,RF
7123,0.45458601708781016,apache_cassandra,LIME,RF
7209,0.0,apache_cassandra,LIME,RF
7210,0.0,apache_cassandra,LIME,RF
7212,0.45842496440778674,apache_cassandra,LIME,RF
7217,0.7277128458484867,apache_cassandra,LIME,RF
7219,0.0,apache_cassandra,LIME,RF
7221,0.7771649200220628,apache_cassandra,LIME,RF
7222,0.0,apache_cassandra,LIME,RF
7223,0.0,apache_cassandra,LIME,RF
7120,0.579481878792008,apache_cassandra,LIME,RF
7227,0.0,apache_cassandra,LIME,RF
7247,0.04203606084483281,apache_cassandra,LIME,RF
7176,0.0,apache_cassandra,LIME,RF
7250,0.0,apache_cassandra,LIME,RF
7259,0.0,apache_cassandra,LIME,RF
7249,0.5250883939429946,apache_cassandra,LIME,RF
7201,0.7211167763211739,apache_cassandra,LIME,RF
7194,0.3892055033325167,apache_cassandra,LIME,RF
7269,0.3671630814487957,apache_cassandra,LIME,RF
7271,0.8241511427875439,apache_cassandra,LIME,RF
7272,0.0,apache_cassandra,LIME,RF
7273,0.8891032979189332,apache_cassandra,LIME,RF
7202,0.3892055033325167,apache_cassandra,LIME,RF
7279,0.0,apache_cassandra,LIME,RF
7280,0.1355028497885641,apache_cassandra,LIME,RF
7204,0.0,apache_cassandra,LIME,RF
7282,0.0,apache_cassandra,LIME,RF
7283,0.551821208668038,apache_cassandra,LIME,RF
7290,0.0,apache_cassandra,LIME,RF
7293,0.0,apache_cassandra,LIME,RF
7299,0.0,apache_cassandra,LIME,RF
7312,0.0,apache_cassandra,LIME,RF
7318,0.5050560764846479,apache_cassandra,LIME,RF
7325,0.0,apache_cassandra,LIME,RF
7266,0.7227134230453381,apache_cassandra,LIME,RF
7267,0.5857818770404357,apache_cassandra,LIME,RF
7333,0.0,apache_cassandra,LIME,RF
7348,0.0,apache_cassandra,LIME,RF
7351,0.0,apache_cassandra,LIME,RF
7338,0.5974087652237637,apache_cassandra,LIME,RF
7366,0.5607908132304649,apache_cassandra,LIME,RF
7369,0.5050560764846479,apache_cassandra,LIME,RF
7225,0.3909506399265924,apache_cassandra,LIME,RF
7377,0.5142102682504287,apache_cassandra,LIME,RF
7381,0.0,apache_cassandra,LIME,RF
7263,0.5682670004225717,apache_cassandra,LIME,RF
7376,0.0,apache_cassandra,LIME,RF
7413,0.5302198938704082,apache_cassandra,LIME,RF
7414,0.0,apache_cassandra,LIME,RF
7393,0.5367860354541292,apache_cassandra,LIME,RF
7423,0.0,apache_cassandra,LIME,RF
7425,0.0,apache_cassandra,LIME,RF
7432,0.551821208668038,apache_cassandra,LIME,RF
7434,0.0,apache_cassandra,LIME,RF
7274,0.39105931847556796,apache_cassandra,LIME,RF
7441,0.0,apache_cassandra,LIME,RF
7444,0.8817520843589719,apache_cassandra,LIME,RF
7448,0.0,apache_cassandra,LIME,RF
7281,0.0,apache_cassandra,LIME,RF
7464,0.8241511427875439,apache_cassandra,LIME,RF
7466,0.0,apache_cassandra,LIME,RF
7482,0.0,apache_cassandra,LIME,RF
7483,0.0,apache_cassandra,LIME,RF
7487,0.0,apache_cassandra,LIME,RF
7418,0.6568899897423917,apache_cassandra,LIME,RF
7492,0.551821208668038,apache_cassandra,LIME,RF
7496,0.0,apache_cassandra,LIME,RF
7497,0.551821208668038,apache_cassandra,LIME,RF
7502,0.0,apache_cassandra,LIME,RF
7506,0.64245464300374,apache_cassandra,LIME,RF
7508,0.04203606084483281,apache_cassandra,LIME,RF
7514,0.0,apache_cassandra,LIME,RF
7519,0.7771649200220628,apache_cassandra,LIME,RF
7520,0.7771649200220628,apache_cassandra,LIME,RF
7509,0.0,apache_cassandra,LIME,RF
7536,0.0,apache_cassandra,LIME,RF
7525,0.7238657761169282,apache_cassandra,LIME,RF
7539,0.0,apache_cassandra,LIME,RF
7543,0.551821208668038,apache_cassandra,LIME,RF
7451,0.0,apache_cassandra,LIME,RF
7560,0.0,apache_cassandra,LIME,RF
7567,0.0,apache_cassandra,LIME,RF
7570,0.9427196994800157,apache_cassandra,LIME,RF
7362,0.8110490675800242,apache_cassandra,LIME,RF
7609,0.0,apache_cassandra,LIME,RF
7547,0.0349214191008534,apache_cassandra,LIME,RF
7617,0.551821208668038,apache_cassandra,LIME,RF
7621,0.0,apache_cassandra,LIME,RF
7623,0.0,apache_cassandra,LIME,RF
7628,0.5509984280715995,apache_cassandra,LIME,RF
7631,0.7771649200220628,apache_cassandra,LIME,RF
7643,0.8753447324875897,apache_cassandra,LIME,RF
7646,0.0,apache_cassandra,LIME,RF
7653,0.0,apache_cassandra,LIME,RF
7656,0.0,apache_cassandra,LIME,RF
7659,0.0,apache_cassandra,LIME,RF
7665,0.0,apache_cassandra,LIME,RF
7673,0.5050560764846479,apache_cassandra,LIME,RF
7328,0.39105931847556796,apache_cassandra,LIME,RF
7676,0.6538086303939964,apache_cassandra,LIME,RF
7684,0.0,apache_cassandra,LIME,RF
7685,0.0,apache_cassandra,LIME,RF
7403,0.39105931847556796,apache_cassandra,LIME,RF
7692,0.26070190530164944,apache_cassandra,LIME,RF
7693,0.0,apache_cassandra,LIME,RF
7696,0.5302198938704082,apache_cassandra,LIME,RF
7435,0.3892055033325167,apache_cassandra,LIME,RF
7709,0.0,apache_cassandra,LIME,RF
7711,0.0,apache_cassandra,LIME,RF
7713,0.0,apache_cassandra,LIME,RF
7724,0.0,apache_cassandra,LIME,RF
7735,0.7771649200220628,apache_cassandra,LIME,RF
7705,0.5533874447592744,apache_cassandra,LIME,RF
7738,0.551821208668038,apache_cassandra,LIME,RF
7744,0.0,apache_cassandra,LIME,RF
7747,0.0,apache_cassandra,LIME,RF
7750,0.8368130336263397,apache_cassandra,LIME,RF
7752,0.5050560764846479,apache_cassandra,LIME,RF
7758,0.0,apache_cassandra,LIME,RF
7766,0.551821208668038,apache_cassandra,LIME,RF
7770,0.0,apache_cassandra,LIME,RF
7772,0.0,apache_cassandra,LIME,RF
7773,0.0,apache_cassandra,LIME,RF
7541,0.3892055033325167,apache_cassandra,LIME,RF
7781,0.7771649200220628,apache_cassandra,LIME,RF
7783,0.0,apache_cassandra,LIME,RF
7786,0.0,apache_cassandra,LIME,RF
7787,0.0,apache_cassandra,LIME,RF
7791,0.0,apache_cassandra,LIME,RF
7794,0.551821208668038,apache_cassandra,LIME,RF
7796,0.551821208668038,apache_cassandra,LIME,RF
7797,0.0,apache_cassandra,LIME,RF
7805,0.0,apache_cassandra,LIME,RF
7806,0.5050560764846479,apache_cassandra,LIME,RF
7808,0.0,apache_cassandra,LIME,RF
7813,0.7771649200220628,apache_cassandra,LIME,RF
7814,0.6437517823552477,apache_cassandra,LIME,RF
7815,0.551821208668038,apache_cassandra,LIME,RF
7825,0.7771649200220628,apache_cassandra,LIME,RF
7827,0.0,apache_cassandra,LIME,RF
7834,0.0,apache_cassandra,LIME,RF
7837,0.0,apache_cassandra,LIME,RF
7846,0.5361978039211411,apache_cassandra,LIME,RF
7610,0.5682670004225717,apache_cassandra,LIME,RF
7675,0.3892055033325167,apache_cassandra,LIME,RF
7863,0.0,apache_cassandra,LIME,RF
7868,0.0,apache_cassandra,LIME,RF
7870,0.0,apache_cassandra,LIME,RF
7871,0.6801746025508033,apache_cassandra,LIME,RF
7875,0.5050560764846479,apache_cassandra,LIME,RF
7877,0.45842496440778674,apache_cassandra,LIME,RF
7881,0.0,apache_cassandra,LIME,RF
7894,0.0,apache_cassandra,LIME,RF
7896,0.0,apache_cassandra,LIME,RF
7897,0.0,apache_cassandra,LIME,RF
7573,0.16901958022366423,apache_cassandra,LIME,RF
7912,0.0,apache_cassandra,LIME,RF
7916,0.0,apache_cassandra,LIME,RF
7918,0.7771649200220628,apache_cassandra,LIME,RF
7928,0.05920205920205926,apache_cassandra,LIME,RF
7929,0.0,apache_cassandra,LIME,RF
7938,0.3671630814487957,apache_cassandra,LIME,RF
7900,0.5652246981500351,apache_cassandra,LIME,RF
7943,0.0,apache_cassandra,LIME,RF
7947,0.551821208668038,apache_cassandra,LIME,RF
7686,0.0,apache_cassandra,LIME,RF
7951,0.0,apache_cassandra,LIME,RF
7956,0.0,apache_cassandra,LIME,RF
7962,0.0,apache_cassandra,LIME,RF
7977,0.7771649200220628,apache_cassandra,LIME,RF
7993,0.0,apache_cassandra,LIME,RF
7995,0.0,apache_cassandra,LIME,RF
7950,0.0,apache_cassandra,LIME,RF
7996,0.0,apache_cassandra,LIME,RF
7858,0.7222520812313715,apache_cassandra,LIME,RF
8001,0.0,apache_cassandra,LIME,RF
8005,0.7771649200220628,apache_cassandra,LIME,RF
8008,0.0,apache_cassandra,LIME,RF
8025,0.0,apache_cassandra,LIME,RF
8032,0.661334804191947,apache_cassandra,LIME,RF
8000,0.45842496440778674,apache_cassandra,LIME,RF
8042,0.0,apache_cassandra,LIME,RF
8044,0.0,apache_cassandra,LIME,RF
8048,0.0,apache_cassandra,LIME,RF
8049,0.0,apache_cassandra,LIME,RF
8050,0.7771649200220628,apache_cassandra,LIME,RF
8034,0.0,apache_cassandra,LIME,RF
7774,0.7592502991201446,apache_cassandra,LIME,RF
8056,1.0,apache_cassandra,LIME,RF
8058,0.7771649200220628,apache_cassandra,LIME,RF
8065,0.64245464300374,apache_cassandra,LIME,RF
8068,0.551821208668038,apache_cassandra,LIME,RF
8072,0.7672828494171685,apache_cassandra,LIME,RF
7736,0.3892055033325167,apache_cassandra,LIME,RF
8078,0.0,apache_cassandra,LIME,RF
8074,0.551821208668038,apache_cassandra,LIME,RF
7942,0.5354332786135254,apache_cassandra,LIME,RF
8085,0.0,apache_cassandra,LIME,RF
8086,0.05920205920205926,apache_cassandra,LIME,RF
8088,0.0,apache_cassandra,LIME,RF
8090,0.551821208668038,apache_cassandra,LIME,RF
8091,0.0,apache_cassandra,LIME,RF
8052,0.5367860354541292,apache_cassandra,LIME,RF
8093,0.5163381252769039,apache_cassandra,LIME,RF
7856,0.0,apache_cassandra,LIME,RF
8101,0.0,apache_cassandra,LIME,RF
8105,0.0,apache_cassandra,LIME,RF
8106,0.0,apache_cassandra,LIME,RF
8111,0.0,apache_cassandra,LIME,RF
8114,0.3671630814487957,apache_cassandra,LIME,RF
8121,0.05920205920205926,apache_cassandra,LIME,RF
8123,0.0,apache_cassandra,LIME,RF
8097,0.0,apache_cassandra,LIME,RF
8136,0.0,apache_cassandra,LIME,RF
8141,0.45842496440778674,apache_cassandra,LIME,RF
8146,0.900827256894027,apache_cassandra,LIME,RF
8147,0.0,apache_cassandra,LIME,RF
8153,0.0,apache_cassandra,LIME,RF
7997,0.7592502991201446,apache_cassandra,LIME,RF
8051,0.7227134230453381,apache_cassandra,LIME,RF
8083,0.7227134230453381,apache_cassandra,LIME,RF
8082,0.7592502991201446,apache_cassandra,LIME,RF
8137,0.5857818770404357,apache_cassandra,LIME,RF
8094,0.4484187653907917,apache_cassandra,LIME,RF
6913,0.5948901327649603,apache_cassandra,LIME,RF
9361,0.05569205569205568,apache_flink,LIME,RF
9370,0.05569205569205568,apache_flink,LIME,RF
9376,0.0,apache_flink,LIME,RF
9378,0.05569205569205568,apache_flink,LIME,RF
9384,0.05569205569205568,apache_flink,LIME,RF
9374,0.5,apache_flink,LIME,RF
9397,0.02784602784602784,apache_flink,LIME,RF
9403,0.02784602784602784,apache_flink,LIME,RF
9396,0.17104439761993817,apache_flink,LIME,RF
9393,0.471212454416243,apache_flink,LIME,RF
9406,0.05569205569205568,apache_flink,LIME,RF
9417,0.02784602784602784,apache_flink,LIME,RF
9430,0.22620802620802619,apache_flink,LIME,RF
9400,0.5,apache_flink,LIME,RF
9438,0.06809671531841328,apache_flink,LIME,RF
9445,0.0,apache_flink,LIME,RF
9450,0.13134759696248258,apache_flink,LIME,RF
9432,0.75,apache_flink,LIME,RF
9465,0.17104439761993817,apache_flink,LIME,RF
9491,0.05569205569205568,apache_flink,LIME,RF
9513,0.02784602784602784,apache_flink,LIME,RF
9489,0.25,apache_flink,LIME,RF
9473,0.75,apache_flink,LIME,RF
9536,0.0,apache_flink,LIME,RF
9498,1.0,apache_flink,LIME,RF
9557,0.05569205569205568,apache_flink,LIME,RF
9533,0.5,apache_flink,LIME,RF
9532,0.5325385290837426,apache_flink,LIME,RF
9551,1.0,apache_flink,LIME,RF
