project,min,max,mean
apache_activemq,0.00018865240882552718,0.5174710056405815,0.029132722299614458
apache_activemq,0.0,0.6129032258064516,0.11720854598708895
apache_activemq,0.0002964537852972583,0.525688390444318,0.03368997062187847
apache_activemq,0.0,0.5051216032191067,0.021499951120918705
apache_activemq,0.0,0.5082447330629161,0.034878254037842796
apache_activemq,2.695034411793202e-05,0.5079520446185467,0.02233278668273371
apache_activemq,5.3900688235867096e-05,0.5198711886424626,0.032472049110206624
apache_activemq,2.695034411793259e-05,0.508348737642737,0.02813737340717521
apache_activemq,0.0005313640047345131,0.49515285948827586,0.021979412714150822
apache_activemq,0.0007023984806255819,0.47420714387291707,0.030641850302332293
apache_activemq,0.0077681931324979185,0.5129588821038445,0.08767575595213199
apache_activemq,0.0005266894491683575,0.4928605596821886,0.029429347670244976
apache_activemq,0.007683991644214243,0.5704086569539641,0.08797964455839165
apache_activemq,0.0011572418992649295,0.5340762682234259,0.05248991474400097
apache_activemq,0.000576828602616474,0.4866193423315226,0.028526297948439774
apache_activemq,0.0002012166264143107,0.4923062590604796,0.020698071004334483
apache_activemq,0.0002931658474324077,0.4900472418684656,0.020456403636167013
apache_activemq,0.003490223260919066,0.4977714864862533,0.04035170775983966
apache_activemq,0.00045082388560777016,0.5027434954926198,0.01958522977300856
apache_activemq,6.56647017071736e-05,0.5085502870446146,0.017355274128741424
apache_activemq,0.007167831445875877,0.5361703281903124,0.056533913951686984
apache_activemq,0.0003088060944373246,0.5050019067254177,0.019081129589727124
apache_activemq,0.001305460877430375,0.4815740997764708,0.04622160428650192
apache_activemq,9.253460617397677e-05,0.48777298928068014,0.028561903907844313
apache_activemq,0.0006238203535555082,0.4575750776624398,0.028976832203186878
apache_activemq,0.0025477008762216586,0.4761434777189379,0.026904860634967262
apache_activemq,0.0011820131329157758,0.49573681714743767,0.035472295528425325
apache_activemq,0.0001987114264175439,0.4888534878233908,0.029108573515477725
apache_activemq,0.00035356438544740176,0.4493580896153141,0.025986793308369994
