project,test_idx,min,max,mean,dist_orig,dist_flip,dist_orig_norm,dist_flip_norm,delta,delta_norm,num_feats_changed
apache_activemq,4961,0.43656021527597083,0.527536215444021,0.48204821535999587,17.09076311846937,14.14338391905407,0.527536215444021,0.43656021527597083,-2.9473791994152982,-0.09097600016805017,8
apache_activemq,4965,0.10226637312221513,0.43656021527597083,0.269413294199093,3.31315710059009,14.14338391905407,0.10226637312221513,0.43656021527597083,10.83022681846398,0.3342938421537557,8
apache_activemq,5002,0.0937472686161598,0.43656021527597083,0.26515374194606534,3.037160888705511,14.14338391905407,0.0937472686161598,0.43656021527597083,11.10622303034856,0.34281294665981105,8
apache_activemq,5027,0.14570277237856974,0.43656021527597083,0.29113149382727027,4.720380318023189,14.14338391905407,0.14570277237856974,0.43656021527597083,9.423003601030882,0.29085744289740106,8
apache_activemq,5028,0.24873948371565385,0.43656021527597083,0.34264984949581234,8.05849431743083,14.14338391905407,0.24873948371565385,0.43656021527597083,6.0848896016232406,0.18782073156031695,7
apache_activemq,5060,0.135468845807706,0.43656021527597083,0.2860145305418384,4.388828455470537,14.14338391905407,0.135468845807706,0.43656021527597083,9.754555463583532,0.3010913694682648,8
apache_activemq,5129,0.13551892736678925,0.43656021527597083,0.28603957132138,4.3904509641018645,14.14338391905407,0.13551892736678925,0.43656021527597083,9.752932954952206,0.30104128790918155,8
apache_activemq,5171,0.18850491067750266,0.43656021527597083,0.31253256297673676,6.107055176004863,14.14338391905407,0.18850491067750266,0.43656021527597083,8.036328743049207,0.24805530459846817,8
apache_activemq,5236,0.13021036221299107,0.43656021527597083,0.28338528874448093,4.21846764449951,14.14338391905407,0.13021036221299107,0.43656021527597083,9.92491627455456,0.30634985306297974,8
apache_activemq,5237,0.43656021527597083,0.5506896560336338,0.49362493565480237,17.84087269750853,14.14338391905407,0.5506896560336338,0.43656021527597083,-3.69748877845446,-0.11412944075766303,8
apache_activemq,5245,0.14950562738865544,0.43656021527597083,0.2930329213323131,4.843582654182337,14.14338391905407,0.14950562738865544,0.43656021527597083,9.299801264871732,0.28705458788731536,7
