project,min,max,mean
apache_activemq,2.4066835804647185e-05,0.507550909975491,0.012591607596328876
apache_activemq,2.5312322864063292e-05,0.5087863953963981,0.013512440466108954
apache_activemq,2.5312322864062557e-05,0.5022935581295735,0.009413900173077293
apache_activemq,1.4206551773267958e-06,0.5106682247363895,0.014988384282608035
apache_activemq,1.2156816655713425e-08,0.5011336821557861,0.008991741148725335
apache_activemq,2.5438129637740395e-05,0.505282198683719,0.011046654693592109
apache_activemq,2.503481081298336e-07,0.5051532957979691,0.010965646571493425
apache_activemq,2.5756479747072067e-05,0.5008502612467294,0.008920229600965257
apache_activemq,0.0018073401106616677,0.7781651675867001,0.27798129460218113
apache_activemq,0.0001793972219522023,0.5476408645527567,0.04926577909394153
apache_activemq,2.573630336288521e-05,0.5004380377871248,0.008863093317883998
apache_activemq,2.272070332628734e-05,0.5286797424523988,0.03113094531826242
apache_activemq,2.7375553952385717e-05,0.5199696614449141,0.023069222796433458
apache_activemq,2.5695296374717215e-05,0.5011079747025947,0.008984561459923428
apache_activemq,2.3701996160982556e-05,0.5223920457107339,0.02528234008331243
apache_activemq,2.4884579833556438e-05,0.5071893790499717,0.012331467346915415
apache_activemq,2.576512896276241e-05,0.5003864785070262,0.008861793877295226
apache_activemq,0.00010212993887199436,0.5435956954759482,0.04535876141663067
apache_activemq,2.2544573843139103e-05,0.5177554622281769,0.021075516367994648
apache_activemq,5.705632045934155e-05,0.5527211808180374,0.054188967794249435
apache_activemq,2.763571842889914e-07,0.5015461899921427,0.009122319619611354
apache_activemq,1.2056779934696746e-05,0.513290554587193,0.03306686705150246
apache_activemq,2.5754065583885715e-05,0.501056385478887,0.008970454423571085
apache_activemq,0.00010024283726681871,0.561169467561579,0.06242954699778623
apache_activemq,2.5765227249304337e-05,0.5011594352262188,0.008999208422067334
apache_activemq,2.5658715352389877e-05,0.5010049503746198,0.008956964308545744
apache_activemq,2.526853620963039e-05,0.5024481932797237,0.009482429981519845
apache_activemq,2.5495356976783022e-05,0.5095591691797646,0.01410940271823036
apache_activemq,5.7141436604658433e-05,0.5260800209584022,0.028698729276167276
apache_activemq,2.463296628620076e-05,0.5115697192959008,0.015723152446691497
apache_activemq,1.2537677005760224e-08,0.5010306216276493,0.00896355999290954
apache_activemq,2.5759247127518555e-05,0.5055395298387224,0.011210671725503015
apache_activemq,0.0006098105933731765,0.5924886109643926,0.09325744078238207
apache_activemq,2.4742924354991517e-05,0.505385954797999,0.011112452804768202
apache_activemq,1.0095993587706175e-06,0.5054117073217127,0.011128841233302838
apache_activemq,2.5275809413732936e-05,0.5045094041864638,0.010575500460603737
apache_activemq,0.0002598790523871508,0.5513780899150071,0.052885998091826536
apache_activemq,0.005999144565613136,0.7703586829104253,0.2701950450067537
apache_activemq,8.780561955969234e-05,0.5549557171658988,0.0643478968821054
apache_activemq,0.002086580825517886,0.6262749761671649,0.1267049155312343
apache_activemq,2.5211677445119553e-05,0.5074467042248532,0.012516170840841962
apache_activemq,3.2400879230276945e-07,0.5024887115336762,0.006947072744418074
