project,test_idx,min,max,mean,dist_orig,dist_flip,dist_orig_norm,dist_flip_norm,delta,delta_norm,num_feats_changed
apache_flink,9361,0.32148274465111454,0.32238709773447616,0.3219349211927953,6.760933935565688,6.77995290797638,0.32148274465111454,0.32238709773447616,0.019018972410692392,0.0009043530833616455,1
apache_flink,9370,0.20120788653370583,0.20120788653370583,,4.231496871303279,,0.20120788653370583,,,,8
apache_flink,9374,0.45457806378127075,0.45457806378127075,,9.559991349202518,,0.45457806378127075,,,,8
apache_flink,9376,0.40638069196133625,0.4072054844794247,0.40679308822038046,8.546377859321101,8.563723635472778,0.40638069196133625,0.4072054844794247,0.017345776151676873,0.0008247925180884574,1
apache_flink,9384,0.8696583518277096,0.8710508182957624,0.870354585061736,18.31861004984631,18.28932582245111,0.8710508182957624,0.8696583518277096,-0.029284227395198315,-0.0013924664680528358,1
apache_flink,9393,0.1580053686725382,0.1580053686725382,,3.322927518921901,,0.1580053686725382,,,,8
apache_flink,9396,0.16869046419360462,0.212095558004577,0.1903930110990908,3.547640123610958,4.460469743880277,0.16869046419360462,0.212095558004577,0.9128296202693194,0.04340509381097239,1
apache_flink,9397,0.2575120631992969,0.2575120631992969,,5.415600295409593,,0.2575120631992969,,,,8
apache_flink,9400,0.18837827691606596,0.20696064799627698,0.19766946245617145,3.9616841224476755,4.352480161519122,0.18837827691606596,0.20696064799627698,0.3907960390714469,0.018582371080210994,2
apache_flink,9403,0.18800271365105925,0.42687511542254847,0.30743891453680383,8.977385262903946,3.953785849630292,0.42687511542254847,0.18800271365105925,-5.023599413273654,-0.23887240177148925,2
apache_flink,9406,0.20959473724863495,0.21251256880834374,0.21105365302848933,4.407876302406568,4.469239678010782,0.20959473724863495,0.21251256880834374,0.061363375604213566,0.002917831559708805,1
apache_flink,9417,0.55844925961467,0.5633517325246121,0.5609004960696411,11.847552969658802,11.744451649241155,0.5633517325246121,0.55844925961467,-0.10310132041764675,-0.004902472909942108,2
apache_flink,9430,0.10428127954487196,0.10428127954487196,,2.1930845541469797,,0.10428127954487196,,,,8
apache_flink,9432,0.25728838836592544,0.2720703905734133,0.2646793894696694,5.721768795045728,5.410896308036602,0.2720703905734133,0.25728838836592544,-0.3108724870091262,-0.014782002207487897,2
apache_flink,9438,0.23311197464128236,0.23313674038746243,0.23312435751437238,4.902454910447431,4.902975745784861,0.23311197464128236,0.23313674038746243,0.0005208353374301922,2.4765746180056096e-05,2
