,score,project,explainer,model
6948,0.3743444651280984,apache_cassandra,LIME,LGBM
6964,0.23933393219142435,apache_cassandra,LIME,LGBM
6975,0.43299056145222653,apache_cassandra,LIME,LGBM
6989,0.0,apache_cassandra,LIME,LGBM
6957,0.5136115407888555,apache_cassandra,LIME,LGBM
7041,0.11615484008256749,apache_cassandra,LIME,LGBM
7051,0.08031812090606204,apache_cassandra,LIME,LGBM
7052,0.0,apache_cassandra,LIME,LGBM
6958,0.4819087254363722,apache_cassandra,LIME,LGBM
7089,0.5136115407888555,apache_cassandra,LIME,LGBM
6980,0.4856419924328102,apache_cassandra,LIME,LGBM
7035,0.4819087254363722,apache_cassandra,LIME,LGBM
7129,0.0,apache_cassandra,LIME,LGBM
7156,0.36507312200848085,apache_cassandra,LIME,LGBM
7098,0.4819087254363722,apache_cassandra,LIME,LGBM
7108,0.4178041706534333,apache_cassandra,LIME,LGBM
7192,0.5381086003135114,apache_cassandra,LIME,LGBM
7121,0.4819087254363722,apache_cassandra,LIME,LGBM
7221,0.5381086003135114,apache_cassandra,LIME,LGBM
7222,0.5381086003135114,apache_cassandra,LIME,LGBM
7247,0.541432104242894,apache_cassandra,LIME,LGBM
7269,0.4819087254363722,apache_cassandra,LIME,LGBM
7280,0.4819087254363722,apache_cassandra,LIME,LGBM
7293,0.45709713448822736,apache_cassandra,LIME,LGBM
7290,0.5188003368249273,apache_cassandra,LIME,LGBM
7299,0.4819087254363722,apache_cassandra,LIME,LGBM
7318,0.45901022969383665,apache_cassandra,LIME,LGBM
7348,0.4819087254363722,apache_cassandra,LIME,LGBM
7393,0.43299056145222653,apache_cassandra,LIME,LGBM
7369,0.4819087254363722,apache_cassandra,LIME,LGBM
7423,0.34132289712598546,apache_cassandra,LIME,LGBM
7432,0.4819087254363722,apache_cassandra,LIME,LGBM
7441,0.4819087254363722,apache_cassandra,LIME,LGBM
7506,0.197710175640776,apache_cassandra,LIME,LGBM
7496,0.4819087254363722,apache_cassandra,LIME,LGBM
7547,0.43299056145222653,apache_cassandra,LIME,LGBM
7520,0.4819087254363722,apache_cassandra,LIME,LGBM
7570,0.44518848085386176,apache_cassandra,LIME,LGBM
7283,0.6327179005938701,apache_cassandra,LIME,LGBM
7617,0.2409543627181861,apache_cassandra,LIME,LGBM
7676,0.26390185312146214,apache_cassandra,LIME,LGBM
7673,0.5184104511644376,apache_cassandra,LIME,LGBM
7781,0.327832857153605,apache_cassandra,LIME,LGBM
7750,0.36507312200848085,apache_cassandra,LIME,LGBM
7692,0.4819087254363722,apache_cassandra,LIME,LGBM
7813,0.3743444651280984,apache_cassandra,LIME,LGBM
7825,0.3081830215162355,apache_cassandra,LIME,LGBM
7814,0.4819087254363722,apache_cassandra,LIME,LGBM
7951,0.0,apache_cassandra,LIME,LGBM
7977,0.26710356845484207,apache_cassandra,LIME,LGBM
7219,0.479755418944214,apache_cassandra,LIME,LGBM
7827,0.4819087254363722,apache_cassandra,LIME,LGBM
8068,0.43299056145222653,apache_cassandra,LIME,LGBM
7918,0.4819087254363722,apache_cassandra,LIME,LGBM
8086,0.43299056145222653,apache_cassandra,LIME,LGBM
8005,0.2409543627181861,apache_cassandra,LIME,LGBM
8050,0.2409543627181861,apache_cassandra,LIME,LGBM
8088,0.36507312200848085,apache_cassandra,LIME,LGBM
8072,0.5816405482134593,apache_cassandra,LIME,LGBM
6537,0.49718272431190436,apache_cassandra,LIME,LGBM
6531,0.5323432542870605,apache_cassandra,LIME,LGBM
8106,0.5188003368249273,apache_cassandra,LIME,LGBM
8090,0.47232865976925165,apache_cassandra,LIME,LGBM
6547,0.0,apache_cassandra,LIME,LGBM
6550,0.49718272431190436,apache_cassandra,LIME,LGBM
6553,0.0,apache_cassandra,LIME,LGBM
6559,0.44309904767451513,apache_cassandra,LIME,LGBM
6545,0.4318445456134522,apache_cassandra,LIME,LGBM
6582,0.3845556688834406,apache_cassandra,LIME,LGBM
6546,0.46175637375958273,apache_cassandra,LIME,LGBM
6594,0.5323432542870605,apache_cassandra,LIME,LGBM
6581,0.46175637375958273,apache_cassandra,LIME,LGBM
6611,0.09710286130656173,apache_cassandra,LIME,LGBM
6604,0.430627888554923,apache_cassandra,LIME,LGBM
6620,0.4951806242343716,apache_cassandra,LIME,LGBM
6638,0.6700157267287242,apache_cassandra,LIME,LGBM
6642,0.0,apache_cassandra,LIME,LGBM
6644,0.5323432542870605,apache_cassandra,LIME,LGBM
6639,0.6613395796381872,apache_cassandra,LIME,LGBM
6646,0.4318445456134522,apache_cassandra,LIME,LGBM
6675,0.09859070431118096,apache_cassandra,LIME,LGBM
6678,0.037748224182682075,apache_cassandra,LIME,LGBM
6681,0.24397949662325705,apache_cassandra,LIME,LGBM
6672,0.42607818281045845,apache_cassandra,LIME,LGBM
6691,0.7112032215708574,apache_cassandra,LIME,LGBM
6543,0.7934081191541805,apache_cassandra,LIME,LGBM
6734,0.6567610109026165,apache_cassandra,LIME,LGBM
6745,0.775058872925502,apache_cassandra,LIME,LGBM
6765,0.4321044012372091,apache_cassandra,LIME,LGBM
6758,0.5106375309504846,apache_cassandra,LIME,LGBM
6773,0.6911593601355949,apache_cassandra,LIME,LGBM
6778,0.42878450212030117,apache_cassandra,LIME,LGBM
6784,0.4326906088523745,apache_cassandra,LIME,LGBM
6776,0.716604252970643,apache_cassandra,LIME,LGBM
6795,0.5323432542870605,apache_cassandra,LIME,LGBM
6791,0.4456579466417253,apache_cassandra,LIME,LGBM
6802,0.4321044012372091,apache_cassandra,LIME,LGBM
6819,0.2971986328856987,apache_cassandra,LIME,LGBM
6829,0.4690221399538581,apache_cassandra,LIME,LGBM
6834,0.09780274423891809,apache_cassandra,LIME,LGBM
6841,0.49718272431190436,apache_cassandra,LIME,LGBM
6843,0.0,apache_cassandra,LIME,LGBM
6772,0.5106375309504846,apache_cassandra,LIME,LGBM
6846,0.4983244477113413,apache_cassandra,LIME,LGBM
6861,0.0,apache_cassandra,LIME,LGBM
6881,0.49718272431190436,apache_cassandra,LIME,LGBM
6886,0.0,apache_cassandra,LIME,LGBM
6898,0.42878450212030117,apache_cassandra,LIME,LGBM
6913,0.11190244024262866,apache_cassandra,LIME,LGBM
6919,0.3737308979457897,apache_cassandra,LIME,LGBM
6927,0.42878450212030117,apache_cassandra,LIME,LGBM
6814,0.5106375309504846,apache_cassandra,LIME,LGBM
6936,0.6833249050938327,apache_cassandra,LIME,LGBM
6845,0.44992288069891584,apache_cassandra,LIME,LGBM
6937,0.6833249050938327,apache_cassandra,LIME,LGBM
6959,0.5323432542870605,apache_cassandra,LIME,LGBM
6963,0.5323432542870605,apache_cassandra,LIME,LGBM
6637,0.5051668791850696,apache_cassandra,LIME,LGBM
6930,0.8109286064811717,apache_cassandra,LIME,LGBM
6945,0.8135389512436788,apache_cassandra,LIME,LGBM
6990,0.6700157267287242,apache_cassandra,LIME,LGBM
6999,0.4656986566261464,apache_cassandra,LIME,LGBM
7005,0.4951806242343716,apache_cassandra,LIME,LGBM
7006,0.4340484101135673,apache_cassandra,LIME,LGBM
6972,0.7016218162532749,apache_cassandra,LIME,LGBM
7034,0.5101148881316612,apache_cassandra,LIME,LGBM
7015,0.44475627476092916,apache_cassandra,LIME,LGBM
7036,0.4955391779036768,apache_cassandra,LIME,LGBM
7045,0.49718272431190436,apache_cassandra,LIME,LGBM
7064,0.49718272431190436,apache_cassandra,LIME,LGBM
6984,0.6567610109026165,apache_cassandra,LIME,LGBM
6968,0.6934882398824245,apache_cassandra,LIME,LGBM
7081,0.44475627476092916,apache_cassandra,LIME,LGBM
7100,0.544714374561845,apache_cassandra,LIME,LGBM
7044,0.603406770634868,apache_cassandra,LIME,LGBM
7123,0.44309904767451513,apache_cassandra,LIME,LGBM
7130,0.44475627476092916,apache_cassandra,LIME,LGBM
7135,0.44309904767451513,apache_cassandra,LIME,LGBM
7136,0.42878450212030117,apache_cassandra,LIME,LGBM
7137,0.42878450212030117,apache_cassandra,LIME,LGBM
7140,0.5323432542870605,apache_cassandra,LIME,LGBM
7151,0.4283932817667614,apache_cassandra,LIME,LGBM
7075,0.6596851694722774,apache_cassandra,LIME,LGBM
7161,0.6510161393714493,apache_cassandra,LIME,LGBM
7102,0.7101878773398749,apache_cassandra,LIME,LGBM
7166,0.481695472977559,apache_cassandra,LIME,LGBM
7175,0.4656986566261464,apache_cassandra,LIME,LGBM
7176,0.4318445456134522,apache_cassandra,LIME,LGBM
7188,0.5323432542870605,apache_cassandra,LIME,LGBM
7194,0.44309904767451513,apache_cassandra,LIME,LGBM
7201,0.44309904767451513,apache_cassandra,LIME,LGBM
7202,0.4530461748009755,apache_cassandra,LIME,LGBM
7204,0.24397949662325705,apache_cassandra,LIME,LGBM
7117,0.67533287644821,apache_cassandra,LIME,LGBM
7209,0.15741479721849636,apache_cassandra,LIME,LGBM
7154,0.6307737147920873,apache_cassandra,LIME,LGBM
7212,0.38880760117073904,apache_cassandra,LIME,LGBM
7225,0.4530461748009755,apache_cassandra,LIME,LGBM
7210,0.5323432542870605,apache_cassandra,LIME,LGBM
7263,0.42878450212030117,apache_cassandra,LIME,LGBM
7266,0.4318445456134522,apache_cassandra,LIME,LGBM
7274,0.4530461748009755,apache_cassandra,LIME,LGBM
7167,0.6316532623132222,apache_cassandra,LIME,LGBM
7328,0.6178811734074227,apache_cassandra,LIME,LGBM
7272,0.6567610109026165,apache_cassandra,LIME,LGBM
7312,0.7101878773398749,apache_cassandra,LIME,LGBM
7376,0.42878450212030117,apache_cassandra,LIME,LGBM
7362,0.49770000193187725,apache_cassandra,LIME,LGBM
7425,0.49718272431190436,apache_cassandra,LIME,LGBM
7403,0.430627888554923,apache_cassandra,LIME,LGBM
7444,0.23669392027284808,apache_cassandra,LIME,LGBM
7435,0.46175637375958273,apache_cassandra,LIME,LGBM
7448,0.7112032215708574,apache_cassandra,LIME,LGBM
7351,0.7934081191541805,apache_cassandra,LIME,LGBM
7487,0.0,apache_cassandra,LIME,LGBM
7492,0.49718272431190436,apache_cassandra,LIME,LGBM
7451,0.5708427035381608,apache_cassandra,LIME,LGBM
7502,0.5059442195444553,apache_cassandra,LIME,LGBM
7508,0.4656986566261464,apache_cassandra,LIME,LGBM
7497,0.5068837093887661,apache_cassandra,LIME,LGBM
7525,0.5501720193643036,apache_cassandra,LIME,LGBM
7466,0.67533287644821,apache_cassandra,LIME,LGBM
7541,0.430627888554923,apache_cassandra,LIME,LGBM
7543,0.5059442195444553,apache_cassandra,LIME,LGBM
7567,0.0,apache_cassandra,LIME,LGBM
7573,0.430627888554923,apache_cassandra,LIME,LGBM
7539,0.7506045649684606,apache_cassandra,LIME,LGBM
7610,0.09401019610396971,apache_cassandra,LIME,LGBM
7628,0.0,apache_cassandra,LIME,LGBM
7646,0.5323432542870605,apache_cassandra,LIME,LGBM
7653,0.01254008803356896,apache_cassandra,LIME,LGBM
7656,0.5560712828930272,apache_cassandra,LIME,LGBM
7665,0.49718272431190436,apache_cassandra,LIME,LGBM
7675,0.44309904767451513,apache_cassandra,LIME,LGBM
7686,0.44309904767451513,apache_cassandra,LIME,LGBM
7609,0.5726264505044011,apache_cassandra,LIME,LGBM
7705,0.38880760117073904,apache_cassandra,LIME,LGBM
7724,0.28048309537192617,apache_cassandra,LIME,LGBM
7736,0.5059442195444553,apache_cassandra,LIME,LGBM
7693,0.7112032215708574,apache_cassandra,LIME,LGBM
7758,0.7112032215708574,apache_cassandra,LIME,LGBM
7249,0.5904480030787668,apache_cassandra,LIME,LGBM
7773,0.49718272431190436,apache_cassandra,LIME,LGBM
7774,0.09392442177683273,apache_cassandra,LIME,LGBM
7787,0.7112032215708574,apache_cassandra,LIME,LGBM
7794,0.49718272431190436,apache_cassandra,LIME,LGBM
7796,0.4938059945196893,apache_cassandra,LIME,LGBM
7772,0.7016218162532749,apache_cassandra,LIME,LGBM
7806,0.4340484101135673,apache_cassandra,LIME,LGBM
7797,0.6911593601355949,apache_cassandra,LIME,LGBM
7815,0.49718272431190436,apache_cassandra,LIME,LGBM
7833,0.23669392027284808,apache_cassandra,LIME,LGBM
7837,0.1141338588648004,apache_cassandra,LIME,LGBM
7856,0.42878450212030117,apache_cassandra,LIME,LGBM
7858,0.28116374119478876,apache_cassandra,LIME,LGBM
7509,0.8437195570273973,apache_cassandra,LIME,LGBM
7877,0.42878450212030117,apache_cassandra,LIME,LGBM
7870,0.5101148881316612,apache_cassandra,LIME,LGBM
7770,0.7306193807252331,apache_cassandra,LIME,LGBM
7875,0.603406770634868,apache_cassandra,LIME,LGBM
7900,0.09401019610396971,apache_cassandra,LIME,LGBM
7896,0.6307737147920873,apache_cassandra,LIME,LGBM
7938,0.15741479721849636,apache_cassandra,LIME,LGBM
7943,0.544714374561845,apache_cassandra,LIME,LGBM
7881,0.8135389512436788,apache_cassandra,LIME,LGBM
7894,0.8135389512436788,apache_cassandra,LIME,LGBM
7950,0.49718272431190436,apache_cassandra,LIME,LGBM
7993,0.5323432542870605,apache_cassandra,LIME,LGBM
7995,0.42878450212030117,apache_cassandra,LIME,LGBM
7996,0.49718272431190436,apache_cassandra,LIME,LGBM
7997,0.16666904423535944,apache_cassandra,LIME,LGBM
8000,0.5101148881316612,apache_cassandra,LIME,LGBM
8025,0.5323432542870605,apache_cassandra,LIME,LGBM
8034,0.49718272431190436,apache_cassandra,LIME,LGBM
7947,0.598277898590771,apache_cassandra,LIME,LGBM
8049,0.5323432542870605,apache_cassandra,LIME,LGBM
8052,0.42878450212030117,apache_cassandra,LIME,LGBM
8074,0.5323432542870605,apache_cassandra,LIME,LGBM
8078,0.49718272431190436,apache_cassandra,LIME,LGBM
8082,0.0,apache_cassandra,LIME,LGBM
8083,0.44309904767451513,apache_cassandra,LIME,LGBM
7916,0.6228905246148779,apache_cassandra,LIME,LGBM
8094,0.0,apache_cassandra,LIME,LGBM
7962,0.8109286064811717,apache_cassandra,LIME,LGBM
8105,0.6911593601355949,apache_cassandra,LIME,LGBM
8114,0.49718272431190436,apache_cassandra,LIME,LGBM
8123,0.49718272431190436,apache_cassandra,LIME,LGBM
8137,0.42878450212030117,apache_cassandra,LIME,LGBM
8141,0.49718272431190436,apache_cassandra,LIME,LGBM
8042,0.6267600018151288,apache_cassandra,LIME,LGBM
6551,0.0,apache_cassandra,LIME,LGBM
6593,0.0,apache_cassandra,LIME,LGBM
6750,0.0,apache_cassandra,LIME,LGBM
6797,0.0,apache_cassandra,LIME,LGBM
6894,0.0,apache_cassandra,LIME,LGBM
7148,0.04936000722399192,apache_cassandra,LIME,LGBM
7223,0.0,apache_cassandra,LIME,LGBM
7326,0.0,apache_cassandra,LIME,LGBM
7871,0.0,apache_cassandra,LIME,LGBM
6564,0.5682982589259178,apache_cassandra,LIME,LGBM
6567,0.0,apache_cassandra,LIME,LGBM
8091,0.67533287644821,apache_cassandra,LIME,LGBM
8101,0.775058872925502,apache_cassandra,LIME,LGBM
6595,0.0,apache_cassandra,LIME,LGBM
6590,0.5884365242740244,apache_cassandra,LIME,LGBM
6580,0.32832528992561283,apache_cassandra,LIME,LGBM
6619,0.6248594129954976,apache_cassandra,LIME,LGBM
6657,0.0,apache_cassandra,LIME,LGBM
6660,0.0,apache_cassandra,LIME,LGBM
6671,0.10081378647377269,apache_cassandra,LIME,LGBM
6596,0.25736148782233403,apache_cassandra,LIME,LGBM
8147,0.845395679566895,apache_cassandra,LIME,LGBM
6827,0.0,apache_cassandra,LIME,LGBM
6707,0.6467711412858217,apache_cassandra,LIME,LGBM
6710,0.42836172277806794,apache_cassandra,LIME,LGBM
6962,0.04622262935130422,apache_cassandra,LIME,LGBM
7000,0.0,apache_cassandra,LIME,LGBM
6922,0.5088110286756986,apache_cassandra,LIME,LGBM
7165,0.6601901624008649,apache_cassandra,LIME,LGBM
7186,0.3000240816280378,apache_cassandra,LIME,LGBM
7259,0.36587607542721606,apache_cassandra,LIME,LGBM
6905,0.4309772925336584,apache_cassandra,LIME,LGBM
7025,0.4309772925336584,apache_cassandra,LIME,LGBM
7536,0.44985676313504763,apache_cassandra,LIME,LGBM
7414,0.6644579510532433,apache_cassandra,LIME,LGBM
7606,0.21641277492942496,apache_cassandra,LIME,LGBM
7912,0.6423990249053392,apache_cassandra,LIME,LGBM
7709,0.42836172277806794,apache_cassandra,LIME,LGBM
7805,0.42836172277806794,apache_cassandra,LIME,LGBM
8065,0.0,apache_cassandra,LIME,LGBM
8085,0.35092511053501896,apache_cassandra,LIME,LGBM
6527,0.0,apache_cassandra,LIME,LGBM
6529,0.19896809088992018,apache_cassandra,LIME,LGBM
6530,0.0,apache_cassandra,LIME,LGBM
6656,0.38234028322580693,apache_cassandra,LIME,LGBM
6533,0.0,apache_cassandra,LIME,LGBM
6532,0.05429127343319313,apache_cassandra,LIME,LGBM
6569,0.394653425980988,apache_cassandra,LIME,LGBM
8008,0.34272082542031773,apache_cassandra,LIME,LGBM
6586,0.0,apache_cassandra,LIME,LGBM
6599,0.13311753369555895,apache_cassandra,LIME,LGBM
6608,0.0,apache_cassandra,LIME,LGBM
6612,0.09725743201222219,apache_cassandra,LIME,LGBM
6621,0.13311753369555895,apache_cassandra,LIME,LGBM
7928,0.6022327275430317,apache_cassandra,LIME,LGBM
6540,0.4587040256261412,apache_cassandra,LIME,LGBM
6585,0.43370640062098514,apache_cassandra,LIME,LGBM
6696,0.5953261109391467,apache_cassandra,LIME,LGBM
6670,0.4185087023733244,apache_cassandra,LIME,LGBM
6719,0.0,apache_cassandra,LIME,LGBM
6732,0.48414412047920097,apache_cassandra,LIME,LGBM
6733,0.08747910244171085,apache_cassandra,LIME,LGBM
6700,0.44472183846769897,apache_cassandra,LIME,LGBM
6818,0.2637063108624667,apache_cassandra,LIME,LGBM
6832,0.26365411283321916,apache_cassandra,LIME,LGBM
6851,0.6004377055401652,apache_cassandra,LIME,LGBM
6915,0.5249708364036105,apache_cassandra,LIME,LGBM
6918,0.3896918809928875,apache_cassandra,LIME,LGBM
6951,0.6384408343264117,apache_cassandra,LIME,LGBM
6781,0.4587040256261412,apache_cassandra,LIME,LGBM
7008,0.6155560984968362,apache_cassandra,LIME,LGBM
7011,0.5018652600678201,apache_cassandra,LIME,LGBM
6970,0.3467064081174742,apache_cassandra,LIME,LGBM
7074,0.47500783058620427,apache_cassandra,LIME,LGBM
7104,0.08639276829618275,apache_cassandra,LIME,LGBM
7037,0.38620610006948347,apache_cassandra,LIME,LGBM
7120,0.4185087023733244,apache_cassandra,LIME,LGBM
7131,0.47001873973000197,apache_cassandra,LIME,LGBM
7184,0.47162739457660263,apache_cassandra,LIME,LGBM
7189,0.5583866702379728,apache_cassandra,LIME,LGBM
7267,0.550690215771136,apache_cassandra,LIME,LGBM
7281,0.2845772194202771,apache_cassandra,LIME,LGBM
6709,0.4511990899101127,apache_cassandra,LIME,LGBM
7338,0.0,apache_cassandra,LIME,LGBM
7412,0.011264062454626488,apache_cassandra,LIME,LGBM
7105,0.5455050487734828,apache_cassandra,LIME,LGBM
7560,0.442844689875659,apache_cassandra,LIME,LGBM
7418,0.47799766468774035,apache_cassandra,LIME,LGBM
7643,0.6155560984968362,apache_cassandra,LIME,LGBM
7631,0.4403859263600113,apache_cassandra,LIME,LGBM
7713,0.6155560984968362,apache_cassandra,LIME,LGBM
7738,0.5176908346243944,apache_cassandra,LIME,LGBM
7791,0.3984951223201691,apache_cassandra,LIME,LGBM
7834,0.47001873973000197,apache_cassandra,LIME,LGBM
