,score,project,explainer,model
6968,0.4819086780891741,apache_cassandra,LIME,SVM
6970,0.0,apache_cassandra,LIME,SVM
6972,0.0,apache_cassandra,LIME,SVM
6975,0.0,apache_cassandra,LIME,SVM
6984,0.0,apache_cassandra,LIME,SVM
6989,0.0,apache_cassandra,LIME,SVM
6957,0.4387772735447051,apache_cassandra,LIME,SVM
6999,0.0,apache_cassandra,LIME,SVM
7005,0.0,apache_cassandra,LIME,SVM
6945,0.4825988635054621,apache_cassandra,LIME,SVM
7011,0.0,apache_cassandra,LIME,SVM
7015,0.0,apache_cassandra,LIME,SVM
6845,0.5093852692448053,apache_cassandra,LIME,SVM
7035,0.4819086780891741,apache_cassandra,LIME,SVM
7036,0.0,apache_cassandra,LIME,SVM
7037,0.0,apache_cassandra,LIME,SVM
7008,0.49078142329165264,apache_cassandra,LIME,SVM
7045,0.0,apache_cassandra,LIME,SVM
7034,0.2517023639542731,apache_cassandra,LIME,SVM
7051,0.36315337170029266,apache_cassandra,LIME,SVM
7074,0.0,apache_cassandra,LIME,SVM
7052,0.36315337170029266,apache_cassandra,LIME,SVM
7081,0.0,apache_cassandra,LIME,SVM
7098,0.4844631620018857,apache_cassandra,LIME,SVM
6959,0.12388720038580055,apache_cassandra,LIME,SVM
7102,0.4830921154172095,apache_cassandra,LIME,SVM
7105,0.4819086780891741,apache_cassandra,LIME,SVM
6990,0.4928686539601158,apache_cassandra,LIME,SVM
7120,0.0,apache_cassandra,LIME,SVM
7123,0.0,apache_cassandra,LIME,SVM
7130,0.0,apache_cassandra,LIME,SVM
7100,0.2517023639542731,apache_cassandra,LIME,SVM
7135,0.0,apache_cassandra,LIME,SVM
7136,0.0,apache_cassandra,LIME,SVM
7137,0.0,apache_cassandra,LIME,SVM
7140,0.4819086780891741,apache_cassandra,LIME,SVM
7151,0.0,apache_cassandra,LIME,SVM
7131,0.39796227375751175,apache_cassandra,LIME,SVM
7075,0.5025735899656585,apache_cassandra,LIME,SVM
7166,0.0,apache_cassandra,LIME,SVM
7161,0.4705576692939135,apache_cassandra,LIME,SVM
7175,0.0,apache_cassandra,LIME,SVM
7176,0.0,apache_cassandra,LIME,SVM
7154,0.3909833803865864,apache_cassandra,LIME,SVM
6915,0.1845377178515961,apache_cassandra,LIME,SVM
7167,0.44898248833954824,apache_cassandra,LIME,SVM
7189,0.4819086780891741,apache_cassandra,LIME,SVM
7192,0.4819086780891741,apache_cassandra,LIME,SVM
7193,0.05093339954203387,apache_cassandra,LIME,SVM
7194,0.0,apache_cassandra,LIME,SVM
7201,0.0,apache_cassandra,LIME,SVM
7202,0.0,apache_cassandra,LIME,SVM
7204,0.0,apache_cassandra,LIME,SVM
7186,0.1972693156350369,apache_cassandra,LIME,SVM
7212,0.0,apache_cassandra,LIME,SVM
7217,0.4819086780891741,apache_cassandra,LIME,SVM
7221,0.4819086780891741,apache_cassandra,LIME,SVM
7222,0.4819086780891741,apache_cassandra,LIME,SVM
7225,0.0,apache_cassandra,LIME,SVM
7188,0.4825988635054621,apache_cassandra,LIME,SVM
7247,0.4819086780891741,apache_cassandra,LIME,SVM
7249,0.0,apache_cassandra,LIME,SVM
7210,0.10114536005848265,apache_cassandra,LIME,SVM
7263,0.0,apache_cassandra,LIME,SVM
7266,0.0,apache_cassandra,LIME,SVM
7267,0.0,apache_cassandra,LIME,SVM
7271,0.4819086780891741,apache_cassandra,LIME,SVM
7272,0.4844631620018857,apache_cassandra,LIME,SVM
7273,0.0,apache_cassandra,LIME,SVM
7274,0.0,apache_cassandra,LIME,SVM
7227,0.3741396499012349,apache_cassandra,LIME,SVM
7281,0.0,apache_cassandra,LIME,SVM
7282,0.45853948142648826,apache_cassandra,LIME,SVM
7283,0.4844631620018857,apache_cassandra,LIME,SVM
7293,0.4705576692939135,apache_cassandra,LIME,SVM
7280,0.4614997997803049,apache_cassandra,LIME,SVM
6951,0.4556494615233915,apache_cassandra,LIME,SVM
7328,0.0,apache_cassandra,LIME,SVM
7333,0.4819086780891741,apache_cassandra,LIME,SVM
7338,0.0,apache_cassandra,LIME,SVM
7117,0.41874218689398096,apache_cassandra,LIME,SVM
7351,0.4844631620018857,apache_cassandra,LIME,SVM
7362,0.0,apache_cassandra,LIME,SVM
7312,0.42400231944879074,apache_cassandra,LIME,SVM
7376,0.0,apache_cassandra,LIME,SVM
7393,0.0,apache_cassandra,LIME,SVM
7403,0.0,apache_cassandra,LIME,SVM
7299,0.4582254468474016,apache_cassandra,LIME,SVM
7413,0.0,apache_cassandra,LIME,SVM
7418,0.0,apache_cassandra,LIME,SVM
7369,0.44898248833954824,apache_cassandra,LIME,SVM
7348,0.4825988635054621,apache_cassandra,LIME,SVM
7423,0.38541329504469174,apache_cassandra,LIME,SVM
7435,0.0,apache_cassandra,LIME,SVM
7444,0.4819086780891741,apache_cassandra,LIME,SVM
7448,0.4819086780891741,apache_cassandra,LIME,SVM
7425,0.05093339954203387,apache_cassandra,LIME,SVM
7044,0.2543889534493363,apache_cassandra,LIME,SVM
7496,0.4844631620018857,apache_cassandra,LIME,SVM
7497,0.0,apache_cassandra,LIME,SVM
7502,0.0,apache_cassandra,LIME,SVM
7508,0.0,apache_cassandra,LIME,SVM
7466,0.41127967314779945,apache_cassandra,LIME,SVM
7510,0.0,apache_cassandra,LIME,SVM
7432,0.45853948142648826,apache_cassandra,LIME,SVM
7525,0.48054048028648166,apache_cassandra,LIME,SVM
7492,0.4825988635054621,apache_cassandra,LIME,SVM
7541,0.0,apache_cassandra,LIME,SVM
7543,0.0,apache_cassandra,LIME,SVM
7547,0.0,apache_cassandra,LIME,SVM
7509,0.4825988635054621,apache_cassandra,LIME,SVM
7573,0.0,apache_cassandra,LIME,SVM
7610,0.0,apache_cassandra,LIME,SVM
7520,0.45853948142648826,apache_cassandra,LIME,SVM
7631,0.0,apache_cassandra,LIME,SVM
7646,0.4819086780891741,apache_cassandra,LIME,SVM
7656,0.0,apache_cassandra,LIME,SVM
7539,0.4582254468474016,apache_cassandra,LIME,SVM
7673,0.4819086780891741,apache_cassandra,LIME,SVM
7675,0.0,apache_cassandra,LIME,SVM
7676,0.0,apache_cassandra,LIME,SVM
7617,0.4825988635054621,apache_cassandra,LIME,SVM
7683,0.18255976315260514,apache_cassandra,LIME,SVM
7685,0.4714912500195357,apache_cassandra,LIME,SVM
7686,0.0,apache_cassandra,LIME,SVM
7560,0.4848504031036013,apache_cassandra,LIME,SVM
7693,0.3714704157539689,apache_cassandra,LIME,SVM
7705,0.0,apache_cassandra,LIME,SVM
7709,0.4714912500195357,apache_cassandra,LIME,SVM
7692,0.4387772735447051,apache_cassandra,LIME,SVM
7724,0.0,apache_cassandra,LIME,SVM
7736,0.0,apache_cassandra,LIME,SVM
7738,0.0,apache_cassandra,LIME,SVM
7752,0.0,apache_cassandra,LIME,SVM
7760,0.0,apache_cassandra,LIME,SVM
7665,0.5568755629275373,apache_cassandra,LIME,SVM
7684,0.43252592817142793,apache_cassandra,LIME,SVM
7766,0.43252592817142793,apache_cassandra,LIME,SVM
7773,0.06921169474069017,apache_cassandra,LIME,SVM
7774,0.0,apache_cassandra,LIME,SVM
7787,0.4819086780891741,apache_cassandra,LIME,SVM
7772,0.45853948142648826,apache_cassandra,LIME,SVM
7713,0.4086178919605926,apache_cassandra,LIME,SVM
7796,0.0,apache_cassandra,LIME,SVM
7770,0.4825988635054621,apache_cassandra,LIME,SVM
7797,0.42400231944879074,apache_cassandra,LIME,SVM
7814,0.10114536005848265,apache_cassandra,LIME,SVM
7805,0.3956958093126952,apache_cassandra,LIME,SVM
7825,0.4819086780891741,apache_cassandra,LIME,SVM
7815,0.4132743794799245,apache_cassandra,LIME,SVM
7856,0.0,apache_cassandra,LIME,SVM
7858,0.0,apache_cassandra,LIME,SVM
7794,0.45501559900595323,apache_cassandra,LIME,SVM
7868,0.3816103280217638,apache_cassandra,LIME,SVM
7827,0.43252592817142793,apache_cassandra,LIME,SVM
7871,0.0,apache_cassandra,LIME,SVM
7875,0.4819086780891741,apache_cassandra,LIME,SVM
7877,0.0,apache_cassandra,LIME,SVM
7870,0.4132743794799245,apache_cassandra,LIME,SVM
7881,0.45501559900595323,apache_cassandra,LIME,SVM
7894,0.5025735899656585,apache_cassandra,LIME,SVM
7900,0.0,apache_cassandra,LIME,SVM
7928,0.0,apache_cassandra,LIME,SVM
7942,0.0,apache_cassandra,LIME,SVM
7896,0.3816103280217638,apache_cassandra,LIME,SVM
7943,0.4614997997803049,apache_cassandra,LIME,SVM
7412,0.34593228873625054,apache_cassandra,LIME,SVM
7956,0.3816103280217638,apache_cassandra,LIME,SVM
7962,0.10114536005848265,apache_cassandra,LIME,SVM
7947,0.45501559900595323,apache_cassandra,LIME,SVM
7995,0.0,apache_cassandra,LIME,SVM
7950,0.30191365212428906,apache_cassandra,LIME,SVM
7997,0.0,apache_cassandra,LIME,SVM
8000,0.06940881669895763,apache_cassandra,LIME,SVM
7993,0.15241477339959994,apache_cassandra,LIME,SVM
8008,0.45853948142648826,apache_cassandra,LIME,SVM
6776,0.4836908714910506,apache_cassandra,LIME,SVM
7996,0.30191365212428906,apache_cassandra,LIME,SVM
7184,0.4297488103255908,apache_cassandra,LIME,SVM
8025,0.2517023639542731,apache_cassandra,LIME,SVM
8042,0.45853948142648826,apache_cassandra,LIME,SVM
8051,0.0,apache_cassandra,LIME,SVM
8052,0.0,apache_cassandra,LIME,SVM
8056,0.4819086780891741,apache_cassandra,LIME,SVM
8044,0.20176935592472536,apache_cassandra,LIME,SVM
8068,0.0,apache_cassandra,LIME,SVM
8050,0.4387772735447051,apache_cassandra,LIME,SVM
8083,0.0,apache_cassandra,LIME,SVM
8088,0.05093339954203387,apache_cassandra,LIME,SVM
8034,0.4029963935481488,apache_cassandra,LIME,SVM
8093,0.0,apache_cassandra,LIME,SVM
8094,0.0,apache_cassandra,LIME,SVM
8097,0.0,apache_cassandra,LIME,SVM
8049,0.5081416853332968,apache_cassandra,LIME,SVM
8074,0.4825988635054621,apache_cassandra,LIME,SVM
7866,0.3004267228435162,apache_cassandra,LIME,SVM
8137,0.0,apache_cassandra,LIME,SVM
8101,0.47379020297333935,apache_cassandra,LIME,SVM
8091,0.47379020297333935,apache_cassandra,LIME,SVM
8146,0.0,apache_cassandra,LIME,SVM
7259,0.4297488103255908,apache_cassandra,LIME,SVM
8106,0.44898248833954824,apache_cassandra,LIME,SVM
8123,0.30191365212428906,apache_cassandra,LIME,SVM
8141,0.5105873445118089,apache_cassandra,LIME,SVM
7791,0.5794418504822939,apache_cassandra,LIME,SVM
8065,0.3004267228435162,apache_cassandra,LIME,SVM
9374,0.0,apache_flink,LIME,SVM
9431,0.0,apache_flink,LIME,SVM
9376,0.0,apache_flink,LIME,SVM
9597,0.0,apache_flink,LIME,SVM
9781,0.0,apache_flink,LIME,SVM
9489,0.0,apache_flink,LIME,SVM
9498,0.0,apache_flink,LIME,SVM
9532,1.8641780976169802e-16,apache_flink,LIME,SVM
9950,0.0,apache_flink,LIME,SVM
9579,0.0,apache_flink,LIME,SVM
9582,0.0,apache_flink,LIME,SVM
10054,0.0,apache_flink,LIME,SVM
9862,0.0,apache_flink,LIME,SVM
10089,0.0,apache_flink,LIME,SVM
10143,0.0,apache_flink,LIME,SVM
10210,0.0,apache_flink,LIME,SVM
10327,0.0,apache_flink,LIME,SVM
10380,0.0,apache_flink,LIME,SVM
10403,0.0,apache_flink,LIME,SVM
10401,0.0,apache_flink,LIME,SVM
10483,0.0,apache_flink,LIME,SVM
10550,0.0,apache_flink,LIME,SVM
10740,0.0,apache_flink,LIME,SVM
10818,0.0,apache_flink,LIME,SVM
10893,0.0,apache_flink,LIME,SVM
10900,0.0,apache_flink,LIME,SVM
11022,0.0,apache_flink,LIME,SVM
11258,1.443948573770447e-16,apache_flink,LIME,SVM
11271,0.0,apache_flink,LIME,SVM
11301,1.864178097616978e-16,apache_flink,LIME,SVM
11334,0.0,apache_flink,LIME,SVM
11346,0.0,apache_flink,LIME,SVM
11386,1.8687363211446006e-16,apache_flink,LIME,SVM
11475,0.0,apache_flink,LIME,SVM
11578,0.0,apache_flink,LIME,SVM
10753,0.0,apache_flink,LIME,SVM
9361,0.0,apache_flink,LIME,SVM
9370,0.0,apache_flink,LIME,SVM
9378,0.0,apache_flink,LIME,SVM
9393,0.0,apache_flink,LIME,SVM
9397,0.0,apache_flink,LIME,SVM
9400,0.0,apache_flink,LIME,SVM
9403,0.0,apache_flink,LIME,SVM
9406,0.0,apache_flink,LIME,SVM
9432,0.0,apache_flink,LIME,SVM
9438,0.0,apache_flink,LIME,SVM
9465,0.0,apache_flink,LIME,SVM
9491,0.0,apache_flink,LIME,SVM
9496,0.0,apache_flink,LIME,SVM
9523,0.0,apache_flink,LIME,SVM
9533,0.0,apache_flink,LIME,SVM
9541,0.0,apache_flink,LIME,SVM
9550,0.0,apache_flink,LIME,SVM
9552,0.0,apache_flink,LIME,SVM
9558,0.0,apache_flink,LIME,SVM
9561,0.0,apache_flink,LIME,SVM
9564,0.0,apache_flink,LIME,SVM
9591,0.0,apache_flink,LIME,SVM
9606,0.0,apache_flink,LIME,SVM
9616,0.0,apache_flink,LIME,SVM
9617,0.0,apache_flink,LIME,SVM
9630,0.0,apache_flink,LIME,SVM
9680,0.0,apache_flink,LIME,SVM
9704,0.0,apache_flink,LIME,SVM
9738,0.0,apache_flink,LIME,SVM
9750,0.0,apache_flink,LIME,SVM
9779,0.0,apache_flink,LIME,SVM
9806,0.0,apache_flink,LIME,SVM
9812,0.0,apache_flink,LIME,SVM
9836,0.0,apache_flink,LIME,SVM
9872,0.0,apache_flink,LIME,SVM
9911,0.0,apache_flink,LIME,SVM
9942,0.0,apache_flink,LIME,SVM
9977,0.0,apache_flink,LIME,SVM
9979,0.0,apache_flink,LIME,SVM
10006,0.0,apache_flink,LIME,SVM
10017,0.0,apache_flink,LIME,SVM
10029,0.0,apache_flink,LIME,SVM
10064,0.0,apache_flink,LIME,SVM
10092,0.0,apache_flink,LIME,SVM
10093,0.0,apache_flink,LIME,SVM
10105,0.0,apache_flink,LIME,SVM
10112,0.0,apache_flink,LIME,SVM
10163,0.0,apache_flink,LIME,SVM
10192,0.0,apache_flink,LIME,SVM
10193,0.0,apache_flink,LIME,SVM
10217,0.0,apache_flink,LIME,SVM
10225,0.0,apache_flink,LIME,SVM
10258,0.0,apache_flink,LIME,SVM
10319,0.0,apache_flink,LIME,SVM
10325,0.0,apache_flink,LIME,SVM
10470,0.0,apache_flink,LIME,SVM
10490,0.0,apache_flink,LIME,SVM
10499,0.0,apache_flink,LIME,SVM
10783,0.0,apache_flink,LIME,SVM
10916,0.0,apache_flink,LIME,SVM
10958,0.0,apache_flink,LIME,SVM
10959,6.600053708574698e-17,apache_flink,LIME,SVM
11156,0.0,apache_flink,LIME,SVM
11159,0.0,apache_flink,LIME,SVM
11249,0.0,apache_flink,LIME,SVM
11304,0.0,apache_flink,LIME,SVM
11370,0.0,apache_flink,LIME,SVM
11435,0.0,apache_flink,LIME,SVM
9356,0.0,apache_flink,LIME,SVM
9358,0.0,apache_flink,LIME,SVM
9430,0.0,apache_flink,LIME,SVM
9469,0.0,apache_flink,LIME,SVM
9586,0.0,apache_flink,LIME,SVM
9685,0.0,apache_flink,LIME,SVM
9808,0.0,apache_flink,LIME,SVM
9949,0.0,apache_flink,LIME,SVM
10108,0.0,apache_flink,LIME,SVM
10257,0.0,apache_flink,LIME,SVM
11390,0.0,apache_flink,LIME,SVM
10201,0.23351451734678744,apache_flink,LIME,SVM
6790,0.0,apache_groovy,LIME,SVM
7575,0.0,apache_groovy,LIME,SVM
6554,0.0,apache_groovy,LIME,SVM
7153,0.0,apache_groovy,LIME,SVM
7192,0.0,apache_groovy,LIME,SVM
7194,0.0,apache_groovy,LIME,SVM
7198,0.0,apache_groovy,LIME,SVM
7097,0.0,apache_groovy,LIME,SVM
2794,0.0,apache_hadoop-hdfs,LIME,SVM
2579,0.16073031729863935,apache_hadoop-hdfs,LIME,SVM
2853,0.3264661318125614,apache_hadoop-hdfs,LIME,SVM
2375,0.0,apache_hadoop-hdfs,LIME,SVM
2401,0.0,apache_hadoop-hdfs,LIME,SVM
2402,0.0,apache_hadoop-hdfs,LIME,SVM
2437,0.0,apache_hadoop-hdfs,LIME,SVM
2483,0.0,apache_hadoop-hdfs,LIME,SVM
2500,0.0,apache_hadoop-hdfs,LIME,SVM
2502,0.0,apache_hadoop-hdfs,LIME,SVM
2515,0.0,apache_hadoop-hdfs,LIME,SVM
2519,0.0,apache_hadoop-hdfs,LIME,SVM
2543,0.0,apache_hadoop-hdfs,LIME,SVM
2551,0.0,apache_hadoop-hdfs,LIME,SVM
2566,0.0,apache_hadoop-hdfs,LIME,SVM
2587,0.0,apache_hadoop-hdfs,LIME,SVM
2598,0.0,apache_hadoop-hdfs,LIME,SVM
2618,0.0,apache_hadoop-hdfs,LIME,SVM
2458,0.5272883435838832,apache_hadoop-hdfs,LIME,SVM
2641,0.0,apache_hadoop-hdfs,LIME,SVM
2669,0.0,apache_hadoop-hdfs,LIME,SVM
2760,0.5272883435838832,apache_hadoop-hdfs,LIME,SVM
2740,0.0,apache_hadoop-hdfs,LIME,SVM
2752,0.0,apache_hadoop-hdfs,LIME,SVM
2791,0.0,apache_hadoop-hdfs,LIME,SVM
2810,0.0,apache_hadoop-hdfs,LIME,SVM
2845,0.0,apache_hadoop-hdfs,LIME,SVM
2848,0.0,apache_hadoop-hdfs,LIME,SVM
2863,0.0,apache_hadoop-hdfs,LIME,SVM
2869,0.3769645514996617,apache_hadoop-hdfs,LIME,SVM
2336,0.0,apache_hadoop-hdfs,LIME,SVM
2325,0.30261252709980074,apache_hadoop-hdfs,LIME,SVM
2337,0.0,apache_hadoop-hdfs,LIME,SVM
2326,0.30038876352411953,apache_hadoop-hdfs,LIME,SVM
2338,0.0,apache_hadoop-hdfs,LIME,SVM
2333,0.3006794807824627,apache_hadoop-hdfs,LIME,SVM
2346,0.0,apache_hadoop-hdfs,LIME,SVM
2352,0.0,apache_hadoop-hdfs,LIME,SVM
2374,0.0,apache_hadoop-hdfs,LIME,SVM
2376,0.0,apache_hadoop-hdfs,LIME,SVM
2385,0.0,apache_hadoop-hdfs,LIME,SVM
2386,0.0,apache_hadoop-hdfs,LIME,SVM
2391,0.0,apache_hadoop-hdfs,LIME,SVM
2405,0.0,apache_hadoop-hdfs,LIME,SVM
2418,0.0,apache_hadoop-hdfs,LIME,SVM
2427,0.0,apache_hadoop-hdfs,LIME,SVM
2433,0.0,apache_hadoop-hdfs,LIME,SVM
2445,0.0,apache_hadoop-hdfs,LIME,SVM
2454,0.0,apache_hadoop-hdfs,LIME,SVM
2476,0.3207793233057134,apache_hadoop-hdfs,LIME,SVM
2396,0.3040387629554933,apache_hadoop-hdfs,LIME,SVM
2422,0.3012619120242658,apache_hadoop-hdfs,LIME,SVM
2481,0.0,apache_hadoop-hdfs,LIME,SVM
2530,0.0,apache_hadoop-hdfs,LIME,SVM
2546,0.0,apache_hadoop-hdfs,LIME,SVM
2542,0.014561174063343318,apache_hadoop-hdfs,LIME,SVM
2447,0.30070544602590277,apache_hadoop-hdfs,LIME,SVM
2528,0.3207793233057134,apache_hadoop-hdfs,LIME,SVM
2554,0.0,apache_hadoop-hdfs,LIME,SVM
2552,0.30610084561184275,apache_hadoop-hdfs,LIME,SVM
2558,0.0,apache_hadoop-hdfs,LIME,SVM
2616,0.0,apache_hadoop-hdfs,LIME,SVM
2609,0.30610084561184275,apache_hadoop-hdfs,LIME,SVM
2619,0.0,apache_hadoop-hdfs,LIME,SVM
2633,0.0,apache_hadoop-hdfs,LIME,SVM
2662,0.0,apache_hadoop-hdfs,LIME,SVM
2667,0.0,apache_hadoop-hdfs,LIME,SVM
2702,0.0,apache_hadoop-hdfs,LIME,SVM
2703,0.0,apache_hadoop-hdfs,LIME,SVM
2756,0.0,apache_hadoop-hdfs,LIME,SVM
2783,0.0,apache_hadoop-hdfs,LIME,SVM
2790,0.0,apache_hadoop-hdfs,LIME,SVM
2623,0.3002436257941108,apache_hadoop-hdfs,LIME,SVM
2808,0.0,apache_hadoop-hdfs,LIME,SVM
2824,0.0,apache_hadoop-hdfs,LIME,SVM
2407,0.37232774262270774,apache_hadoop-hdfs,LIME,SVM
2825,0.30163647492720475,apache_hadoop-hdfs,LIME,SVM
2826,0.0,apache_hadoop-hdfs,LIME,SVM
2839,0.0,apache_hadoop-hdfs,LIME,SVM
2806,0.06592240116577554,apache_hadoop-hdfs,LIME,SVM
2868,0.0,apache_hadoop-hdfs,LIME,SVM
2877,0.0,apache_hadoop-hdfs,LIME,SVM
2880,0.0,apache_hadoop-hdfs,LIME,SVM
2889,0.0,apache_hadoop-hdfs,LIME,SVM
2891,0.0,apache_hadoop-hdfs,LIME,SVM
2896,0.0,apache_hadoop-hdfs,LIME,SVM
