,nuc,aexp,ndev,nd,age,asexp,la,ld
7349,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7350,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7355,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7354,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7358,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7360,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7367,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7371,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7387,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7377,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7372,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7403,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7406,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7409,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7411,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7418,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7465,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7479,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7467,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7498,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7513,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7517,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7523,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7518,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7529,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7548,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7556,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7578,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7576,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7598,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7610,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7612,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7627,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7636,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7641,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7642,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7656,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7665,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7667,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7672,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7678,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7682,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7685,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7690,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7691,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7704,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7709,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7711,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7718,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7720,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7722,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7723,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7725,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7727,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7733,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7735,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7754,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7759,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7760,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7767,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7783,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7810,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7816,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7843,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7855,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7859,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7860,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7863,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7869,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7870,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7875,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7885,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7898,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7902,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7905,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7909,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7918,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7928,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7925,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7933,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7942,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7949,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7958,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7966,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7976,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7991,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
7995,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
8016,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
8005,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
8020,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
8017,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
8022,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
8036,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
8039,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
8040,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
8050,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
8062,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
8059,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
8086,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
8116,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
8121,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
8123,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
8144,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
8146,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
8149,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
8150,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
8171,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
8182,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
8183,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
8191,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
8184,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
8197,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
8185,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
8200,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
8216,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
8217,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
8236,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
8247,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
8267,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
8258,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
8277,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
8319,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
8338,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
8345,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
8475,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
8432,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
8484,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
8505,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
8507,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
8612,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
8632,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
8660,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
8661,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
8676,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
8684,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
8690,209.73333333333352,191.0,11.55,4,0.114285714285714,1.83154296875,298.0,1898.0
