,nuc,arexp,ent,ndev,age,asexp,la,ld
6671,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6672,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6675,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6659,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6682,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6683,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6690,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6681,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6691,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6692,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6696,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6707,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6700,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6710,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6718,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6733,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6732,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6734,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6745,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6728,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6755,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6758,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6765,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6766,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6772,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6750,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6773,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6776,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6778,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6781,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6775,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6784,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6791,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6795,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6794,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6802,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6814,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6818,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6797,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6825,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6798,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6829,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6819,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6832,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6834,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6841,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6847,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6845,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6846,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6853,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6843,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6855,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6859,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6851,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6861,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6881,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6886,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6890,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6891,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6877,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6896,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6898,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6887,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6903,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6905,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6894,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6907,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6913,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6915,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6918,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6910,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6919,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6927,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6916,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6929,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6922,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6930,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6933,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6936,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6937,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6948,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6951,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6952,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6935,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6953,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6957,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6945,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6958,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6959,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6963,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6964,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6961,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6968,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6972,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6975,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6979,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6966,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6980,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6970,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6989,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6990,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6984,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6991,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6992,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7000,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7007,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
6999,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7008,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7015,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7025,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7005,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7034,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7011,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7035,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7041,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7044,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7051,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7036,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7037,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7054,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7045,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7052,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7064,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7074,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7075,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7081,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7089,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7100,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7105,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7102,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7086,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7107,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7108,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7098,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7117,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7120,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7121,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7130,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7131,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7136,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7123,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7140,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7137,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7129,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7135,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7146,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7148,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7151,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7154,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7156,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7166,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7167,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7153,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7161,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7175,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7176,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7182,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7165,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7184,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7186,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7192,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7194,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7188,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7189,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7202,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7193,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7204,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7201,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7209,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7210,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7219,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7217,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7221,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7223,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7225,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7212,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7227,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7222,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7247,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7249,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7250,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7263,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7267,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7272,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7259,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7271,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7273,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7266,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7274,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7269,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7279,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7280,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7282,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7283,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7293,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7312,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7281,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7318,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7325,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7290,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7328,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7299,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7333,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7338,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7351,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7362,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7369,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7348,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7377,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7381,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7366,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7376,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7413,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7393,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7403,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7423,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7425,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7418,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7414,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7434,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7441,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7444,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7432,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7448,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7466,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7435,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7482,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7483,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7451,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7464,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7492,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7496,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7487,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7502,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7506,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7514,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7497,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7519,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7509,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7508,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7525,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7536,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7539,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7520,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7547,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7567,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7570,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7541,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7573,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7543,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7560,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7610,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7617,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7609,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7621,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7628,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7646,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7623,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7631,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7656,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7659,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7643,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7665,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
7653,566.7,722.75,1.9056390622295705,0.375,108.636363636364,2839.0,121.5,16.5
