score_explainer,score_cf,diff_explainer_minus_cf
1.0959264218509406,0.6200802942692272,0.4758461275817134
1.3158590015211056,0.54509476067565,0.7707642408454556
1.768103045346544,0.02853942659477214,1.739563618751772
1.542945684094096,0.7132942986648174,0.8296513854292786
1.4721870728908202,0.21469693183377583,1.2574901410570443
1.462946432382824,0.44291826597098677,1.0200281664118374
1.4373133463292231,0.22370598664141592,1.2136073596878072
21.418293376623467,16.280836475340738,5.137456901282729
4.121035940142735,2.589914854584386,1.531121085558349
0.769622243489697,0.04354314041168039,0.7260791030780166
2.278685241038038,1.7550903309147388,0.5235949101232991
4.097653489582242,1.1995720752526084,2.898081414329633
4.251068159266415,2.665231734948755,1.5858364243176601
1.7463678113963494,1.070600476198425,0.6757673351979245
3.3781379466351806,0.004504222257074142,3.3736337243781067
4.697113068628951,2.093220180622807,2.6038928880061443
5.382191750836,3.067916292583151,2.3142754582528493
1.2376333878634356,0.09458777397183774,1.1430456138915979
6.954770057713065,3.358483952389128,3.596286105323937
1.3525459060878207,0.5210427970701628,0.8315031090176579
2.7283972437076964,1.4788187206284937,1.2495785230792027
4.045400818446362,0.4339553654587808,3.6114454529875815
0.8966576928955472,0.5120737091483971,0.3845839837471501
1.3563402613241347,0.37385535044580365,0.982484910878331
6.506300738045191,5.376271427891404,1.1300293101537866
1.5180772901101467,0.3708752676383794,1.1472020224717672
4.581590378619543,2.6138240757323166,1.9677663028872265
3.177031549466726,0.23874229048873052,2.938289258977995
18.699967724531202,7.3647435109955275,11.335224213535675
1.4100780337328502,0.31382751221321953,1.0962505215196308
0.9588246878183693,0.5090259294011644,0.44979875841720485
5.085977949238847,3.863192526568177,1.2227854226706705
4.451250481272721,1.6199824756336294,2.8312680056390915
2.9406025158043247,0.9294276920711013,2.0111748237332234
1.4146381620227395,0.18170045276278088,1.2329377092599587
30.10903358950538,28.692340245900574,1.4166933436048055
1.9553437226170032,0.3678550271612503,1.587488695455753
0.5599301130812979,0.32279367752714916,0.23713643555414876
12.831236296126665,10.289767974810852,2.541468321315813
7.174346614238771,5.196907263089937,1.977439351148834
2.4154419269991028,0.39786160253183867,2.0175803244672643
5.620751583637417,3.178451962569538,2.4422996210678787
8.454995598131012,5.328833126494322,3.1261624716366896
2.35548099561587,1.5452136735454203,0.8102673220704499
1.1760301564349112,0.19070360830529565,0.9853265481296155
7.704197563044963,5.692017043869099,2.012180519175864
2.8860514079324227,0.6230847279659467,2.262966679966476
0.7418507859568501,0.013512613795599593,0.7283381721612505
4.338243859701722,2.2450216400506164,2.093222219651105
2.583331738397332,1.76731790643865,0.816013831958682
3.2757609861029318,1.9752871748209806,1.3004738112819512
3.5149415877093793,0.04354424377220151,3.471397343937178
4.315073426247346,2.4431868805697605,1.8718865456775853
7.711766013705471,6.259168356844716,1.452597656860755
2.49213738892646,0.6591308307295838,1.8330065581968762
2.149081729190717,0.05856077106786242,2.0905209581228545
2.08177085182619,1.283713899016901,0.7980569528092891
2.0511893760481046,0.4009128507505878,1.650276525297517
9.915533558549823,2.387225024828881,7.528308533720942
1.090656009866887,0.7972115337082348,0.2934444761586521
3.1369249821250724,0.8964836126919307,2.2404413694331415
1.5665388723269897,0.3408410717445363,1.2256978005824535
3.5562603731371483,0.07057539604250723,3.485684977094641
1.214063271047024,0.16365158363962645,1.0504116874073977
1.7995568504355088,0.06756055156208725,1.7319962988734217
1.5052184637308412,0.7763102966975781,0.7289081670332631
6.471558590137439,2.9201950113242265,3.5513635788132127
5.8830284687577725,3.4997168480987635,2.383311620659009
5.412191104358701,0.749280351412407,4.662910752946294
6.9412945172389495,4.615818594498643,2.3254759227403063
2.1424682118935623,0.9798464328079657,1.1626217790855966
1.735978248027825,0.34246501846376043,1.3935132295640646
23.533317613605487,22.040585279785272,1.4927323338202143
5.123194659598025,1.4581805895693893,3.6650140700286356
14.322257076217491,12.823074390995652,1.4991826852218395
10.44710799245174,6.580370772816618,3.8667372196351213
1.2313987388455194,0.09089943074725348,1.140499308098266
4.499863699157826,0.6064054293865139,3.8934582697713123
2.188886563297403,1.4156005491957748,0.7732860141016282
1.5006894774447845,0.1182926065411154,1.3823968709036691
3.4284375271292142,1.07456541290493,2.353872114224284
5.284215688697674,0.6287683884230952,4.655447300274578
21.401983942618568,11.004834077047578,10.39714986557099
10.527619238976925,2.155606418606351,8.372012820370575
1.3158180642683224,0.2228902845056103,1.0929277797627122
8.542847650084687,7.043222253899866,1.499625396184821
3.6008659372665215,2.015768387381636,1.5850975498848854
1.6586224865840165,0.12328672729331591,1.5353357592907004
2.338015963175346,0.7109789934789617,1.6270369696963844
2.588310606543722,0.3125029583618465,2.275807648181875
1.5046770409724568,0.3028633970509461,1.2018136439215108
0.38040220251021883,0.07907167637687444,0.3013305261333444
4.914616597720853,0.22231525533919894,4.692301342381654
1.397279106973305,0.09101407417150384,1.3062650328018013
8.046762529365802,1.215980198794617,6.830782330571185
1.6498472735723457,0.2342615905454492,1.4155856830268965
3.31231636409054,0.019396505937054914,3.292919858153485
0.9749702234312478,0.13875741878468015,0.8362128046465677
0.9096683050511104,0.356589069173433,0.5530792358776774
7.3722318180652975,0.0074592146843081575,7.364772603380989
1.2821968999511582,0.03730078479952906,1.2448961151516291
1.533765948947488,0.6699285335176249,0.863837415429863
8.201743078423323,1.3561055427140594,6.845637535709264
4.300622836156426,3.9461649528472433,0.35445788330918226
0.8199376462645679,0.0074606715621761965,0.8124769747023917
1.3808013475221976,0.11188822026462245,1.268913127257575
5.91440953485575,0.04924028662257607,5.865169248233174
7.682693776267297,0.01044543142093915,7.672248344846358
0.7656241295107373,0.10294153327705674,0.6626825962336806
1.138106741815767,0.43719739317254014,0.700909348643227
0.6646330886585672,0.08802526503879349,0.5766078236197737
6.541514457367569,2.2098564528524864,4.3316580045150825
6.746867444569808,0.21631795428387074,6.530549490285937
4.7115644618805055,0.04924174350044408,4.662322718380062
0.5481217426920304,0.27304547488053327,0.27507626781149713
8.48058864945736,0.028345744239305026,8.452242905218055
1.3918436607317022,0.2670457132097044,1.1247979475219978
0.2432595231599588,0.21634636340229732,0.02691315975766148
5.727481010908521,0.20143376154515313,5.526047249363368
6.391372502351162,0.46698650163503064,5.924386000716131
4.760147416722372,0.0641638150637305,4.695983601658641
8.490378709502869,0.1357751897888249,8.354603519714043
7.188584133033492,0.07311158759603577,7.1154725454374566
8.363767646656429,0.23723944890770032,8.126528197748728
13.57867238122941,0.0074606715621761965,13.571211709667233
7.214729330665811,1.5532576233883926,5.6614717072774186
8.845621790002072,0.24317730269473942,8.602444487307332
9.521381462432627,0.013426586431754706,9.507954876000872
9.448324725125449,0.08503504740111309,9.363289677724335
9.431377206217546,0.01641172918334599,9.4149654770342
9.182293768230778,0.18948881990518385,8.992804948325594
7.012548851304271,0.037304814688748966,6.975244036615522
9.616135020756841,0.16262034982406015,9.453514670932782
15.624512766657515,0.1178810873747595,15.506631679282757
10.790935009405342,0.2999270483260755,10.491007961079266
5.610421453182261,0.7714554383848256,4.838966014797435
8.129286233812248,0.264056928263443,7.865229305548805
8.43977310530121,0.043263445168987336,8.396509660132223
6.078175366578593,0.22528430912265485,5.852891057455938
1.1420333564440772,0.3237503135891267,0.8182830428549506
4.8793956711388935,2.278127206626191,2.6012684645127027
9.080333541956465,0.765433433717328,8.314900108239137
3.852270094346238,2.448533840215932,1.403736254130306
9.732194946438021,0.15665880558808573,9.575536140849936
7.275885193623547,0.5953851920831222,6.680500001540425
4.788304065833915,1.4397879621980247,3.3485161036358906
7.982709622645776,0.4819213584042265,7.5007882642415495
20.029619966890493,0.16263783235847648,19.866982134532016
10.173059310438159,0.0731072180294809,10.099952092408678
8.020200486746779,0.8996279110193414,7.120572575727437
4.288056020080893,1.4755288184954445,2.812527201585448
23.063417467983463,0.02834512961895444,23.035072338364508
7.876404991739828,2.564528999190528,5.3118759925493
4.522868949786632,0.2789921117275417,4.243876838059091
8.24636656198399,0.04924028662257607,8.197126275361414
11.958851739403757,10.649292740088832,1.309558999314925
14.73087284485606,10.233165506394247,4.497707338461813
0.9790678885977954,0.0999695024262777,0.8790983861715177
3.056780846703994,1.2014495242235474,1.8553313224804464
3.8214110150384846,0.06533565425932636,3.756075360779158
6.730447943405106,5.008678106554395,1.7217698368507106
1.347148706825798,0.003702993489944739,1.343445713335853
10.430490580805754,8.403092168320633,2.0273984124851214
9.734082508090246,7.593416016726063,2.1406664913641835
8.562541848313527,3.7718436839945206,4.790698164319007
3.1573967677735495,2.497124604035121,0.6602721637384286
5.307794477488611,4.103529191168166,1.204265286320445
3.833049190930319,3.2234745934653035,0.6095745974650155
8.231712734198558,7.4940039536960334,0.7377087805025244
6.329191687780395,2.274327590069455,4.05486409771094
3.4222304230158103,3.0077878113355423,0.41444261168026797
4.752261258097171,3.7484395872487575,1.0038216708484136
2.219304435706414,1.198031168750429,1.0212732669559847
3.648966316692375,2.3986539834335465,1.2503123332588286
