score_explainer,score_cf,diff_explainer_minus_cf
1.4987715622498285,0.3108042560629711,1.1879673061868574
1.4987715622498285,0.019517932538200944,1.4792536297116277
1.6248827296676631,0.09458777397183774,1.5302949556958254
1.4987715622498285,0.019520229460979255,1.4792513327888492
0.04321234841715224,0.0014922021767656002,0.04172014624038664
0.035567033133028114,0.09400831138359504,-0.05844127825056693
1.1472272184465955,0.9951801597497553,0.1520470586968402
0.10442900558031432,0.007461010883828084,0.09696799469648623
0.7950981645664064,0.6802955067656928,0.11480265780071353
0.0919464559550025,4.077596514602211,-3.9856500586472086
0.13066075319921405,3.435265774993328,-3.304605021794114
0.7359640784971192,0.01707410261982313,0.7188899758772961
0.03871429724421155,9.292053188221136,-9.253338890976924
0.08468752522171286,0.7594568303935505,-0.6747693051718376
0.3682655912303288,0.0008067201564656568,0.36745887107386316
0.7359640784971192,0.6712686639908423,0.06469541450627692
0.3428880274733458,4.484993131960103,-4.142105104486757
0.997910498050347,0.07817634507295579,0.9197341529773913
0.036294653666448407,1.4099728602590136,-1.3736782065925652
0.0006380047068558214,0.018873631311376177,-0.018235626604520355
0.2519357628806018,0.015275837771994705,0.23665992510860712
2.518291746002804,0.06945722943476951,2.4488345165680343
2.518291746002804,0.24561462479646445,2.2726771212063395
2.518291746002804,0.3066179751507213,2.211673770852083
1.8708854762372265,0.02756208689595857,1.843323389341268
1.5023198346568125,0.0333668680707781,1.4689529665860344
1.8708854762372265,0.0014506641094831907,1.8694348121277433
1.5023198346568125,0.11461326539501204,1.3877065692618005
1.5023198346568125,0.6572649276623554,0.8450549069944571
1.5023198346568125,1.544164575650606,-0.04184474099379343
1.5023198346568125,0.6572649276623554,0.8450549069944571
1.5023198346568125,0.6572649276623554,0.8450549069944571
1.5023198346568125,0.6572649276623554,0.8450549069944571
1.5023198346568125,0.6572649276623554,0.8450549069944571
0.36856564158041405,0.6572649276623554,-0.2886992860819414
1.5023198346568125,0.6572649276623554,0.8450549069944571
1.5023198346568125,0.120513884460617,1.3818059501961955
1.5023198346568125,0.6572649276623554,0.8450549069944571
1.5023198346568125,0.6572649276623554,0.8450549069944571
1.5023198346568125,0.6572649276623554,0.8450549069944571
1.5023198346568125,0.6572649276623554,0.8450549069944571
1.5023198346568125,0.6572649276623554,0.8450549069944571
1.5023198346568125,0.6572649276623554,0.8450549069944571
1.5023198346568125,0.6572649276623554,0.8450549069944571
1.5023198346568125,0.6572649276623554,0.8450549069944571
1.8708854762372265,0.6572649276623554,1.213620548574871
1.5023198346568125,0.6572649276623554,0.8450549069944571
0.3685656415804141,0.1843277897450274,0.1842378518353867
1.5023198346568125,0.6572649276623554,0.8450549069944571
1.5023198346568125,0.6572649276623554,0.8450549069944571
1.8708854762372265,0.6572649276623554,1.213620548574871
1.5023198346568125,0.6572649276623554,0.8450549069944571
1.5023198346568125,0.6572649276623554,0.8450549069944571
