project,min,max,mean
apache_activemq,0.0023626512096774294,0.615265877016129,0.11945640090355397
apache_activemq,0.0034722512768160896,0.528785813239313,0.0477745298571697
apache_activemq,1.578512578038589e-05,0.5042097121431056,0.01040109458656256
apache_activemq,0.013460540002392185,0.5026684922556723,0.04179044213611729
apache_activemq,0.03097493792909412,0.7861922146264407,0.28634577879386075
apache_activemq,9.59947454945362e-06,0.5466769923011902,0.048333428056965506
apache_activemq,1.3914229168810763e-05,0.5292038534715424,0.031624220580853346
apache_activemq,1.1642409466867124e-05,0.507122845130275,0.012284194232987128
apache_activemq,6.4916295217976e-05,0.5191044127782645,0.022286906324395273
apache_activemq,1.3479149844749108e-05,0.5493537946413923,0.05959420499413736
apache_activemq,1.8100474134593226e-05,0.5049134936515025,0.010817721114840707
apache_activemq,0.00026196744483020516,0.5469485592205698,0.04859611170721812
apache_activemq,2.4902765915268765e-05,0.5153809782065009,0.018974737831437754
apache_activemq,0.00022850087730096261,0.5590315217960992,0.06033934076064946
apache_activemq,0.005683174090008946,0.5515978014640793,0.07469913400568405
apache_activemq,0.006919184038715982,0.5230482162967804,0.04503031024450994
apache_activemq,0.011034427150603248,0.5050946051074613,0.04177791741140414
apache_activemq,0.004323756893422866,0.5650378166442261,0.06891938208608217
apache_activemq,0.015744810142824726,0.5003842221152398,0.04180223460267889
apache_activemq,1.8569079794909136e-05,0.5076450763455892,0.012660092648140001
apache_activemq,0.0015866705218458667,0.5227408898889297,0.05096803205019458
apache_activemq,2.021131142757741e-05,0.5147838228492327,0.033924287071057414
apache_activemq,0.001107803077695045,0.5133776948278984,0.02536354482190843
apache_activemq,1.9004307959874154e-05,0.5080062247552444,0.012925499457212511
apache_activemq,0.004424899351991296,0.5948604718536928,0.09757116087248716
apache_activemq,7.95098809646581e-06,0.519161378085386,0.02233826443578744
apache_activemq,1.9059726212253803e-05,0.5080578106279953,0.012963755732017542
apache_activemq,0.0021663090698053234,0.5544309946362371,0.05897682145215832
apache_activemq,0.022924332155844974,0.8068325250087329,0.3080203576959994
apache_activemq,1.3209711236220742e-06,0.5074705949311747,0.012533437197162404
apache_activemq,9.63161790661992e-05,0.4677762755640502,0.09412949481314133
apache_activemq,0.0003505731555318014,0.6216532630452568,0.12211982977746333
apache_activemq,6.227435297073185e-06,0.5063320184680319,0.011734597951061894
apache_activemq,0.0009684533842148425,0.5474186433899788,0.05982622201607163
apache_activemq,2.2393605714727165e-05,0.5143993904108267,0.01811858265532723
apache_activemq,1.6073427850973963e-05,0.5130017479615006,0.016920755777057147
apache_activemq,0.0020633820564516132,0.6592269405241936,0.16172514702343926
apache_activemq,4.378075724003457e-06,0.5112895476109195,0.015493537084747199
apache_activemq,0.004210127322199522,0.5635440906642196,0.08259399639551863
