project,test_idx,min,max,mean
apache_activemq,4911,3.918239048549165e-05,0.9931195395333426,0.012216747628704104
apache_activemq,4914,1.8850580922194776e-05,0.9822733148666365,0.01809781825382795
apache_activemq,4965,2.1798270089294526e-06,0.9669621058872768,0.029955171724102597
apache_activemq,4987,4.630812576838756e-05,0.9785061295543399,0.02075818682359885
apache_activemq,5002,4.463195800781321e-05,0.945580346243722,0.04890326712916962
apache_activemq,5014,4.802562429436694e-05,0.9527265970528658,0.042418723528330426
apache_activemq,5028,0.015845514112903223,0.9518964213709676,0.048628479365536534
apache_activemq,5060,9.591238839286292e-06,0.9782270159040178,0.020963236194310318
apache_activemq,5094,5.042406597307424e-05,0.985217433076884,0.016196063066743118
apache_activemq,5129,3.373282296317008e-05,0.9736269814627512,0.024486208679377168
apache_activemq,5138,3.389630998883917e-05,0.990770503452846,0.01318862852758291
apache_activemq,5187,7.285606116056366e-05,0.9631308917754463,0.03322834105858086
apache_activemq,5214,3.28881399972095e-05,0.9822215761457171,0.018132806594448256
apache_activemq,5236,4.487718854631737e-05,0.9817631585257394,0.01844509043568425
apache_activemq,5245,0.005323840725806459,0.8011277721774193,0.1765837542174128
apache_activemq,5283,0.01030115927419356,0.9135269657258064,0.07616284870803158
apache_activemq,5294,1.0190691266738589e-05,0.9686282021658761,0.028554136693303856
apache_activemq,5299,4.425048828124891e-05,0.965022713797433,0.03160342300459526
apache_activemq,5319,7.512766335691746e-06,0.9786905484806214,0.020623281546371497
apache_activemq,5337,7.411411830357251e-05,0.9510419573102679,0.043934269585345305
apache_activemq,5390,2.3324148995537305e-05,0.9705590384347099,0.0269555689864534
apache_activemq,5424,7.128179318788867e-05,0.9182187614968554,0.07373379697484408
apache_activemq,5437,5.250998905726885e-05,0.9695837599890573,0.027758877405272286
apache_activemq,5438,4.2288643973213634e-05,0.9704934256417411,0.027009388737358784
apache_activemq,5466,3.2663544906039875e-06,0.9804720163544907,0.01934234252116445
apache_activemq,5486,4.119873046874891e-05,0.9771909441266742,0.021733360001366622
apache_activemq,5594,3.464575856924045e-05,0.9845212529014264,0.01663056366340021
apache_activemq,5599,2.0953587123325696e-05,0.9776995250156948,0.021353771565606926
apache_activemq,5630,2.7411324637276932e-05,0.9848488398960659,0.016425278955576373
apache_activemq,5684,6.679392286709442e-06,0.9807968920362848,0.019114349401466356
apache_activemq,5717,1.9988257970128897e-05,0.9755380474563156,0.02299137689207977
apache_activemq,5760,2.158028738839261e-05,0.9914962768554688,0.012866273129299156
apache_activemq,5784,0.00020969935825892915,0.9300358363560269,0.06340514638472579
apache_activemq,5790,1.8647685647006655e-05,0.9717820405427899,0.02596036849968114
apache_activemq,5811,4.2415889246123276e-05,0.984444191253611,0.016679085805012952
apache_activemq,5817,5.907339176961403e-06,0.9843809073391769,0.01671896758619099
apache_activemq,5918,2.5122506277901422e-05,0.9837304796491351,0.01713354231942847
apache_activemq,5936,3.7119018712214234e-05,0.9893228333044265,0.013879726178216431
apache_activemq,5985,8.989061628069487e-05,0.9617404665265764,0.03443476878797348
apache_activemq,5988,3.1825474330356806e-05,0.9669961111886162,0.029926466694378654
apache_camel,18376,4.6252266694004885e-06,0.5014265502366025,0.31673772993635874
apache_camel,18423,1.436642124494195e-05,0.6291757840334262,0.2191065641304163
apache_camel,18896,0.0006815559106303962,0.8921925359171858,0.0983260760551414
apache_camel,18909,9.138269215011354e-05,0.9194978230327489,0.07241873171843242
apache_camel,18915,2.13386321424739e-06,0.9219906553862124,0.07009034096268961
apache_camel,19184,8.663484649841092e-05,0.9077671767453294,0.08346815635737374
apache_camel,19565,3.474531415432857e-05,0.9389618730318426,0.05447122885793241
apache_camel,19705,9.575711173932116e-05,0.9108354053145145,0.08056389619939146
apache_camel,20180,0.0002708672617584398,0.8703726376000355,0.11935174299016442
apache_camel,20570,4.9452279990165486e-05,0.9182183586494865,0.07361555153828075
apache_cassandra,6527,5.0080238715521845e-05,0.9946397853131995,0.011256001811139116
apache_cassandra,6529,4.457476556321412e-05,0.9992537036775506,0.010587312305405577
apache_cassandra,6530,0.00010349668272344578,0.9030394826277627,0.14219598279099963
apache_cassandra,6531,3.960975454750884e-05,0.9958592911464806,0.010840947902253126
apache_cassandra,6532,4.885019171562536e-05,0.9887659729921056,0.014282480431577373
apache_cassandra,6533,4.5898768500734756e-05,0.9956608010394307,0.010900813901017296
apache_cassandra,6537,2.174410815835383e-05,0.9756122952892606,0.09965096757648415
apache_cassandra,6540,2.89901476528072e-05,0.9968075255002967,0.010605017704743624
apache_cassandra,6543,6.5360482283658604e-06,0.9784842263369423,0.09988901930957388
apache_cassandra,6544,0.0003044218438480468,0.9588607009197946,0.03892774577503967
apache_cassandra,6545,2.096337984408642e-06,0.9927670822859,0.012066575109024761
apache_cassandra,6546,3.202432105129353e-05,0.9937539885588493,0.011616461167276616
apache_cassandra,6550,4.5733268133544025e-05,0.9956394514920631,0.010907417966611755
apache_cassandra,6555,9.653292433877595e-06,0.9770550851551992,0.02280606554728853
apache_cassandra,6559,1.0617345615572764e-05,0.9823198689987328,0.16204809301940934
apache_cassandra,6569,4.39679308835158e-05,0.9764308168745057,0.023308284901584007
apache_cassandra,6581,0.0017954220782108396,1.0583369029823846,0.08946673970886843
apache_cassandra,6582,5.46420042076538e-05,0.9897733178600432,0.013676572046469333
apache_cassandra,6585,3.075548490283647e-05,0.9939297499488052,0.011541754727512302
apache_cassandra,6586,1.4067531211162177e-05,0.9947887796047057,0.01119948641523734
apache_cassandra,6594,6.243421379921663e-05,0.9593539622382825,0.03366654012114285
apache_cassandra,6599,9.723146572421153e-05,0.94733483173688,0.04879184121456757
apache_cassandra,6604,3.1776070500508475e-05,0.993189328889391,0.011867462488668734
apache_cassandra,6608,0.00013318482469298204,0.8148241976333767,0.1951023005354109
apache_cassandra,6611,1.6770703875267036e-05,0.9772739309117615,0.02263088449464421
apache_cassandra,6612,2.659039232855045e-05,0.9801418316080105,0.02038193120156014
apache_cassandra,6620,0.00013251062733024362,0.958555287714665,0.03864520334590084
apache_cassandra,6621,3.058998453564783e-05,0.9695255623040476,0.0290556638101037
apache_cassandra,6638,3.354140775053722e-05,0.994317379392159,0.011382456161388452
apache_cassandra,6639,2.3914803058975806e-05,0.9826247508667806,0.0185016354617983
apache_cassandra,6642,2.2370132965201377e-05,0.9857866905487375,0.01623601900922751
apache_cassandra,6643,5.0698279149248647e-05,0.9883006135429613,0.014572588202483272
apache_cassandra,6644,2.6314558383233608e-05,0.9949421432783019,0.01114304036859898
apache_cassandra,6646,0.00011509987616614872,1.0477348202214183,0.06165038507889962
apache_cassandra,6656,5.5939124110270015e-05,0.9888718656437125,0.014217434345698539
apache_cassandra,6659,4.180538197746793e-05,0.9925850208378583,0.01215531884539814
apache_cassandra,6670,0.0001543878280805302,0.9358909007107061,0.1485937912867298
apache_cassandra,6672,1.9198042594057152e-05,0.9830335643571348,0.018200018936845978
apache_cassandra,6675,5.624254145011849e-05,0.9932773475013417,0.01182708002295635
apache_cassandra,6681,1.1309191757993454e-05,0.9889391139595809,0.014176256703167021
apache_cassandra,6691,3.485646763436241e-05,0.9922391271715096,0.01232714415136439
apache_cassandra,6692,1.4737804199717346e-05,0.872986967663974,0.1590646495865218
apache_cassandra,6700,5.4546182889101246e-05,0.9897732220387246,0.013676628200375181
apache_cassandra,6707,4.28460095528303e-05,0.9474413442571502,0.12208740547114987
apache_cassandra,6710,3.663074793808608e-05,0.995969293723873,0.010809088916753277
apache_cassandra,6718,3.327237537467159e-05,0.9803079320083109,0.020254100798826717
apache_cassandra,6719,3.848530746463121e-05,0.7937027861380229,0.1505766400837353
apache_cassandra,6728,5.2849783922720474e-05,0.987511893959722,0.01507934487522169
