project,test_idx,min,max,mean
apache_activemq,4905,5.296979631696465e-05,0.9941434587751116,0.011866825025908802
apache_activemq,4907,5.467704364231657e-05,0.9886730015277863,0.01421165045253042
apache_activemq,4908,5.5772598300661504e-05,0.9904576202588423,0.013332392645342705
apache_activemq,4911,5.4958888462611436e-05,0.983873612540109,0.017041573327067294
apache_activemq,4913,5.5521393993070976e-05,0.9864400143202927,0.015456442873121264
apache_activemq,4914,5.505540009055764e-05,0.9930253017427666,0.01225129555083225
apache_activemq,4919,5.444117954799085e-05,0.9857714516775948,0.015856977056831385
apache_activemq,4923,5.5798036711556426e-05,0.98387277339186,0.017042111066965602
apache_activemq,4965,3.912789481026759e-05,0.9781974792480469,0.020985045096617052
apache_activemq,4971,5.569483286568077e-05,0.9941407337385629,0.011867699262124023
apache_activemq,4974,5.1362173897879604e-05,0.9838772092546736,0.017039268493652348
apache_activemq,4976,5.5258614676339144e-05,0.9941411699567523,0.011867559316206951
apache_activemq,4978,4.637581961495533e-05,0.9953777313232423,0.011516585124824903
apache_activemq,4981,5.5803358554840354e-05,0.9926897323557309,0.012377664823573812
apache_activemq,4987,5.3732735770089135e-05,0.9941426958356585,0.011867069789341518
apache_activemq,4993,5.549123244626166e-05,0.9972659373389824,0.011214086033056327
apache_activemq,5002,3.4250531877790406e-05,0.9904791423252651,0.013322369511551482
apache_activemq,5008,5.580357142857048e-05,0.996372767857143,0.011312386115160352
apache_activemq,5014,5.2244987870966104e-05,0.9830950764407005,0.017548462392854625
apache_activemq,5027,0.00021066069602966545,0.9198786250182561,0.07304489950153643
apache_activemq,5028,3.493172781808035e-05,0.9838936397007535,0.017028739595552227
apache_activemq,5039,5.577650985547468e-05,0.9963727949187161,0.011312381608580016
apache_activemq,5052,5.5640084402901385e-05,0.9972657884870256,0.011214094356614718
apache_activemq,5057,5.536760602678623e-05,0.9970428466796876,0.011229396453056671
apache_activemq,5060,4.24348882266456e-05,0.9845557793974877,0.016608847202000048
apache_activemq,5077,5.580357142857048e-05,0.996372767857143,0.011312386115160352
apache_activemq,5087,5.465916224888374e-05,0.9972667694091797,0.01121403950504937
apache_activemq,5089,5.554524915558999e-05,0.9926899904651302,0.012377565793845122
apache_activemq,5094,5.258832659040139e-05,0.9958179473876954,0.011417533362919667
apache_activemq,5129,4.7329493931360934e-05,0.9995062419346401,0.0115361605608081
apache_activemq,5138,5.542210170200823e-05,0.9963731493268695,0.011312322588773235
apache_activemq,5163,5.33512660435269e-05,0.9957055773053851,0.011441500116020182
apache_activemq,5170,5.418340941624956e-05,0.9838743880191553,0.017041076387433504
apache_activemq,5171,2.0435878208705366e-05,0.99417599269322,0.011856387613813663
apache_activemq,5180,5.2918121218681045e-05,0.9941435104502099,0.011866808447693599
apache_activemq,5214,5.5751217795269235e-05,0.9811942487822047,0.01883756382754154
apache_activemq,5236,4.7438485281809056e-05,0.9781891686575754,0.02099118136525502
apache_activemq,5237,4.651205880301445e-05,0.9781900950840542,0.020990497322193737
apache_activemq,5245,5.3433009556360926e-05,0.9964867455618722,0.011294521331787112
apache_activemq,5249,3.869192940848232e-05,0.983889879499163,0.0170311491941224
apache_activemq,5257,5.2930753944175534e-05,0.9838756406746273,0.017040273665355484
apache_activemq,5268,5.532813125423069e-05,0.9926902075830316,0.01237748249146664
apache_activemq,5274,5.237034388950874e-05,0.983876201084682,0.0170399145454429
apache_activemq,5283,3.2615661621093834e-05,0.9838959557669504,0.017027255422519875
apache_activemq,5294,4.577636718749994e-05,0.9941506522042411,0.01186451725640033
apache_activemq,5299,3.855890993561052e-05,0.9788676910900644,0.020494207830453408
apache_activemq,5319,5.1007952008928356e-05,0.9964891706194198,0.011294164006981142
apache_activemq,5321,5.569756031036361e-05,0.9826451952968325,0.01784787004282454
apache_activemq,5322,5.4822649274553865e-05,0.9936951773507255,0.012015087694885433
apache_activemq,5333,5.5691134184599256e-05,0.9820871660086726,0.0182239805762018
apache_activemq,5337,5.402179168803202e-05,0.959320978208312,0.03655113866487546
apache_activemq,5356,5.500106407063337e-05,0.9928021417930724,0.012334790454498621
apache_activemq,5379,1.453402053032612e-05,0.9821573911633875,0.01817626899676859
apache_activemq,5386,5.465916224888374e-05,0.9972667694091797,0.01121403950504937
apache_activemq,5389,5.523221833365687e-05,0.9781813749245235,0.02099693600325126
apache_activemq,5390,5.1929395911949394e-05,0.9830953920326595,0.017548253715722537
apache_activemq,5398,5.5285862513951174e-05,0.9941411427089146,0.011867568057758123
apache_activemq,5416,1.882825578962031e-05,0.9782554353986468,0.020942298277474007
apache_activemq,5424,5.5382912978530144e-05,0.9936946170870216,0.012015277498507596
apache_activemq,5437,1.8310546874999976e-05,0.9786647251674108,0.02064214358315871
apache_activemq,5441,4.48226928710933e-05,0.9826560701642718,0.01784059497844374
apache_activemq,5444,3.667558942522401e-05,0.978199931553432,0.020983234394396012
apache_activemq,5466,5.569458007812493e-05,0.9838728768484933,0.01704204477026581
