project,test_idx,min,max,mean
apache_activemq,4911,8.70641250946999e-05,0.8341932166532007,0.011956719696337229
apache_activemq,4914,0.00015344745245737565,0.9909337082804129,0.04989005295263701
apache_activemq,4965,1.420620798470062e-05,0.754533711441096,0.22455489332126463
apache_activemq,4987,1.420620798470062e-05,0.754533711441096,0.22455489332126463
apache_activemq,5002,7.785499338232908e-06,0.9931917500787012,0.009626612287452242
apache_activemq,5014,0.00047573739295908384,0.7331113225499525,0.5031717432475389
apache_activemq,5028,0.0,0.9802610073633595,0.022568002593751583
apache_activemq,5060,0.00016318065411056234,0.9405388886388152,0.025658997146342857
apache_activemq,5094,0.000529204616531924,0.9908220510694705,0.17226713404332097
apache_activemq,5129,0.0005566616960823147,0.9235204365943074,0.09203233922645701
apache_activemq,5187,0.003954162086412812,0.8980348245829168,0.284642515912553
apache_activemq,5214,0.006758839078109738,0.957334460670238,0.031140469627682694
apache_activemq,5236,7.785499338232908e-06,0.9931917500787012,0.009626612287452242
apache_activemq,5245,0.004832058942755838,0.8736301704364283,0.12519089118527504
apache_activemq,5283,0.02225019022453125,0.5839570840458296,0.296914598479392
apache_activemq,5294,0.005955384092475456,0.5472472062332951,0.47596137506525754
apache_activemq,5299,0.10089720042548457,0.7658163360441868,0.2714193422825768
apache_activemq,5319,0.002759442102397246,1.147881044282157,0.27099559613169394
apache_activemq,5337,0.0009514747859181677,0.8315889628924834,0.5913581157984622
apache_activemq,5390,0.0,0.5261237352794825,0.46766567034841805
apache_activemq,5424,0.003954162086412812,0.8980348245829168,0.284642515912553
apache_activemq,5437,0.0,0.982904120725316,0.04181020757830261
apache_activemq,5438,0.0007587709621725623,0.586262490255289,0.19644910656311254
apache_activemq,5466,7.785499338232908e-06,0.9931917500787012,0.009626612287452242
apache_activemq,5486,0.00017944354985702563,0.9265647424966547,0.07441710845166484
apache_activemq,5594,7.785499338232908e-06,0.9931917500787012,0.009626612287452242
apache_activemq,5599,1.420620798470062e-05,0.754533711441096,0.22455489332126463
apache_activemq,5630,1.420620798470062e-05,0.754533711441096,0.22455489332126463
apache_activemq,5684,1.420620798470062e-05,0.754533711441096,0.22455489332126463
apache_activemq,5717,0.0,1.0239816245422715,0.1351834628385074
apache_activemq,5760,0.002620113895383097,0.6574487906868461,0.28669195012366744
apache_activemq,5784,7.785499338232908e-06,0.9931917500787012,0.009626612287452242
apache_activemq,5790,0.04033430703832183,1.1302924761161264,0.3622831733979206
apache_activemq,5811,0.002246150442029917,0.7717351153865596,0.049850422508577595
apache_activemq,5817,0.004509401131123354,0.7384269043842566,0.22973720811850798
apache_activemq,5918,0.0001546072974644906,0.5377628324056896,0.4210668094896107
apache_activemq,5936,1.420620798470062e-05,0.754533711441096,0.22455489332126463
apache_activemq,5985,0.0,0.9825851820420756,0.03890166315369883
apache_activemq,5988,0.0,0.829686013320647,0.5895930329813202
apache_camel,18376,0.0012301935405366062,0.9619406243754011,0.054428171855771854
apache_camel,18423,0.008872425532385346,0.9809534749816299,0.01644312587185093
apache_camel,18896,0.0,0.9936443156557893,0.1018460683205093
apache_camel,18909,0.00019166879631995223,0.8661086975040466,0.1255632617658466
apache_camel,18915,6.498397533032112e-05,0.6430837871132413,0.29733372415674564
apache_camel,19184,0.000553709856035535,0.7391174716756114,0.24925407475072686
apache_camel,19565,0.00012097116361513827,0.9315454025427597,0.12330431507697376
