project,test_idx,min,max,mean
apache_activemq,4905,0.0032857757687084757,0.7954401908850895,0.04731966868678988
apache_activemq,4907,0.008301857271316672,0.8327771294822508,0.05990947694230641
apache_activemq,4908,0.002106690526620743,0.7491242788566221,0.04411991691049341
apache_activemq,4911,0.005545984700639184,0.906737172181917,0.06413933326873465
apache_activemq,4913,0.0020371645261298083,0.7586215795742509,0.040673092346636235
apache_activemq,4914,0.002203915914367333,0.7493886009715158,0.04207308848462008
apache_activemq,4919,0.003573779677269501,0.9069194597453492,0.06418109147514685
apache_activemq,4923,0.003928238539555753,0.9068611542505691,0.06413536927053606
apache_activemq,4965,0.006639586812558726,0.8327591084831184,0.06057455725344524
apache_activemq,4971,0.004910167212600983,0.915600272981494,0.05307875360829812
apache_activemq,4974,0.01845464627016441,0.7359016445708167,0.0643856487697265
apache_activemq,4976,0.0027743318007370957,0.7582710005565986,0.04082024184359012
apache_activemq,4978,0.01901636131880764,0.7205792774878162,0.06949494365672233
apache_activemq,4981,0.018709902029748367,0.7206204041181268,0.06950309530547504
apache_activemq,4987,0.0027753580954144575,0.8255874265115528,0.055797917600874714
apache_activemq,4993,0.0012102741481972426,0.7478493073733168,0.04377711467668132
apache_activemq,5002,0.017268296871755833,0.6413315929552872,0.0647375302854628
apache_activemq,5008,0.0003337462541955117,0.7606562031462204,0.03359504631881217
apache_activemq,5014,0.004810730693940077,0.7496222807776182,0.041646909370459534
apache_activemq,5027,0.004349686186724742,0.9070851852473935,0.06445959836685572
apache_activemq,5028,0.00844121258867758,0.8323446384958695,0.06066420142280284
apache_activemq,5039,0.004674484025606418,0.7482088611670544,0.04375052842268574
apache_activemq,5052,0.0027970918225868023,0.8761092390421009,0.059580661997861474
apache_activemq,5057,0.03386585652388195,0.8274734121200715,0.14349669451447672
apache_activemq,5060,0.0035670950323769325,0.7476651239792119,0.04146061470049665
apache_activemq,5077,0.002203915914367333,0.7493886009715158,0.04207308848462008
apache_activemq,5087,0.018710735654176254,0.7136865726899728,0.07753897023800638
apache_activemq,5089,0.002668620400059281,0.7471140392291956,0.04675250712364719
apache_activemq,5094,0.003796348032788987,0.7476774755452196,0.041923383974451646
apache_activemq,5129,0.0037466368965698334,0.7658811845198606,0.04299860985886496
apache_activemq,5138,0.006320469395656713,0.825089714148934,0.05780323824867772
apache_activemq,5163,0.00300179175946168,0.7494702328094559,0.04235132774718435
apache_activemq,5170,0.0034099109386864297,0.7494150405757727,0.04206928947539427
apache_activemq,5171,0.007587964451731019,0.9061321714432798,0.06705903046745977
apache_activemq,5180,0.008301857271316672,0.8327771294822508,0.05990947694230641
apache_activemq,5214,0.003536885787070758,0.7584279019979044,0.040651086435159266
apache_activemq,5236,0.00648281196699465,0.8261182166181404,0.05764534464900702
apache_activemq,5237,0.018727317193448424,0.7337327156476888,0.07324571808571818
apache_activemq,5245,0.004463467834105711,0.7582089852246546,0.043893970133954956
apache_activemq,5249,0.003976445614305408,0.8270465545692293,0.055118116006259224
apache_activemq,5257,0.02001518330322089,0.7239196656906175,0.08103636719148748
apache_activemq,5268,0.014367984458030331,0.7218992935157278,0.0976547298122152
apache_activemq,5274,0.0178826285187849,0.7025238318887972,0.07168496893433032
apache_activemq,5283,0.00445699139182155,0.7935668904532582,0.04715099899390064
apache_activemq,5294,0.004952450028431833,0.7486765236855236,0.04624831664408447
apache_activemq,5299,0.0018150406048118993,0.8044903084969544,0.04579067215863928
apache_activemq,5319,0.002560624449418827,0.7476715864870479,0.041616717356872494
apache_activemq,5321,0.017974000407555014,0.7048358121763092,0.06640567838220074
apache_activemq,5322,0.0029026729493040614,0.7503229102877598,0.04589405376973302
apache_activemq,5333,0.0020371645261298083,0.7586215795742509,0.040673092346636235
apache_activemq,5337,0.0008909778374840058,0.7789561052795112,0.04470166112200783
apache_activemq,5356,0.004406371098868681,0.665474260078107,0.11091316240792909
apache_activemq,5379,0.004124576731550762,0.7936131583875923,0.04801216913517935
apache_activemq,5386,0.0014682937160213378,0.7037174913558412,0.03384086550131376
